	Row	Anon Student Id	Problem Name	Problem View	Step Name	Step Start Time	First Transaction Time	Correct Transaction Time	Step End Time	First Attempt	Incorrects	Corrects	Hints	KC (Selected)	Opportunity (Selected)	KC (ptype_selection)	Opportunity (ptype_selection)	KC (Single-KC)	Opportunity (Single-KC)	Prediction
3428	90	BKT Controller(27)	AD 5_3_plus_9_8	1	JCommTable4.R0C0	1/1/1970 2:32	1/1/1970 2:32	1/1/1970 2:32	1/1/1970 2:32	hint	0	1	1	JCommTable4.R0C0	5	AD JCommTable4.R0C0	4	Single-KC	90	0.31252743430325736
3429	91	BKT Controller(27)	AD 5_3_plus_9_8	1	JCommTable6.R1C0	1/1/1970 2:32	1/1/1970 2:32		1/1/1970 2:32	incorrect	2	0	0	JCommTable6.R1C0	22	AD JCommTable6.R1C0	9	Single-KC	91	0.3079292169596838
3430	92	BKT Controller(27)	AD 5_3_plus_9_8	1	JCommTable5.R1C0	1/1/1970 2:32	1/1/1970 2:32	1/1/1970 2:32	1/1/1970 2:32	hint	0	1	1	JCommTable5.R1C0	10	AD JCommTable5.R1C0	5	Single-KC	92	0.4773949199418576
3431	93	BKT Controller(27)	AD 5_3_plus_9_8	1	JCommTable5.R0C0	1/1/1970 2:32	1/1/1970 2:32	1/1/1970 2:32	1/1/1970 2:32	hint	0	1	1	JCommTable5.R0C0	6	AD JCommTable5.R0C0	3	Single-KC	93	0.1458348129484399
3432	94	BKT Controller(27)	AD 5_3_plus_9_8	1	JCommTable6.R1C0	1/1/1970 2:32	1/1/1970 2:32	1/1/1970 2:32	1/1/1970 2:32	correct	0	1	0	JCommTable6.R1C0	23	AD JCommTable6.R1C0	10	Single-KC	94	0.3794088263495508
3433	95	BKT Controller(27)	AD 5_3_plus_9_8	1	JCommTable6.R0C0	1/1/1970 2:32	1/1/1970 2:32	1/1/1970 2:32	1/1/1970 2:32	incorrect	1	1	0	JCommTable6.R0C0	23	AD JCommTable6.R0C0	7	Single-KC	95	0.15753821082948222
3434	96	BKT Controller(27)	AD 5_3_plus_9_8	1	done	1/1/1970 2:32	1/1/1970 2:32	1/1/1970 2:32	1/1/1970 2:32	correct	0	1	0	done	17	AD done	3	Single-KC	96	0.5063388194130344
3435	97	BKT Controller(27)	AD 5_6_plus_5_7	1	JCommTable8.R0C0	1/1/1970 2:33	1/1/1970 2:33	1/1/1970 2:33	1/1/1970 2:33	correct	0	1	0	JCommTable8.R0C0	6	AD JCommTable8.R0C0	4	Single-KC	97	0.6058257725252518
3436	98	BKT Controller(27)	AD 5_6_plus_5_7	1	JCommTable4.R1C0	1/1/1970 2:33	1/1/1970 2:33	1/1/1970 2:33	1/1/1970 2:33	correct	0	1	0	JCommTable4.R1C0	8	AD JCommTable4.R1C0	5	Single-KC	98	0.5674196944794637
3437	99	BKT Controller(27)	AD 5_6_plus_5_7	1	JCommTable5.R1C0	1/1/1970 2:33	1/1/1970 2:33	1/1/1970 2:33	1/1/1970 2:33	correct	0	1	0	JCommTable5.R1C0	11	AD JCommTable5.R1C0	6	Single-KC	99	0.6029273768038133
3438	100	BKT Controller(27)	AD 5_6_plus_5_7	1	JCommTable6.R0C0	1/1/1970 2:33	1/1/1970 2:33		1/1/1970 2:33	incorrect	2	0	0	JCommTable6.R0C0	24	AD JCommTable6.R0C0	8	Single-KC	100	0.20273779328134844
3439	101	BKT Controller(27)	AD 5_6_plus_5_7	1	JCommTable5.R0C0	1/1/1970 2:33	1/1/1970 2:33		1/1/1970 2:33	incorrect	1	0	0	JCommTable5.R0C0	7	AD JCommTable5.R0C0	4	Single-KC	101	0.18993839937678839
3440	102	BKT Controller(27)	AD 5_6_plus_5_7	1	JCommTable4.R0C0	1/1/1970 2:33	1/1/1970 2:33	1/1/1970 2:33	1/1/1970 2:33	correct	0	1	0	JCommTable4.R0C0	6	AD JCommTable4.R0C0	5	Single-KC	102	0.4258120474486862
3441	103	BKT Controller(27)	AD 5_6_plus_5_7	1	JCommTable5.R0C0	1/1/1970 2:33	1/1/1970 2:33	1/1/1970 2:33	1/1/1970 2:33	hint	0	1	1	JCommTable5.R0C0	8	AD JCommTable5.R0C0	5	Single-KC	103	0.24357639022772
3442	104	BKT Controller(27)	AD 5_6_plus_5_7	1	JCommTable6.R1C0	1/1/1970 2:33	1/1/1970 2:33	1/1/1970 2:33	1/1/1970 2:33	correct	0	1	0	JCommTable6.R1C0	24	AD JCommTable6.R1C0	11	Single-KC	104	0.45653545139051926
3443	105	BKT Controller(27)	AD 5_6_plus_5_7	1	JCommTable6.R0C0	1/1/1970 2:33	1/1/1970 2:33	1/1/1970 2:33	1/1/1970 2:33	correct	0	1	0	JCommTable6.R0C0	25	AD JCommTable6.R0C0	9	Single-KC	105	0.2569503495514582
3444	106	BKT Controller(27)	AD 5_6_plus_5_7	1	done	1/1/1970 2:33	1/1/1970 2:33	1/1/1970 2:33	1/1/1970 2:33	correct	0	1	0	done	18	AD done	4	Single-KC	106	0.6542215940924149
3445	107	BKT Controller(27)	M 1_3_times_1_6	1	JCommTable6.R0C0	1/1/1970 2:33	1/1/1970 2:33	1/1/1970 2:33	1/1/1970 2:33	correct	0	1	0	JCommTable6.R0C0	26	M  JCommTable6.R0C0	10	Single-KC	107	0.79075995817395
3446	108	BKT Controller(27)	M 1_3_times_1_6	1	JCommTable6.R1C0	1/1/1970 2:33	1/1/1970 2:33	1/1/1970 2:33	1/1/1970 2:33	correct	0	1	0	JCommTable6.R1C0	25	M  JCommTable6.R1C0	10	Single-KC	108	0.811330236996844
3447	109	BKT Controller(27)	M 1_3_times_1_6	1	done	1/1/1970 2:33	1/1/1970 2:33	1/1/1970 2:33	1/1/1970 2:33	correct	0	1	0	done	19	M  done	10	Single-KC	109	0.9913283503823748
3448	110	BKT Controller(27)	M 1_6_times_6_7	1	JCommTable6.R0C0	1/1/1970 2:33	1/1/1970 2:33	1/1/1970 2:33	1/1/1970 2:33	correct	0	1	0	JCommTable6.R0C0	27	M  JCommTable6.R0C0	11	Single-KC	110	0.8330601767923544
3449	111	BKT Controller(27)	M 1_6_times_6_7	1	JCommTable6.R1C0	1/1/1970 2:33	1/1/1970 2:33	1/1/1970 2:33	1/1/1970 2:33	correct	0	1	0	JCommTable6.R1C0	26	M  JCommTable6.R1C0	11	Single-KC	111	0.8482908879604942
3450	112	BKT Controller(27)	M 1_6_times_6_7	1	done	1/1/1970 2:33	1/1/1970 2:33	1/1/1970 2:33	1/1/1970 2:33	correct	0	1	0	done	20	M  done	11	Single-KC	112	0.9958858781824451
3451	113	BKT Controller(27)	M 1_8_times_3_4	1	JCommTable5.R1C0	1/1/1970 2:33	1/1/1970 2:33		1/1/1970 2:33	incorrect	1	0	0	JCommTable5.R1C0	12	M  JCommTable5.R1C0	6	Single-KC	113	1.0684969176144261e-23
3452	114	BKT Controller(27)	M 1_8_times_3_4	1	JCommTable6.R1C0	1/1/1970 2:33	1/1/1970 2:33	1/1/1970 2:33	1/1/1970 2:33	correct	0	1	0	JCommTable6.R1C0	27	M  JCommTable6.R1C0	12	Single-KC	114	0.8790899497475252
3453	115	BKT Controller(27)	M 1_8_times_3_4	1	JCommTable6.R0C0	1/1/1970 2:33	1/1/1970 2:33	1/1/1970 2:33	1/1/1970 2:33	incorrect	1	1	1	JCommTable6.R0C0	28	M  JCommTable6.R0C0	12	Single-KC	115	0.868233881930108
3454	116	BKT Controller(27)	M 1_8_times_3_4	1	done	1/1/1970 2:33	1/1/1970 2:33	1/1/1970 2:33	1/1/1970 2:33	correct	0	1	0	done	21	M  done	12	Single-KC	116	0.9980528272656561
3455	117	BKT Controller(27)	M 2_8_times_3_7	1	JCommTable6.R0C0	1/1/1970 2:33	1/1/1970 2:33	1/1/1970 2:33	1/1/1970 2:33	correct	0	1	0	JCommTable6.R0C0	29	M  JCommTable6.R0C0	13	Single-KC	117	0.8969136629402953
3456	118	BKT Controller(27)	M 2_8_times_3_7	1	JCommTable6.R1C0	1/1/1970 2:33	1/1/1970 2:33	1/1/1970 2:33	1/1/1970 2:33	correct	0	1	0	JCommTable6.R1C0	28	M  JCommTable6.R1C0	13	Single-KC	118	0.9043414594849389
3457	119	BKT Controller(27)	M 2_8_times_3_7	1	done	1/1/1970 2:33	1/1/1970 2:33	1/1/1970 2:33	1/1/1970 2:33	correct	0	1	0	done	22	M  done	13	Single-KC	119	0.9990794775894435
3458	120	BKT Controller(27)	AS 5_4_plus_3_4	2	JCommTable8.R0C0	1/1/1970 2:34	1/1/1970 2:34		1/1/1970 2:34	incorrect	1	0	0	JCommTable8.R0C0	7	AS JCommTable8.R0C0	1	Single-KC	120	3.4968282488214085e-31
3459	121	BKT Controller(27)	AS 5_4_plus_3_4	2	JCommTable6.R1C0	1/1/1970 2:34	1/1/1970 2:34	1/1/1970 2:34	1/1/1970 2:34	correct	0	1	0	JCommTable6.R1C0	29	AS JCommTable6.R1C0	5	Single-KC	121	0.7562254526546051
3460	122	BKT Controller(27)	AS 5_4_plus_3_4	2	JCommTable6.R0C0	1/1/1970 2:34	1/1/1970 2:34	1/1/1970 2:34	1/1/1970 2:34	correct	0	1	0	JCommTable6.R0C0	30	AS JCommTable6.R0C0	8	Single-KC	122	0.9589306252748899
3461	123	BKT Controller(27)	AS 5_4_plus_3_4	2	done	1/1/1970 2:34	1/1/1970 2:34	1/1/1970 2:34	1/1/1970 2:34	correct	0	1	0	done	23	AS done	6	Single-KC	123	0.9929840657863764
3462	1	BKT Controller(28)	AD 4_5_plus_2_7	1	JCommTable8.R0C0	1/1/1970 2:34	1/1/1970 2:34	1/1/1970 2:34	1/1/1970 2:34	hint	0	1	1	JCommTable8.R0C0	1	AD JCommTable8.R0C0	1	Single-KC	1	0.14147354987916386
3463	2	BKT Controller(28)	AD 4_5_plus_2_7	1	JCommTable4.R1C0	1/1/1970 2:34	1/1/1970 2:34	1/1/1970 2:34	1/1/1970 2:34	hint	0	1	1	JCommTable4.R1C0	1	AD JCommTable4.R1C0	1	Single-KC	2	0.07432112531887035
3464	3	BKT Controller(28)	AD 4_5_plus_2_7	1	JCommTable4.R0C0	1/1/1970 2:34	1/1/1970 2:34	1/1/1970 2:34	1/1/1970 2:34	hint	0	1	1	JCommTable4.R0C0	1	AD JCommTable4.R0C0	1	Single-KC	3	0.09956950955498374
3465	4	BKT Controller(28)	AD 4_5_plus_2_7	1	JCommTable5.R1C0	1/1/1970 2:34	1/1/1970 2:34	1/1/1970 2:34	1/1/1970 2:34	hint	0	1	1	JCommTable5.R1C0	1	AD JCommTable5.R1C0	1	Single-KC	4	0.11217696503861374
3466	5	BKT Controller(28)	AD 4_5_plus_2_7	1	JCommTable5.R0C0	1/1/1970 2:34	1/1/1970 2:34	1/1/1970 2:34	1/1/1970 2:34	hint	0	1	1	JCommTable5.R0C0	1	AD JCommTable5.R0C0	1	Single-KC	5	0.08724847031165443
3467	6	BKT Controller(28)	AD 4_5_plus_2_7	1	JCommTable6.R1C0	1/1/1970 2:34	1/1/1970 2:34	1/1/1970 2:34	1/1/1970 2:34	hint	0	1	1	JCommTable6.R1C0	1	AD JCommTable6.R1C0	1	Single-KC	6	0.035657963865919566
3468	7	BKT Controller(28)	AD 4_5_plus_2_7	1	JCommTable6.R0C0	1/1/1970 2:34	1/1/1970 2:34	1/1/1970 2:34	1/1/1970 2:34	hint	0	1	1	JCommTable6.R0C0	1	AD JCommTable6.R0C0	1	Single-KC	7	0.030278364916739398
3469	8	BKT Controller(28)	AD 4_5_plus_2_7	1	done	1/1/1970 2:34	1/1/1970 2:34	1/1/1970 2:34	1/1/1970 2:34	hint	0	1	1	done	1	AD done	1	Single-KC	8	0.24144005281197525
3470	9	BKT Controller(28)	M 5_4_times_1_2	1	JCommTable5.R1C0	1/1/1970 2:34	1/1/1970 2:34		1/1/1970 2:34	incorrect	1	0	0	JCommTable5.R1C0	2	M  JCommTable5.R1C0	1	Single-KC	9	1.1282619863980405e-23
3471	10	BKT Controller(28)	M 5_4_times_1_2	1	JCommTable8.R0C0	1/1/1970 2:34	1/1/1970 2:34		1/1/1970 2:34	incorrect	1	0	0	JCommTable8.R0C0	2	M  JCommTable8.R0C0	1	Single-KC	10	6.5061806271978035e-31
3472	11	BKT Controller(28)	M 5_4_times_1_2	1	JCommTable6.R0C0	1/1/1970 2:34	1/1/1970 2:34	1/1/1970 2:34	1/1/1970 2:34	incorrect	1	1	1	JCommTable6.R0C0	2	M  JCommTable6.R0C0	1	Single-KC	11	0.24643752476665604
3473	12	BKT Controller(28)	M 5_4_times_1_2	1	JCommTable4.R1C0	1/1/1970 2:34	1/1/1970 2:34		1/1/1970 2:34	incorrect	1	0	0	JCommTable4.R1C0	2	M  JCommTable4.R1C0	1	Single-KC	12	3.022596419212559e-30
3474	13	BKT Controller(28)	M 5_4_times_1_2	1	JCommTable6.R1C0	1/1/1970 2:34	1/1/1970 2:34	1/1/1970 2:34	1/1/1970 2:34	hint	0	1	1	JCommTable6.R1C0	2	M  JCommTable6.R1C0	1	Single-KC	13	0.2994050122850879
3475	14	BKT Controller(28)	M 5_4_times_1_2	1	done	1/1/1970 2:34	1/1/1970 2:34	1/1/1970 2:34	1/1/1970 2:34	hint	0	1	1	done	2	M  done	1	Single-KC	14	0.12362164749833837
3476	15	BKT Controller(28)	M 9_8_times_5_3	1	JCommTable6.R0C0	1/1/1970 2:34	1/1/1970 2:34	1/1/1970 2:34	1/1/1970 2:34	correct	0	1	0	JCommTable6.R0C0	3	M  JCommTable6.R0C0	2	Single-KC	15	0.3015888550120275
3477	16	BKT Controller(28)	M 9_8_times_5_3	1	JCommTable5.R1C0	1/1/1970 2:34	1/1/1970 2:34		1/1/1970 2:34	incorrect	1	0	0	JCommTable5.R1C0	3	M  JCommTable5.R1C0	2	Single-KC	16	1.1282619863980405e-23
3478	17	BKT Controller(28)	M 9_8_times_5_3	1	JCommTable6.R1C0	1/1/1970 2:35	1/1/1970 2:35	1/1/1970 2:35	1/1/1970 2:35	hint	0	1	1	JCommTable6.R1C0	3	M  JCommTable6.R1C0	2	Single-KC	17	0.35719695273813884
3479	18	BKT Controller(28)	M 9_8_times_5_3	1	JCommTable4.R1C0	1/1/1970 2:35	1/1/1970 2:35		1/1/1970 2:35	incorrect	1	0	0	JCommTable4.R1C0	3	M  JCommTable4.R1C0	2	Single-KC	18	3.022596419212559e-30
3480	19	BKT Controller(28)	M 9_8_times_5_3	1	done	1/1/1970 2:35	1/1/1970 2:35	1/1/1970 2:35	1/1/1970 2:35	hint	0	1	1	done	3	M  done	2	Single-KC	19	0.22999282186661768
3481	20	BKT Controller(28)	AD 5_3_plus_2_5	1	JCommTable5.R1C0	1/1/1970 2:35	1/1/1970 2:35		1/1/1970 2:35	incorrect	1	0	0	JCommTable5.R1C0	4	AD JCommTable5.R1C0	2	Single-KC	20	0.17356986146091177
3482	21	BKT Controller(28)	AD 5_3_plus_2_5	1	JCommTable4.R1C0	1/1/1970 2:35	1/1/1970 2:35		1/1/1970 2:35	incorrect	1	0	0	JCommTable4.R1C0	4	AD JCommTable4.R1C0	2	Single-KC	21	0.14061879739938382
3483	22	BKT Controller(28)	AD 5_3_plus_2_5	1	JCommTable6.R0C0	1/1/1970 2:35	1/1/1970 2:35		1/1/1970 2:35	incorrect	1	0	0	JCommTable6.R0C0	4	AD JCommTable6.R0C0	2	Single-KC	22	0.04073086611498851
3484	23	BKT Controller(28)	AD 5_3_plus_2_5	1	JCommTable8.R0C0	1/1/1970 2:35	1/1/1970 2:35	1/1/1970 2:35	1/1/1970 2:35	correct	0	1	0	JCommTable8.R0C0	3	AD JCommTable8.R0C0	2	Single-KC	23	0.2610223750747191
3485	24	BKT Controller(28)	AD 5_3_plus_2_5	1	JCommTable4.R1C0	1/1/1970 2:35	1/1/1970 2:35	1/1/1970 2:35	1/1/1970 2:35	hint	0	1	1	JCommTable4.R1C0	5	AD JCommTable4.R1C0	3	Single-KC	24	0.25007961570862147
3486	25	BKT Controller(28)	AD 5_3_plus_2_5	1	JCommTable4.R0C0	1/1/1970 2:35	1/1/1970 2:35		1/1/1970 2:35	incorrect	1	0	0	JCommTable4.R0C0	2	AD JCommTable4.R0C0	2	Single-KC	25	0.15282082527620616
3487	26	BKT Controller(28)	AD 5_3_plus_2_5	1	JCommTable5.R1C0	1/1/1970 2:35	1/1/1970 2:35	1/1/1970 2:35	1/1/1970 2:35	correct	0	1	0	JCommTable5.R1C0	5	AD JCommTable5.R1C0	3	Single-KC	26	0.2587691720727047
3488	27	BKT Controller(28)	AD 5_3_plus_2_5	1	JCommTable5.R0C0	1/1/1970 2:35	1/1/1970 2:35		1/1/1970 2:35	incorrect	1	0	0	JCommTable5.R0C0	2	AD JCommTable5.R0C0	2	Single-KC	27	0.11604130641063146
3489	28	BKT Controller(28)	AD 5_3_plus_2_5	1	JCommTable6.R0C0	1/1/1970 2:35	1/1/1970 2:35		1/1/1970 2:35	incorrect	1	0	0	JCommTable6.R0C0	5	AD JCommTable6.R0C0	3	Single-KC	28	0.05458858740483556
3490	29	BKT Controller(28)	AD 5_3_plus_2_5	1	JCommTable6.R1C0	1/1/1970 2:35	1/1/1970 2:35		1/1/1970 2:35	incorrect	1	0	0	JCommTable6.R1C0	4	AD JCommTable6.R1C0	2	Single-KC	29	0.04835081247459941
3491	30	BKT Controller(28)	AD 5_3_plus_2_5	1	JCommTable4.R0C0	1/1/1970 2:35	1/1/1970 2:35	1/1/1970 2:35	1/1/1970 2:35	hint	0	1	1	JCommTable4.R0C0	3	AD JCommTable4.R0C0	3	Single-KC	30	0.22736060295579638
3492	31	BKT Controller(28)	AD 5_3_plus_2_5	1	JCommTable5.R0C0	1/1/1970 2:35	1/1/1970 2:35	1/1/1970 2:35	1/1/1970 2:35	hint	0	1	1	JCommTable5.R0C0	3	AD JCommTable5.R0C0	3	Single-KC	31	0.15274594221991905
3493	32	BKT Controller(28)	AD 5_3_plus_2_5	1	JCommTable6.R1C0	1/1/1970 2:35	1/1/1970 2:35	1/1/1970 2:35	1/1/1970 2:35	correct	0	1	0	JCommTable6.R1C0	5	AD JCommTable6.R1C0	3	Single-KC	32	0.06525608213360394
3494	33	BKT Controller(28)	AD 5_3_plus_2_5	1	JCommTable6.R0C0	1/1/1970 2:35	1/1/1970 2:35	1/1/1970 2:35	1/1/1970 2:35	correct	0	1	0	JCommTable6.R0C0	6	AD JCommTable6.R0C0	4	Single-KC	33	0.07280324846277793
3495	34	BKT Controller(28)	AD 5_3_plus_2_5	1	done	1/1/1970 2:35	1/1/1970 2:35	1/1/1970 2:35	1/1/1970 2:35	hint	0	1	1	done	4	AD done	2	Single-KC	34	0.3699318348802738
3496	35	BKT Controller(28)	AS 2_3_plus_4_3	1	JCommTable8.R0C0	1/1/1970 2:35	1/1/1970 2:35		1/1/1970 2:35	incorrect	1	0	0	JCommTable8.R0C0	4	AS JCommTable8.R0C0	1	Single-KC	35	3.6924190618318212e-31
3497	36	BKT Controller(28)	AS 2_3_plus_4_3	1	JCommTable6.R1C0	1/1/1970 2:35	1/1/1970 2:35	1/1/1970 2:35	1/1/1970 2:35	incorrect	1	1	1	JCommTable6.R1C0	6	AS JCommTable6.R1C0	1	Single-KC	36	0.04549405306071431
3498	37	BKT Controller(28)	AS 2_3_plus_4_3	1	JCommTable6.R0C0	1/1/1970 2:35	1/1/1970 2:35	1/1/1970 2:35	1/1/1970 2:35	hint	0	1	1	JCommTable6.R0C0	7	AS JCommTable6.R0C0	1	Single-KC	37	0.03391373666032532
3499	38	BKT Controller(28)	AS 2_3_plus_4_3	1	done	1/1/1970 2:35	1/1/1970 2:35	1/1/1970 2:35	1/1/1970 2:35	hint	0	1	1	done	5	AS done	1	Single-KC	38	0.3753250513165971
3500	39	BKT Controller(28)	M 1_2_times_2_3	1	JCommTable6.R1C0	1/1/1970 2:36	1/1/1970 2:36		1/1/1970 2:36	incorrect	1	0	0	JCommTable6.R1C0	7	M  JCommTable6.R1C0	3	Single-KC	39	0.4194651541442255
3501	40	BKT Controller(28)	M 1_2_times_2_3	1	JCommTable6.R0C0	1/1/1970 2:36	1/1/1970 2:36		1/1/1970 2:36	incorrect	1	0	0	JCommTable6.R0C0	8	M  JCommTable6.R0C0	3	Single-KC	40	0.36313497518123933
3502	41	BKT Controller(28)	M 1_2_times_2_3	1	JCommTable8.R0C0	1/1/1970 2:36	1/1/1970 2:36		1/1/1970 2:36	incorrect	1	0	0	JCommTable8.R0C0	5	M  JCommTable8.R0C0	2	Single-KC	41	6.5061806271978035e-31
3503	42	BKT Controller(28)	M 1_2_times_2_3	1	JCommTable6.R0C0	1/1/1970 2:36	1/1/1970 2:36	1/1/1970 2:36	1/1/1970 2:36	correct	0	1	0	JCommTable6.R0C0	9	M  JCommTable6.R0C0	4	Single-KC	42	0.42951676513717457
3504	43	BKT Controller(28)	M 1_2_times_2_3	1	JCommTable5.R1C0	1/1/1970 2:36	1/1/1970 2:36		1/1/1970 2:36	incorrect	1	0	0	JCommTable5.R1C0	6	M  JCommTable5.R1C0	3	Single-KC	43	1.1282619863980405e-23
3505	44	BKT Controller(28)	M 1_2_times_2_3	1	JCommTable6.R1C0	1/1/1970 2:36	1/1/1970 2:36	1/1/1970 2:36	1/1/1970 2:36	correct	0	1	0	JCommTable6.R1C0	8	M  JCommTable6.R1C0	4	Single-KC	44	0.4844081363361176
3506	45	BKT Controller(28)	M 1_2_times_2_3	1	done	1/1/1970 2:36	1/1/1970 2:36	1/1/1970 2:36	1/1/1970 2:36	hint	0	1	1	done	6	M  done	3	Single-KC	45	0.3874292391689899
3507	46	BKT Controller(28)	M 3_2_times_1_3	1	JCommTable6.R0C0	1/1/1970 2:36	1/1/1970 2:36	1/1/1970 2:36	1/1/1970 2:36	correct	0	1	0	JCommTable6.R0C0	10	M  JCommTable6.R0C0	5	Single-KC	46	0.4985342863930991
3508	47	BKT Controller(28)	M 3_2_times_1_3	1	JCommTable6.R1C0	1/1/1970 2:36	1/1/1970 2:36	1/1/1970 2:36	1/1/1970 2:36	correct	0	1	0	JCommTable6.R1C0	9	M  JCommTable6.R1C0	5	Single-KC	47	0.5498820162292137
3509	48	BKT Controller(28)	M 3_2_times_1_3	1	done	1/1/1970 2:36	1/1/1970 2:36	1/1/1970 2:36	1/1/1970 2:36	hint	0	1	1	done	7	M  done	4	Single-KC	48	0.5725075406900667
3510	49	BKT Controller(28)	M 3_4_times_4_9	1	JCommTable6.R0C0	1/1/1970 2:36	1/1/1970 2:36	1/1/1970 2:36	1/1/1970 2:36	correct	0	1	0	JCommTable6.R0C0	11	M  JCommTable6.R0C0	6	Single-KC	49	0.5676077078236879
3511	50	BKT Controller(28)	M 3_4_times_4_9	1	JCommTable6.R1C0	1/1/1970 2:36	1/1/1970 2:36	1/1/1970 2:36	1/1/1970 2:36	correct	0	1	0	JCommTable6.R1C0	10	M  JCommTable6.R1C0	6	Single-KC	50	0.6136724404646302
3512	51	BKT Controller(28)	M 3_4_times_4_9	1	JCommTable5.R1C0	1/1/1970 2:36	1/1/1970 2:36		1/1/1970 2:36	incorrect	1	0	0	JCommTable5.R1C0	7	M  JCommTable5.R1C0	4	Single-KC	51	1.1282619863980405e-23
3513	52	BKT Controller(28)	M 3_4_times_4_9	1	done	1/1/1970 2:36	1/1/1970 2:36	1/1/1970 2:36	1/1/1970 2:36	hint	0	1	1	done	8	M  done	5	Single-KC	52	0.7392954290264414
3514	53	BKT Controller(28)	AD 1_2_plus_2_3	1	JCommTable4.R1C0	1/1/1970 2:36	1/1/1970 2:36		1/1/1970 2:36	incorrect	1	0	0	JCommTable4.R1C0	6	AD JCommTable4.R1C0	4	Single-KC	53	0.4046286731669657
3515	54	BKT Controller(28)	AD 1_2_plus_2_3	1	JCommTable6.R0C0	1/1/1970 2:36	1/1/1970 2:36		1/1/1970 2:36	incorrect	1	0	0	JCommTable6.R0C0	12	AD JCommTable6.R0C0	5	Single-KC	54	0.09647541825499054
3516	55	BKT Controller(28)	AD 1_2_plus_2_3	1	JCommTable8.R0C0	1/1/1970 2:36	1/1/1970 2:36	1/1/1970 2:36	1/1/1970 2:36	hint	0	1	1	JCommTable8.R0C0	6	AD JCommTable8.R0C0	3	Single-KC	55	0.4308906362026629
3517	56	BKT Controller(28)	AD 1_2_plus_2_3	1	JCommTable6.R0C0	1/1/1970 2:36	1/1/1970 2:36		1/1/1970 2:36	incorrect	1	0	0	JCommTable6.R0C0	13	AD JCommTable6.R0C0	6	Single-KC	56	0.12679209987887965
3518	57	BKT Controller(28)	AD 1_2_plus_2_3	1	JCommTable5.R1C0	1/1/1970 2:36	1/1/1970 2:36		1/1/1970 2:36	incorrect	1	0	0	JCommTable5.R1C0	8	AD JCommTable5.R1C0	4	Single-KC	57	0.3672073588051865
3519	58	BKT Controller(28)	AD 1_2_plus_2_3	1	JCommTable4.R1C0	1/1/1970 2:36	1/1/1970 2:36	1/1/1970 2:36	1/1/1970 2:36	correct	0	1	0	JCommTable4.R1C0	7	AD JCommTable4.R1C0	5	Single-KC	58	0.5807265641401024
3520	59	BKT Controller(28)	AD 1_2_plus_2_3	1	JCommTable4.R0C0	1/1/1970 2:36	1/1/1970 2:36	1/1/1970 2:36	1/1/1970 2:36	correct	0	1	0	JCommTable4.R0C0	4	AD JCommTable4.R0C0	4	Single-KC	59	0.32433856373355663
3521	60	BKT Controller(28)	AD 1_2_plus_2_3	1	JCommTable6.R0C0	1/1/1970 2:36	1/1/1970 2:36		1/1/1970 2:36	incorrect	1	0	0	JCommTable6.R0C0	14	AD JCommTable6.R0C0	7	Single-KC	60	0.16489689489237672
3522	61	BKT Controller(28)	AD 1_2_plus_2_3	1	JCommTable5.R1C0	1/1/1970 2:36	1/1/1970 2:36	1/1/1970 2:36	1/1/1970 2:36	correct	0	1	0	JCommTable5.R1C0	9	AD JCommTable5.R1C0	5	Single-KC	61	0.49098684434279016
3523	62	BKT Controller(28)	AD 1_2_plus_2_3	1	JCommTable5.R0C0	1/1/1970 2:36	1/1/1970 2:36	1/1/1970 2:36	1/1/1970 2:36	correct	0	1	0	JCommTable5.R0C0	4	AD JCommTable5.R0C0	4	Single-KC	62	0.1984540017454204
3524	63	BKT Controller(28)	AD 1_2_plus_2_3	1	JCommTable6.R1C0	1/1/1970 2:37	1/1/1970 2:37	1/1/1970 2:37	1/1/1970 2:37	correct	0	1	0	JCommTable6.R1C0	11	AD JCommTable6.R1C0	4	Single-KC	63	0.08752843075995355
3525	64	BKT Controller(28)	AD 1_2_plus_2_3	1	JCommTable6.R0C0	1/1/1970 2:37	1/1/1970 2:37	1/1/1970 2:37	1/1/1970 2:37	incorrect	1	1	0	JCommTable6.R0C0	15	AD JCommTable6.R0C0	8	Single-KC	64	0.21167728661476534
3526	65	BKT Controller(28)	AD 1_2_plus_2_3	1	done	1/1/1970 2:37	1/1/1970 2:37	1/1/1970 2:37	1/1/1970 2:37	hint	0	1	1	done	9	AD done	3	Single-KC	65	0.5199349541650315
3527	66	BKT Controller(28)	AD 5_3_plus_9_8	1	JCommTable6.R1C0	1/1/1970 2:37	1/1/1970 2:37		1/1/1970 2:37	incorrect	1	0	0	JCommTable6.R1C0	12	AD JCommTable6.R1C0	5	Single-KC	66	0.11645542347139277
3528	67	BKT Controller(28)	AD 5_3_plus_9_8	1	JCommTable8.R0C0	1/1/1970 2:37	1/1/1970 2:37	1/1/1970 2:37	1/1/1970 2:37	hint	0	1	1	JCommTable8.R0C0	7	AD JCommTable8.R0C0	4	Single-KC	67	0.6187450258278203
3529	68	BKT Controller(28)	AD 5_3_plus_9_8	1	JCommTable5.R1C0	1/1/1970 2:37	1/1/1970 2:37		1/1/1970 2:37	incorrect	1	0	0	JCommTable5.R1C0	10	AD JCommTable5.R1C0	6	Single-KC	68	0.6158813948360466
