	Row	Anon Student Id	Problem Name	Problem View	Step Name	Step Start Time	First Transaction Time	Correct Transaction Time	Step End Time	First Attempt	Incorrects	Corrects	Hints	KC (ptype_selection)	Opportunity (ptype_selection)	KC (Selected)	Opportunity (Selected)	KC (Single-KC)	Opportunity (Single-KC)	Prediction
365	24	Default BKT Controller(4)	AD 5_5_plus_6_9	1	JCommTable8.R0C0	1/1/1970 0:21	1/1/1970 0:21	1/1/1970 0:21	1/1/1970 0:21	correct	0	1	0	AD JCommTable8.R0C0	4	JCommTable8.R0C0	4	Single-KC	25	0.7874893660415752
366	25	Default BKT Controller(4)	AD 5_5_plus_6_9	1	JCommTable4.R1C0	1/1/1970 0:21	1/1/1970 0:21	1/1/1970 0:21	1/1/1970 0:21	correct	0	1	0	AD JCommTable4.R1C0	4	JCommTable4.R1C0	4	Single-KC	26	0.6162138972846903
367	26	Default BKT Controller(4)	AD 5_5_plus_6_9	1	JCommTable5.R1C0	1/1/1970 0:21	1/1/1970 0:21	1/1/1970 0:21	1/1/1970 0:21	correct	0	1	0	AD JCommTable5.R1C0	4	JCommTable5.R1C0	4	Single-KC	27	0.6004180652357809
368	27	Default BKT Controller(4)	AD 5_5_plus_6_9	1	JCommTable4.R0C0	1/1/1970 0:21	1/1/1970 0:21	1/1/1970 0:21	1/1/1970 0:21	incorrect	2	1	1	AD JCommTable4.R0C0	4	JCommTable4.R0C0	4	Single-KC	28	0.45265673940220286
369	28	Default BKT Controller(4)	AD 5_5_plus_6_9	1	JCommTable5.R0C0	1/1/1970 0:21	1/1/1970 0:21	1/1/1970 0:21	1/1/1970 0:21	hint	1	1	1	AD JCommTable5.R0C0	4	JCommTable5.R0C0	4	Single-KC	29	0.3453484947552813
370	29	Default BKT Controller(4)	AD 5_5_plus_6_9	1	JCommTable6.R1C0	1/1/1970 0:21	1/1/1970 0:21	1/1/1970 0:21	1/1/1970 0:21	correct	1	1	0	AD JCommTable6.R1C0	4	JCommTable6.R1C0	4	Single-KC	30	0.397500222503738
371	30	Default BKT Controller(4)	AD 5_5_plus_6_9	1	JCommTable6.R0C0	1/1/1970 0:21	1/1/1970 0:21	1/1/1970 0:21	1/1/1970 0:21	hint	1	1	1	AD JCommTable6.R0C0	4	JCommTable6.R0C0	4	Single-KC	31	0.45925320081801574
372	31	Default BKT Controller(4)	AD 5_5_plus_6_9	1	done	1/1/1970 0:21	1/1/1970 0:21	1/1/1970 0:21	1/1/1970 0:21	correct	0	1	0	AD done	4	done	4	Single-KC	32	0.5648775752085778
373	32	Default BKT Controller(4)	AD 5_4_plus_2_6	1	JCommTable8.R0C0	1/1/1970 0:22	1/1/1970 0:22	1/1/1970 0:22	1/1/1970 0:22	correct	0	1	0	AD JCommTable8.R0C0	5	JCommTable8.R0C0	5	Single-KC	33	0.7906876612687003
374	33	Default BKT Controller(4)	AD 5_4_plus_2_6	1	JCommTable4.R1C0	1/1/1970 0:22	1/1/1970 0:22	1/1/1970 0:22	1/1/1970 0:22	correct	0	1	0	AD JCommTable4.R1C0	5	JCommTable4.R1C0	5	Single-KC	34	0.7165916209711232
375	34	Default BKT Controller(4)	AD 5_4_plus_2_6	1	JCommTable5.R1C0	1/1/1970 0:22	1/1/1970 0:22	1/1/1970 0:22	1/1/1970 0:22	correct	0	1	0	AD JCommTable5.R1C0	5	JCommTable5.R1C0	5	Single-KC	35	0.7595850398835683
376	35	Default BKT Controller(4)	AD 5_4_plus_2_6	1	JCommTable6.R0C0	1/1/1970 0:22	1/1/1970 0:22	1/1/1970 0:22	1/1/1970 0:22	incorrect	2	1	1	AD JCommTable6.R0C0	5	JCommTable6.R0C0	5	Single-KC	36	0.47089287726128776
377	36	Default BKT Controller(4)	AD 5_4_plus_2_6	1	JCommTable4.R0C0	1/1/1970 0:22	1/1/1970 0:22	1/1/1970 0:22	1/1/1970 0:22	incorrect	1	1	0	AD JCommTable4.R0C0	5	JCommTable4.R0C0	5	Single-KC	37	0.5494552395824566
378	37	Default BKT Controller(4)	AD 5_4_plus_2_6	1	JCommTable5.R0C0	1/1/1970 0:22	1/1/1970 0:22	1/1/1970 0:22	1/1/1970 0:22	incorrect	1	1	1	AD JCommTable5.R0C0	5	JCommTable5.R0C0	5	Single-KC	38	0.4375442563723088
379	38	Default BKT Controller(4)	AD 5_4_plus_2_6	1	JCommTable6.R1C0	1/1/1970 0:22	1/1/1970 0:22	1/1/1970 0:22	1/1/1970 0:22	correct	0	1	0	AD JCommTable6.R1C0	5	JCommTable6.R1C0	5	Single-KC	39	0.40677045833833764
380	39	Default BKT Controller(4)	AD 5_4_plus_2_6	1	done	1/1/1970 0:22	1/1/1970 0:22	1/1/1970 0:22	1/1/1970 0:22	correct	0	1	0	AD done	5	done	5	Single-KC	40	0.7569309229426239
381	40	Default BKT Controller(4)	AD 8_6_plus_6_7	1	JCommTable8.R0C0	1/1/1970 0:22	1/1/1970 0:22	1/1/1970 0:22	1/1/1970 0:22	correct	0	1	0	AD JCommTable8.R0C0	6	JCommTable8.R0C0	6	Single-KC	41	0.7938504226851933
382	41	Default BKT Controller(4)	AD 8_6_plus_6_7	1	JCommTable4.R1C0	1/1/1970 0:22	1/1/1970 0:22	1/1/1970 0:22	1/1/1970 0:22	correct	0	1	0	AD JCommTable4.R1C0	6	JCommTable4.R1C0	6	Single-KC	42	0.7992680078017854
383	42	Default BKT Controller(4)	AD 8_6_plus_6_7	1	JCommTable5.R1C0	1/1/1970 0:22	1/1/1970 0:22	1/1/1970 0:22	1/1/1970 0:22	correct	1	1	0	AD JCommTable5.R1C0	6	JCommTable5.R1C0	6	Single-KC	43	0.8691659509599984
384	43	Default BKT Controller(4)	AD 8_6_plus_6_7	1	JCommTable6.R0C0	1/1/1970 0:22	1/1/1970 0:22	1/1/1970 0:22	1/1/1970 0:22	incorrect	1	1	0	AD JCommTable6.R0C0	6	JCommTable6.R0C0	6	Single-KC	44	0.4825642952504705
385	44	Default BKT Controller(4)	AD 8_6_plus_6_7	1	JCommTable4.R0C0	1/1/1970 0:22	1/1/1970 0:22	1/1/1970 0:22	1/1/1970 0:22	incorrect	3	1	1	AD JCommTable4.R0C0	6	JCommTable4.R0C0	6	Single-KC	45	0.6426493708462009
386	45	Default BKT Controller(4)	AD 8_6_plus_6_7	1	JCommTable5.R0C0	1/1/1970 0:22	1/1/1970 0:22	1/1/1970 0:22	1/1/1970 0:22	correct	0	1	0	AD JCommTable5.R0C0	6	JCommTable5.R0C0	6	Single-KC	46	0.534266156192244
387	46	Default BKT Controller(4)	AD 8_6_plus_6_7	1	JCommTable6.R1C0	1/1/1970 0:22	1/1/1970 0:22	1/1/1970 0:22	1/1/1970 0:22	correct	0	1	0	AD JCommTable6.R1C0	6	JCommTable6.R1C0	6	Single-KC	47	0.41610757706343643
388	47	Default BKT Controller(4)	AD 8_6_plus_6_7	1	done	1/1/1970 0:22	1/1/1970 0:22	1/1/1970 0:22	1/1/1970 0:22	correct	0	1	0	AD done	6	done	6	Single-KC	48	0.8819337525028426
389	48	Default BKT Controller(4)	M 5_8_times_9_8	1	JCommTable8.R0C0	1/1/1970 0:22	1/1/1970 0:22		1/1/1970 0:22	incorrect	1	0	0	M  JCommTable8.R0C0	1	JCommTable8.R0C0	7	Single-KC	49	1.3648256608352244e-08
390	49	Default BKT Controller(4)	M 5_8_times_9_8	1	JCommTable4.R0C0	1/1/1970 0:23	1/1/1970 0:23		1/1/1970 0:23	incorrect	1	0	0	M  JCommTable4.R0C0	1	JCommTable4.R0C0	7	Single-KC	50	5.283795039753097e-07
391	50	Default BKT Controller(4)	M 5_8_times_9_8	1	JCommTable6.R0C0	1/1/1970 0:23	1/1/1970 0:23	1/1/1970 0:23	1/1/1970 0:23	hint	1	1	1	M  JCommTable6.R0C0	1	JCommTable6.R0C0	7	Single-KC	51	0.23488064447402987
392	51	Default BKT Controller(4)	M 5_8_times_9_8	1	done	1/1/1970 0:23	1/1/1970 0:23	1/1/1970 0:23	1/1/1970 0:23	incorrect	1	1	1	M  done	1	done	7	Single-KC	52	0.45806416953942175
393	52	Default BKT Controller(4)	M 5_8_times_9_8	1	JCommTable6.R1C0	1/1/1970 0:23	1/1/1970 0:23	1/1/1970 0:23	1/1/1970 0:23	hint	1	1	1	M  JCommTable6.R1C0	1	JCommTable6.R1C0	7	Single-KC	53	0.4093892441307
394	53	Default BKT Controller(4)	AS 6_2_plus_6_2	1	JCommTable8.R0C0	1/1/1970 0:23	1/1/1970 0:23		1/1/1970 0:23	incorrect	1	0	0	AS JCommTable8.R0C0	1	JCommTable8.R0C0	8	Single-KC	54	2.672608294325365e-23
395	54	Default BKT Controller(4)	AS 6_2_plus_6_2	1	JCommTable6.R1C0	1/1/1970 0:23	1/1/1970 0:23	1/1/1970 0:23	1/1/1970 0:23	incorrect	2	1	1	AS JCommTable6.R1C0	1	JCommTable6.R1C0	8	Single-KC	55	0.5402653910316981
396	55	Default BKT Controller(4)	AS 6_2_plus_6_2	1	JCommTable6.R0C0	1/1/1970 0:23	1/1/1970 0:23	1/1/1970 0:23	1/1/1970 0:23	incorrect	3	1	1	AS JCommTable6.R0C0	1	JCommTable6.R0C0	8	Single-KC	56	0.533674520590446
397	56	Default BKT Controller(4)	AS 6_2_plus_6_2	1	done	1/1/1970 0:23	1/1/1970 0:23	1/1/1970 0:23	1/1/1970 0:23	correct	0	1	0	AS done	1	done	8	Single-KC	57	0.609339188287028
398	57	Default BKT Controller(4)	AS 3_9_plus_9_9	1	JCommTable6.R0C0	1/1/1970 0:23	1/1/1970 0:23	1/1/1970 0:23	1/1/1970 0:23	incorrect	4	1	1	AS JCommTable6.R0C0	2	JCommTable6.R0C0	9	Single-KC	58	0.5510583100421758
399	58	Default BKT Controller(4)	AS 3_9_plus_9_9	1	JCommTable6.R1C0	1/1/1970 0:23	1/1/1970 0:23	1/1/1970 0:23	1/1/1970 0:23	correct	0	1	0	AS JCommTable6.R1C0	2	JCommTable6.R1C0	9	Single-KC	59	0.5479874879993519
400	59	Default BKT Controller(4)	AS 3_9_plus_9_9	1	JCommTable5.R0C0	1/1/1970 0:23	1/1/1970 0:23		1/1/1970 0:23	incorrect	1	0	0	AS JCommTable5.R0C0	1	JCommTable5.R0C0	7	Single-KC	60	2.112312963647278e-07
401	60	Default BKT Controller(4)	AS 3_9_plus_9_9	1	done	1/1/1970 0:23	1/1/1970 0:23	1/1/1970 0:23	1/1/1970 0:23	correct	0	1	0	AS done	2	done	9	Single-KC	61	0.8187253156388099
402	61	Default BKT Controller(4)	M 7_10_times_8_1	1	JCommTable8.R0C0	1/1/1970 0:24	1/1/1970 0:24		1/1/1970 0:24	incorrect	1	0	0	M  JCommTable8.R0C0	2	JCommTable8.R0C0	9	Single-KC	62	1.3648256608352244e-08
403	62	Default BKT Controller(4)	M 7_10_times_8_1	1	JCommTable6.R1C0	1/1/1970 0:24	1/1/1970 0:24	1/1/1970 0:24	1/1/1970 0:24	correct	0	1	0	M  JCommTable6.R1C0	2	JCommTable6.R1C0	10	Single-KC	63	0.45867204352481034
404	63	Default BKT Controller(4)	M 7_10_times_8_1	1	JCommTable6.R0C0	1/1/1970 0:24	1/1/1970 0:24	1/1/1970 0:24	1/1/1970 0:24	incorrect	1	1	0	M  JCommTable6.R0C0	2	JCommTable6.R0C0	10	Single-KC	64	0.3069222680407311
405	64	Default BKT Controller(4)	M 7_10_times_8_1	1	done	1/1/1970 0:24	1/1/1970 0:24	1/1/1970 0:24	1/1/1970 0:24	correct	0	1	0	M  done	2	done	10	Single-KC	65	0.6591409603539121
406	65	Default BKT Controller(4)	M 3_7_times_10_6	1	JCommTable6.R1C0	1/1/1970 0:24	1/1/1970 0:24	1/1/1970 0:24	1/1/1970 0:24	incorrect	3	1	1	M  JCommTable6.R1C0	3	JCommTable6.R1C0	11	Single-KC	66	0.5087768700122951
407	66	Default BKT Controller(4)	M 3_7_times_10_6	1	JCommTable6.R0C0	1/1/1970 0:24	1/1/1970 0:24	1/1/1970 0:24	1/1/1970 0:24	correct	1	1	0	M  JCommTable6.R0C0	3	JCommTable6.R0C0	11	Single-KC	67	0.3898028664921321
408	67	Default BKT Controller(4)	M 3_7_times_10_6	1	done	1/1/1970 0:24	1/1/1970 0:24	1/1/1970 0:24	1/1/1970 0:24	correct	0	1	0	M  done	3	done	11	Single-KC	68	0.8156388559743776
409	68	Default BKT Controller(4)	AD 6_8_plus_1_3	1	JCommTable8.R0C0	1/1/1970 0:24	1/1/1970 0:24	1/1/1970 0:24	1/1/1970 0:24	correct	0	1	0	AD JCommTable8.R0C0	7	JCommTable8.R0C0	10	Single-KC	69	0.7969776649046681
410	69	Default BKT Controller(4)	AD 6_8_plus_1_3	1	JCommTable4.R1C0	1/1/1970 0:24	1/1/1970 0:24	1/1/1970 0:24	1/1/1970 0:24	correct	0	1	0	AD JCommTable4.R1C0	7	JCommTable4.R1C0	7	Single-KC	70	0.8624552714505324
411	70	Default BKT Controller(4)	AD 6_8_plus_1_3	1	JCommTable5.R1C0	1/1/1970 0:24	1/1/1970 0:24	1/1/1970 0:24	1/1/1970 0:24	correct	0	1	0	AD JCommTable5.R1C0	7	JCommTable5.R1C0	7	Single-KC	71	0.9331929180147606
412	71	Default BKT Controller(4)	AD 6_8_plus_1_3	1	JCommTable6.R1C0	1/1/1970 0:24	1/1/1970 0:24	1/1/1970 0:24	1/1/1970 0:24	incorrect	2	1	0	AD JCommTable6.R1C0	7	JCommTable6.R1C0	12	Single-KC	72	0.4255052925540914
413	72	Default BKT Controller(4)	AD 6_8_plus_1_3	1	JCommTable4.R0C0	1/1/1970 0:24	1/1/1970 0:24	1/1/1970 0:24	1/1/1970 0:24	incorrect	1	1	1	AD JCommTable4.R0C0	7	JCommTable4.R0C0	8	Single-KC	73	0.7261733968259756
414	73	Default BKT Controller(4)	AD 6_8_plus_1_3	1	JCommTable6.R0C0	1/1/1970 0:24	1/1/1970 0:24	1/1/1970 0:24	1/1/1970 0:24	incorrect	1	1	0	AD JCommTable6.R0C0	7	JCommTable6.R0C0	12	Single-KC	74	0.4942547684451387
415	74	Default BKT Controller(4)	AD 6_8_plus_1_3	1	JCommTable5.R0C0	1/1/1970 0:24	1/1/1970 0:24	1/1/1970 0:24	1/1/1970 0:24	correct	0	1	0	AD JCommTable5.R0C0	7	JCommTable5.R0C0	8	Single-KC	75	0.628478299296843
416	75	Default BKT Controller(4)	AD 6_8_plus_1_3	1	done	1/1/1970 0:24	1/1/1970 0:24	1/1/1970 0:24	1/1/1970 0:24	correct	0	1	0	AD done	7	done	12	Single-KC	76	0.9471407898632234
417	76	Default BKT Controller(4)	AD 2_5_plus_3_4	1	JCommTable8.R0C0	1/1/1970 0:24	1/1/1970 0:24	1/1/1970 0:24	1/1/1970 0:24	correct	0	1	0	AD JCommTable8.R0C0	8	JCommTable8.R0C0	11	Single-KC	77	0.800069415183709
418	77	Default BKT Controller(4)	AD 2_5_plus_3_4	1	JCommTable4.R1C0	1/1/1970 0:24	1/1/1970 0:24	1/1/1970 0:24	1/1/1970 0:24	correct	0	1	0	AD JCommTable4.R1C0	8	JCommTable4.R1C0	8	Single-KC	78	0.908040655354346
419	78	Default BKT Controller(4)	AD 2_5_plus_3_4	1	JCommTable5.R1C0	1/1/1970 0:25	1/1/1970 0:25	1/1/1970 0:25	1/1/1970 0:25	correct	0	1	0	AD JCommTable5.R1C0	8	JCommTable5.R1C0	8	Single-KC	79	0.9670736485453766
420	79	Default BKT Controller(4)	AD 2_5_plus_3_4	1	JCommTable6.R1C0	1/1/1970 0:25	1/1/1970 0:25	1/1/1970 0:25	1/1/1970 0:25	incorrect	2	1	0	AD JCommTable6.R1C0	8	JCommTable6.R1C0	13	Single-KC	80	0.4349571462306214
421	80	Default BKT Controller(4)	AD 2_5_plus_3_4	1	JCommTable4.R0C0	1/1/1970 0:25	1/1/1970 0:25	1/1/1970 0:25	1/1/1970 0:25	correct	0	1	0	AD JCommTable4.R0C0	8	JCommTable4.R0C0	9	Single-KC	81	0.7963613091684283
422	81	Default BKT Controller(4)	AD 2_5_plus_3_4	1	JCommTable5.R0C0	1/1/1970 0:25	1/1/1970 0:25	1/1/1970 0:25	1/1/1970 0:25	correct	1	1	0	AD JCommTable5.R0C0	8	JCommTable5.R0C0	9	Single-KC	82	0.7138401797628419
423	82	Default BKT Controller(4)	AD 2_5_plus_3_4	1	JCommTable6.R0C0	1/1/1970 0:25	1/1/1970 0:25	1/1/1970 0:25	1/1/1970 0:25	correct	0	1	0	AD JCommTable6.R0C0	8	JCommTable6.R0C0	13	Single-KC	83	0.5059515273231101
424	83	Default BKT Controller(4)	AD 2_5_plus_3_4	1	done	1/1/1970 0:25	1/1/1970 0:25	1/1/1970 0:25	1/1/1970 0:25	correct	0	1	0	AD done	8	done	13	Single-KC	84	0.9772629613360062
425	84	Default BKT Controller(4)	AD 6_8_plus_1_1	1	JCommTable8.R0C0	1/1/1970 0:25	1/1/1970 0:25	1/1/1970 0:25	1/1/1970 0:25	correct	0	1	0	AD JCommTable8.R0C0	9	JCommTable8.R0C0	12	Single-KC	85	0.8031257131216131
426	85	Default BKT Controller(4)	AD 6_8_plus_1_1	1	JCommTable4.R1C0	1/1/1970 0:25	1/1/1970 0:25	1/1/1970 0:25	1/1/1970 0:25	correct	0	1	0	AD JCommTable4.R1C0	9	JCommTable4.R1C0	9	Single-KC	86	0.9395764938910021
427	86	Default BKT Controller(4)	AD 6_8_plus_1_1	1	JCommTable5.R1C0	1/1/1970 0:25	1/1/1970 0:25	1/1/1970 0:25	1/1/1970 0:25	correct	0	1	0	AD JCommTable5.R1C0	9	JCommTable5.R1C0	9	Single-KC	87	0.9840654055068125
428	87	Default BKT Controller(4)	AD 6_8_plus_1_1	1	JCommTable4.R0C0	1/1/1970 0:25	1/1/1970 0:25	1/1/1970 0:25	1/1/1970 0:25	correct	1	1	0	AD JCommTable4.R0C0	9	JCommTable4.R0C0	10	Single-KC	88	0.8522196971456293
429	88	Default BKT Controller(4)	AD 6_8_plus_1_1	1	JCommTable5.R0C0	1/1/1970 0:25	1/1/1970 0:25	1/1/1970 0:25	1/1/1970 0:25	correct	0	1	0	AD JCommTable5.R0C0	9	JCommTable5.R0C0	10	Single-KC	89	0.7862593006203537
430	89	Default BKT Controller(4)	AD 6_8_plus_1_1	1	JCommTable6.R0C0	1/1/1970 0:25	1/1/1970 0:25	1/1/1970 0:25	1/1/1970 0:25	correct	0	1	0	AD JCommTable6.R0C0	9	JCommTable6.R0C0	14	Single-KC	90	0.5176417748786671
431	90	Default BKT Controller(4)	AD 6_8_plus_1_1	1	JCommTable6.R1C0	1/1/1970 0:25	1/1/1970 0:25	1/1/1970 0:25	1/1/1970 0:25	correct	0	1	0	AD JCommTable6.R1C0	9	JCommTable6.R1C0	14	Single-KC	91	0.4444565240043079
432	91	Default BKT Controller(4)	AD 6_8_plus_1_1	1	done	1/1/1970 0:25	1/1/1970 0:25	1/1/1970 0:25	1/1/1970 0:25	correct	0	1	0	AD done	9	done	14	Single-KC	92	0.9903939077342394
433	92	Default BKT Controller(4)	AD 10_2_plus_1_3	1	JCommTable8.R0C0	1/1/1970 0:25	1/1/1970 0:25	1/1/1970 0:25	1/1/1970 0:25	correct	0	1	0	AD JCommTable8.R0C0	10	JCommTable8.R0C0	13	Single-KC	93	0.806146610356659
434	93	Default BKT Controller(4)	AD 10_2_plus_1_3	1	JCommTable4.R1C0	1/1/1970 0:25	1/1/1970 0:25	1/1/1970 0:25	1/1/1970 0:25	correct	0	1	0	AD JCommTable4.R1C0	10	JCommTable4.R1C0	10	Single-KC	94	0.9607649566047852
435	94	Default BKT Controller(4)	AD 10_2_plus_1_3	1	JCommTable5.R1C0	1/1/1970 0:25	1/1/1970 0:25	1/1/1970 0:25	1/1/1970 0:25	correct	0	1	0	AD JCommTable5.R1C0	10	JCommTable5.R1C0	10	Single-KC	95	0.9923578012030837
436	95	Default BKT Controller(4)	AD 10_2_plus_1_3	1	JCommTable4.R0C0	1/1/1970 0:25	1/1/1970 0:25	1/1/1970 0:25	1/1/1970 0:25	correct	0	1	0	AD JCommTable4.R0C0	10	JCommTable4.R0C0	11	Single-KC	96	0.8947804779326015
437	96	Default BKT Controller(4)	AD 10_2_plus_1_3	1	JCommTable5.R0C0	1/1/1970 0:25	1/1/1970 0:25	1/1/1970 0:25	1/1/1970 0:25	correct	0	1	0	AD JCommTable5.R0C0	10	JCommTable5.R0C0	11	Single-KC	97	0.8443474040251576
438	97	Default BKT Controller(4)	AD 10_2_plus_1_3	1	JCommTable6.R0C0	1/1/1970 0:25	1/1/1970 0:25	1/1/1970 0:25	1/1/1970 0:25	correct	0	1	0	AD JCommTable6.R0C0	10	JCommTable6.R0C0	15	Single-KC	98	0.5293127425758011
439	98	Default BKT Controller(4)	AD 10_2_plus_1_3	1	JCommTable6.R1C0	1/1/1970 0:25	1/1/1970 0:25	1/1/1970 0:25	1/1/1970 0:25	correct	0	1	0	AD JCommTable6.R1C0	10	JCommTable6.R1C0	15	Single-KC	99	0.45399667415984324
440	99	Default BKT Controller(4)	AD 10_2_plus_1_3	1	done	1/1/1970 0:25	1/1/1970 0:25	1/1/1970 0:25	1/1/1970 0:25	correct	0	1	0	AD done	10	done	15	Single-KC	100	0.9959728054890987
441	100	Default BKT Controller(4)	M 10_4_times_6_4	1	JCommTable6.R1C0	1/1/1970 0:25	1/1/1970 0:25	1/1/1970 0:26	1/1/1970 0:26	incorrect	1	1	0	M  JCommTable6.R1C0	4	JCommTable6.R1C0	16	Single-KC	101	0.5587059863144392
442	101	Default BKT Controller(4)	M 10_4_times_6_4	1	JCommTable6.R0C0	1/1/1970 0:26	1/1/1970 0:26	1/1/1970 0:26	1/1/1970 0:26	correct	0	1	0	M  JCommTable6.R0C0	4	JCommTable6.R0C0	16	Single-KC	102	0.47957781180165804
443	102	Default BKT Controller(4)	M 10_4_times_6_4	1	done	1/1/1970 0:26	1/1/1970 0:26	1/1/1970 0:26	1/1/1970 0:26	correct	0	1	0	M  done	4	done	16	Single-KC	103	0.9100857033152847
444	103	Default BKT Controller(4)	M 5_6_times_3_1	1	JCommTable4.R0C0	1/1/1970 0:26	1/1/1970 0:26		1/1/1970 0:26	incorrect	1	0	0	M  JCommTable4.R0C0	2	JCommTable4.R0C0	12	Single-KC	104	5.283795039753097e-07
445	104	Default BKT Controller(4)	M 5_6_times_3_1	1	JCommTable6.R1C0	1/1/1970 0:26	1/1/1970 0:26	1/1/1970 0:26	1/1/1970 0:26	correct	1	1	0	M  JCommTable6.R1C0	5	JCommTable6.R1C0	17	Single-KC	105	0.6074755152787746
446	105	Default BKT Controller(4)	M 5_6_times_3_1	1	JCommTable6.R0C0	1/1/1970 0:26	1/1/1970 0:26	1/1/1970 0:26	1/1/1970 0:26	correct	0	1	0	M  JCommTable6.R0C0	5	JCommTable6.R0C0	17	Single-KC	106	0.5706913716819092
447	106	Default BKT Controller(4)	M 5_6_times_3_1	1	done	1/1/1970 0:26	1/1/1970 0:26	1/1/1970 0:26	1/1/1970 0:26	correct	0	1	0	M  done	5	done	17	Single-KC	107	0.9586037907520806
448	107	Default BKT Controller(4)	AS 10_8_plus_9_8	1	JCommTable6.R1C0	1/1/1970 0:26	1/1/1970 0:26	1/1/1970 0:26	1/1/1970 0:26	incorrect	1	1	0	AS JCommTable6.R1C0	3	JCommTable6.R1C0	18	Single-KC	108	0.5556865488161339
449	108	Default BKT Controller(4)	AS 10_8_plus_9_8	1	JCommTable4.R0C0	1/1/1970 0:26	1/1/1970 0:26		1/1/1970 0:26	incorrect	1	0	0	AS JCommTable4.R0C0	1	JCommTable4.R0C0	13	Single-KC	109	8.059494785628093e-07
450	109	Default BKT Controller(4)	AS 10_8_plus_9_8	1	JCommTable6.R0C0	1/1/1970 0:26	1/1/1970 0:26	1/1/1970 0:26	1/1/1970 0:26	hint	0	1	1	AS JCommTable6.R0C0	3	JCommTable6.R0C0	18	Single-KC	110	0.568318250442715
451	110	Default BKT Controller(4)	AS 10_8_plus_9_8	1	done	1/1/1970 0:26	1/1/1970 0:26	1/1/1970 0:26	1/1/1970 0:26	correct	0	1	0	AS done	3	done	18	Single-KC	111	0.9289674151314391
452	111	Default BKT Controller(4)	AS 2_10_plus_4_10	1	JCommTable6.R1C0	1/1/1970 0:26	1/1/1970 0:26	1/1/1970 0:26	1/1/1970 0:26	correct	0	1	0	AS JCommTable6.R1C0	4	JCommTable6.R1C0	19	Single-KC	112	0.5633589637090102
453	112	Default BKT Controller(4)	AS 2_10_plus_4_10	1	JCommTable6.R0C0	1/1/1970 0:26	1/1/1970 0:26	1/1/1970 0:26	1/1/1970 0:26	correct	0	1	0	AS JCommTable6.R0C0	4	JCommTable6.R0C0	19	Single-KC	113	0.5854138539137184
454	113	Default BKT Controller(4)	AS 2_10_plus_4_10	1	done	1/1/1970 0:26	1/1/1970 0:26	1/1/1970 0:26	1/1/1970 0:26	correct	0	1	0	AS done	4	done	19	Single-KC	114	0.9742726041551515
455	114	Default BKT Controller(4)	AS 10_7_plus_8_7	1	JCommTable6.R1C0	1/1/1970 0:26	1/1/1970 0:26	1/1/1970 0:26	1/1/1970 0:26	hint	0	1	1	AS JCommTable6.R1C0	5	JCommTable6.R1C0	20	Single-KC	115	0.5710011735669621
456	115	Default BKT Controller(4)	AS 10_7_plus_8_7	1	JCommTable6.R0C0	1/1/1970 0:26	1/1/1970 0:26	1/1/1970 0:26	1/1/1970 0:26	correct	0	1	0	AS JCommTable6.R0C0	5	JCommTable6.R0C0	20	Single-KC	116	0.6023061960203918
457	116	Default BKT Controller(4)	AS 10_7_plus_8_7	1	done	1/1/1970 0:26	1/1/1970 0:26	1/1/1970 0:26	1/1/1970 0:26	correct	0	1	0	AS done	5	done	20	Single-KC	117	0.9909628619465792
458	117	Default BKT Controller(4)	M 4_10_times_7_9	1	JCommTable6.R1C0	1/1/1970 0:26	1/1/1970 0:26	1/1/1970 0:26	1/1/1970 0:26	incorrect	1	1	0	M  JCommTable6.R1C0	6	JCommTable6.R1C0	21	Single-KC	118	0.6541912553731724
459	118	Default BKT Controller(4)	M 4_10_times_7_9	1	JCommTable6.R0C0	1/1/1970 0:26	1/1/1970 0:26	1/1/1970 0:26	1/1/1970 0:26	correct	0	1	0	M  JCommTable6.R0C0	6	JCommTable6.R0C0	21	Single-KC	119	0.6572536154431742
460	119	Default BKT Controller(4)	M 4_10_times_7_9	1	done	1/1/1970 0:26	1/1/1970 0:26	1/1/1970 0:26	1/1/1970 0:26	correct	0	1	0	M  done	6	done	21	Single-KC	120	0.981474270335835
461	120	Default BKT Controller(4)	M 3_10_times_8_6	1	JCommTable6.R0C0	1/1/1970 0:27	1/1/1970 0:27	1/1/1970 0:27	1/1/1970 0:27	correct	0	1	0	M  JCommTable6.R0C0	7	JCommTable6.R0C0	22	Single-KC	121	0.734482594800842
462	121	Default BKT Controller(4)	M 3_10_times_8_6	1	JCommTable6.R1C0	1/1/1970 0:27	1/1/1970 0:27	1/1/1970 0:27	1/1/1970 0:27	correct	0	1	0	M  JCommTable6.R1C0	7	JCommTable6.R1C0	22	Single-KC	122	0.6981101790762095
463	122	Default BKT Controller(4)	M 3_10_times_8_6	1	done	1/1/1970 0:27	1/1/1970 0:27	1/1/1970 0:27	1/1/1970 0:27	correct	0	1	0	M  done	7	done	22	Single-KC	123	0.9918171799223651
464	123	Default BKT Controller(4)	AD 9_7_plus_5_2	1	JCommTable8.R0C0	1/1/1970 0:27	1/1/1970 0:27	1/1/1970 0:27	1/1/1970 0:27	correct	0	1	0	AD JCommTable8.R0C0	11	JCommTable8.R0C0	14	Single-KC	124	0.8091321702594048
