	Row	Anon Student Id	Problem Name	Problem View	Step Name	Step Start Time	First Transaction Time	Correct Transaction Time	Step End Time	First Attempt	Incorrects	Corrects	Hints	KC (Single-KC)	Opportunity (Single-KC)	KC (Selected)	Opportunity (Selected)	KC (ptype_selection)	Opportunity (ptype_selection)	Prediction
2500	144	BKT Controller(17)	M 1_9_times_2_7	1	done	1/1/1970 2:01	1/1/1970 2:01		1/1/1970 2:01	incorrect	1	0	0	Single-KC	144	done	27	M  done	11	0.999909055225208
2501	145	BKT Controller(17)	M 1_9_times_2_7	1	JCommTable6.R0C0	1/1/1970 2:01	1/1/1970 2:01	1/1/1970 2:01	1/1/1970 2:01	incorrect	2	1	1	Single-KC	145	JCommTable6.R0C0	35	M  JCommTable6.R0C0	15	0.9909012644289927
2502	146	BKT Controller(17)	M 1_9_times_2_7	1	done	1/1/1970 2:01	1/1/1970 2:01	1/1/1970 2:01	1/1/1970 2:01	correct	0	1	0	Single-KC	146	done	28	M  done	12	0.9999704567854457
2503	147	BKT Controller(17)	AS 5_6_plus_2_6	1	JCommTable6.R1C0	1/1/1970 2:01	1/1/1970 2:01	1/1/1970 2:01	1/1/1970 2:01	correct	0	1	0	Single-KC	147	JCommTable6.R1C0	39	AS JCommTable6.R1C0	13	0.9312281207466796
2504	148	BKT Controller(17)	AS 5_6_plus_2_6	1	JCommTable6.R0C0	1/1/1970 2:01	1/1/1970 2:01	1/1/1970 2:01	1/1/1970 2:01	correct	0	1	0	Single-KC	148	JCommTable6.R0C0	36	AS JCommTable6.R0C0	13	0.9733785823768125
2505	149	BKT Controller(17)	AS 5_6_plus_2_6	1	done	1/1/1970 2:01	1/1/1970 2:01	1/1/1970 2:01	1/1/1970 2:01	correct	0	1	0	Single-KC	149	done	29	AS done	12	0.9996445293895717
2506	150	BKT Controller(17)	AS 9_7_plus_9_7	1	JCommTable6.R0C0	1/1/1970 2:01	1/1/1970 2:01	1/1/1970 2:01	1/1/1970 2:01	correct	0	1	0	Single-KC	150	JCommTable6.R0C0	37	AS JCommTable6.R0C0	14	0.9828051367720145
2507	151	BKT Controller(17)	AS 9_7_plus_9_7	1	JCommTable6.R1C0	1/1/1970 2:01	1/1/1970 2:01	1/1/1970 2:01	1/1/1970 2:01	correct	0	1	0	Single-KC	151	JCommTable6.R1C0	40	AS JCommTable6.R1C0	14	0.9494937778638473
2508	152	BKT Controller(17)	AS 9_7_plus_9_7	1	done	1/1/1970 2:01	1/1/1970 2:01	1/1/1970 2:01	1/1/1970 2:01	correct	0	1	0	Single-KC	152	done	30	AS done	13	0.9998452668565272
2509	153	BKT Controller(17)	AD 6_4_plus_9_7	1	JCommTable6.R0C0	1/1/1970 2:01	1/1/1970 2:01		1/1/1970 2:01	incorrect	1	0	0	Single-KC	153	JCommTable6.R0C0	38	AD JCommTable6.R0C0	9	0.36469382347193174
2510	154	BKT Controller(17)	AD 6_4_plus_9_7	1	JCommTable8.R0C0	1/1/1970 2:01	1/1/1970 2:01	1/1/1970 2:01	1/1/1970 2:01	correct	0	1	0	Single-KC	154	JCommTable8.R0C0	10	AD JCommTable8.R0C0	6	0.6984999662530141
2511	155	BKT Controller(17)	AD 6_4_plus_9_7	1	JCommTable4.R1C0	1/1/1970 2:01	1/1/1970 2:01	1/1/1970 2:01	1/1/1970 2:01	correct	0	1	0	Single-KC	155	JCommTable4.R1C0	10	AD JCommTable4.R1C0	7	0.8971455920949222
2512	156	BKT Controller(17)	AD 6_4_plus_9_7	1	JCommTable4.R0C0	1/1/1970 2:01	1/1/1970 2:01	1/1/1970 2:01	1/1/1970 2:01	correct	0	1	0	Single-KC	156	JCommTable4.R0C0	8	AD JCommTable4.R0C0	7	0.6095496188000068
2513	157	BKT Controller(17)	AD 6_4_plus_9_7	1	JCommTable5.R1C0	1/1/1970 2:01	1/1/1970 2:01	1/1/1970 2:01	1/1/1970 2:01	correct	0	1	0	Single-KC	157	JCommTable5.R1C0	9	AD JCommTable5.R1C0	7	0.9049479628226654
2514	158	BKT Controller(17)	AD 6_4_plus_9_7	1	JCommTable5.R0C0	1/1/1970 2:01	1/1/1970 2:01	1/1/1970 2:01	1/1/1970 2:01	correct	0	1	0	Single-KC	158	JCommTable5.R0C0	13	AD JCommTable5.R0C0	8	0.6145912596699398
2515	159	BKT Controller(17)	AD 6_4_plus_9_7	1	JCommTable6.R1C0	1/1/1970 2:01	1/1/1970 2:01	1/1/1970 2:01	1/1/1970 2:01	correct	0	1	0	Single-KC	159	JCommTable6.R1C0	41	AD JCommTable6.R1C0	13	0.5188988095148983
2516	160	BKT Controller(17)	AD 6_4_plus_9_7	1	JCommTable6.R0C0	1/1/1970 2:01	1/1/1970 2:01	1/1/1970 2:01	1/1/1970 2:01	correct	0	1	0	Single-KC	160	JCommTable6.R0C0	39	AD JCommTable6.R0C0	10	0.442468613234091
2517	161	BKT Controller(17)	AD 6_4_plus_9_7	1	done	1/1/1970 2:01	1/1/1970 2:01	1/1/1970 2:01	1/1/1970 2:01	correct	0	1	0	Single-KC	161	done	31	AD done	6	0.9328543569807951
2518	1	BKT Controller(18)	AS 9_7_plus_9_7	1	JCommTable6.R1C0	1/1/1970 2:01	1/1/1970 2:01	1/1/1970 2:01	1/1/1970 2:01	hint	1	1	1	Single-KC	1	JCommTable6.R1C0	1	AS JCommTable6.R1C0	1	0.28675658793233394
2519	2	BKT Controller(18)	AS 9_7_plus_9_7	1	JCommTable6.R0C0	1/1/1970 2:02	1/1/1970 2:02	1/1/1970 2:02	1/1/1970 2:02	hint	1	1	1	Single-KC	2	JCommTable6.R0C0	1	AS JCommTable6.R0C0	1	0.20729931034233992
2520	3	BKT Controller(18)	AS 9_7_plus_9_7	1	done	1/1/1970 2:02	1/1/1970 2:02	1/1/1970 2:02	1/1/1970 2:02	hint	0	1	1	Single-KC	3	done	1	AS done	1	0.3123696720544921
2521	4	BKT Controller(18)	AD 2_4_plus_5_10	1	done	1/1/1970 2:02	1/1/1970 2:02		1/1/1970 2:02	incorrect	1	0	0	Single-KC	4	done	2	AD done	1	0.28555978022304257
2522	5	BKT Controller(18)	AD 2_4_plus_5_10	1	JCommTable6.R1C0	1/1/1970 2:02	1/1/1970 2:02		1/1/1970 2:02	incorrect	1	0	0	Single-KC	5	JCommTable6.R1C0	2	AD JCommTable6.R1C0	1	0.07038218823337743
2523	6	BKT Controller(18)	AD 2_4_plus_5_10	1	JCommTable6.R0C0	1/1/1970 2:02	1/1/1970 2:02		1/1/1970 2:02	incorrect	1	0	0	Single-KC	6	JCommTable6.R0C0	2	AD JCommTable6.R0C0	1	0.06147568112599833
2524	7	BKT Controller(18)	AD 2_4_plus_5_10	1	JCommTable8.R0C0	1/1/1970 2:02	1/1/1970 2:02	1/1/1970 2:02	1/1/1970 2:02	hint	1	1	1	Single-KC	7	JCommTable8.R0C0	1	AD JCommTable8.R0C0	1	0.39274786421890917
2525	8	BKT Controller(18)	AD 2_4_plus_5_10	1	JCommTable4.R1C0	1/1/1970 2:02	1/1/1970 2:02	1/1/1970 2:02	1/1/1970 2:02	hint	1	1	1	Single-KC	8	JCommTable4.R1C0	1	AD JCommTable4.R1C0	1	0.12535912730072585
2526	9	BKT Controller(18)	AD 2_4_plus_5_10	1	JCommTable4.R0C0	1/1/1970 2:02	1/1/1970 2:02	1/1/1970 2:02	1/1/1970 2:02	hint	1	1	1	Single-KC	9	JCommTable4.R0C0	1	AD JCommTable4.R0C0	1	0.0862557937966806
2527	10	BKT Controller(18)	AD 2_4_plus_5_10	1	JCommTable5.R1C0	1/1/1970 2:02	1/1/1970 2:02	1/1/1970 2:02	1/1/1970 2:02	hint	1	1	1	Single-KC	10	JCommTable5.R1C0	1	AD JCommTable5.R1C0	1	0.07142432350375114
2528	11	BKT Controller(18)	AD 2_4_plus_5_10	1	JCommTable5.R0C0	1/1/1970 2:02	1/1/1970 2:02	1/1/1970 2:02	1/1/1970 2:02	hint	1	1	1	Single-KC	11	JCommTable5.R0C0	1	AD JCommTable5.R0C0	1	0.05557362858099499
2529	12	BKT Controller(18)	AD 2_4_plus_5_10	1	JCommTable6.R1C0	1/1/1970 2:02	1/1/1970 2:02	1/1/1970 2:02	1/1/1970 2:02	hint	1	1	1	Single-KC	12	JCommTable6.R1C0	3	AD JCommTable6.R1C0	2	0.08912116436918661
2530	13	BKT Controller(18)	AD 2_4_plus_5_10	1	JCommTable6.R0C0	1/1/1970 2:02	1/1/1970 2:02	1/1/1970 2:02	1/1/1970 2:02	hint	1	1	1	Single-KC	13	JCommTable6.R0C0	3	AD JCommTable6.R0C0	2	0.08303801647357398
2531	14	BKT Controller(18)	AD 2_4_plus_5_10	1	done	1/1/1970 2:02	1/1/1970 2:02	1/1/1970 2:02	1/1/1970 2:02	correct	0	1	0	Single-KC	14	done	3	AD done	2	0.46922754486898177
2532	15	BKT Controller(18)	M 1_9_times_2_7	1	JCommTable8.R0C0	1/1/1970 2:02	1/1/1970 2:02		1/1/1970 2:02	incorrect	1	0	0	Single-KC	15	JCommTable8.R0C0	2	M  JCommTable8.R0C0	1	4.321613210332012e-10
2533	16	BKT Controller(18)	M 1_9_times_2_7	1	JCommTable4.R0C0	1/1/1970 2:02	1/1/1970 2:02		1/1/1970 2:02	incorrect	1	0	0	Single-KC	16	JCommTable4.R0C0	2	M  JCommTable4.R0C0	1	8.339515611707364e-14
2534	17	BKT Controller(18)	M 1_9_times_2_7	1	JCommTable5.R0C0	1/1/1970 2:03	1/1/1970 2:03		1/1/1970 2:03	incorrect	1	0	0	Single-KC	17	JCommTable5.R0C0	2	M  JCommTable5.R0C0	1	5.101181765723491e-19
2535	18	BKT Controller(18)	M 1_9_times_2_7	1	JCommTable6.R0C0	1/1/1970 2:03	1/1/1970 2:03		1/1/1970 2:03	incorrect	1	0	0	Single-KC	18	JCommTable6.R0C0	4	M  JCommTable6.R0C0	1	0.17717528952476916
2536	19	BKT Controller(18)	M 1_9_times_2_7	1	JCommTable6.R1C0	1/1/1970 2:03	1/1/1970 2:03		1/1/1970 2:03	incorrect	1	0	0	Single-KC	19	JCommTable6.R1C0	4	M  JCommTable6.R1C0	1	0.2613022570757434
2537	20	BKT Controller(18)	M 1_9_times_2_7	1	JCommTable5.R1C0	1/1/1970 2:03	1/1/1970 2:03		1/1/1970 2:03	incorrect	1	0	0	Single-KC	20	JCommTable5.R1C0	2	M  JCommTable5.R1C0	1	9.745883779221763e-13
2538	21	BKT Controller(18)	M 1_9_times_2_7	1	JCommTable4.R1C0	1/1/1970 2:03	1/1/1970 2:03		1/1/1970 2:03	incorrect	1	0	0	Single-KC	21	JCommTable4.R1C0	2	M  JCommTable4.R1C0	1	2.379932475582449e-37
2539	22	BKT Controller(18)	M 1_9_times_2_7	1	JCommTable6.R0C0	1/1/1970 2:03	1/1/1970 2:03	1/1/1970 2:03	1/1/1970 2:03	hint	1	1	1	Single-KC	22	JCommTable6.R0C0	5	M  JCommTable6.R0C0	2	0.2571485699761209
2540	23	BKT Controller(18)	M 1_9_times_2_7	1	JCommTable6.R1C0	1/1/1970 2:03	1/1/1970 2:03	1/1/1970 2:03	1/1/1970 2:03	hint	1	1	1	Single-KC	23	JCommTable6.R1C0	5	M  JCommTable6.R1C0	2	0.32620774028307264
2541	24	BKT Controller(18)	M 1_9_times_2_7	1	done	1/1/1970 2:03	1/1/1970 2:03	1/1/1970 2:03	1/1/1970 2:03	correct	0	1	0	Single-KC	24	done	4	M  done	1	0.17963066632274027
2542	25	BKT Controller(18)	AD 3_1_plus_7_10	1	JCommTable6.R1C0	1/1/1970 2:03	1/1/1970 2:03		1/1/1970 2:03	incorrect	1	0	0	Single-KC	25	JCommTable6.R1C0	6	AD JCommTable6.R1C0	3	0.11224689867445346
2543	26	BKT Controller(18)	AD 3_1_plus_7_10	1	JCommTable6.R0C0	1/1/1970 2:03	1/1/1970 2:03		1/1/1970 2:03	incorrect	1	0	0	Single-KC	26	JCommTable6.R0C0	6	AD JCommTable6.R0C0	3	0.11126663140665016
2544	27	BKT Controller(18)	AD 3_1_plus_7_10	1	JCommTable4.R0C0	1/1/1970 2:03	1/1/1970 2:03		1/1/1970 2:03	incorrect	1	0	0	Single-KC	27	JCommTable4.R0C0	3	AD JCommTable4.R0C0	2	0.13913078923507177
2545	28	BKT Controller(18)	AD 3_1_plus_7_10	1	JCommTable5.R1C0	1/1/1970 2:03	1/1/1970 2:03		1/1/1970 2:03	incorrect	1	0	0	Single-KC	28	JCommTable5.R1C0	3	AD JCommTable5.R1C0	2	0.155534117436949
2546	29	BKT Controller(18)	AD 3_1_plus_7_10	1	JCommTable5.R0C0	1/1/1970 2:03	1/1/1970 2:03		1/1/1970 2:03	incorrect	1	0	0	Single-KC	29	JCommTable5.R0C0	3	AD JCommTable5.R0C0	2	0.09100492984815448
2547	30	BKT Controller(18)	AD 3_1_plus_7_10	1	JCommTable8.R0C0	1/1/1970 2:03	1/1/1970 2:03	1/1/1970 2:03	1/1/1970 2:03	hint	0	1	1	Single-KC	30	JCommTable8.R0C0	3	AD JCommTable8.R0C0	2	0.47590062598804017
2548	31	BKT Controller(18)	AD 3_1_plus_7_10	1	JCommTable6.R0C0	1/1/1970 2:03	1/1/1970 2:03		1/1/1970 2:03	incorrect	1	0	0	Single-KC	31	JCommTable6.R0C0	7	AD JCommTable6.R0C0	4	0.14754738535018846
2549	32	BKT Controller(18)	AD 3_1_plus_7_10	1	JCommTable5.R0C0	1/1/1970 2:03	1/1/1970 2:03		1/1/1970 2:03	incorrect	1	0	0	Single-KC	32	JCommTable5.R0C0	4	AD JCommTable5.R0C0	3	0.14554443846537055
2550	33	BKT Controller(18)	AD 3_1_plus_7_10	1	JCommTable4.R0C0	1/1/1970 2:03	1/1/1970 2:03		1/1/1970 2:03	incorrect	1	0	0	Single-KC	33	JCommTable4.R0C0	4	AD JCommTable4.R0C0	3	0.21673037858201377
2551	34	BKT Controller(18)	AD 3_1_plus_7_10	1	JCommTable4.R1C0	1/1/1970 2:03	1/1/1970 2:03	1/1/1970 2:03	1/1/1970 2:03	hint	1	1	1	Single-KC	34	JCommTable4.R1C0	3	AD JCommTable4.R1C0	2	0.23365647740323
2552	35	BKT Controller(18)	AD 3_1_plus_7_10	1	JCommTable4.R0C0	1/1/1970 2:03	1/1/1970 2:03	1/1/1970 2:03	1/1/1970 2:03	hint	0	1	1	Single-KC	35	JCommTable4.R0C0	5	AD JCommTable4.R0C0	4	0.3214496808575018
2553	36	BKT Controller(18)	AD 3_1_plus_7_10	1	JCommTable5.R1C0	1/1/1970 2:03	1/1/1970 2:03	1/1/1970 2:03	1/1/1970 2:03	correct	0	1	0	Single-KC	36	JCommTable5.R1C0	4	AD JCommTable5.R1C0	3	0.30604710781775346
2554	37	BKT Controller(18)	AD 3_1_plus_7_10	1	JCommTable5.R0C0	1/1/1970 2:03	1/1/1970 2:03	1/1/1970 2:03	1/1/1970 2:03	hint	1	1	1	Single-KC	37	JCommTable5.R0C0	5	AD JCommTable5.R0C0	4	0.22469020774875328
2555	38	BKT Controller(18)	AD 3_1_plus_7_10	1	JCommTable6.R1C0	1/1/1970 2:03	1/1/1970 2:03	1/1/1970 2:03	1/1/1970 2:03	hint	0	1	1	Single-KC	38	JCommTable6.R1C0	7	AD JCommTable6.R1C0	4	0.14044818348044058
2556	39	BKT Controller(18)	AD 3_1_plus_7_10	1	done	1/1/1970 2:04	1/1/1970 2:04		1/1/1970 2:04	incorrect	1	0	0	Single-KC	39	done	5	AD done	3	0.6616278153877816
2557	40	BKT Controller(18)	AD 3_1_plus_7_10	1	JCommTable6.R1C0	1/1/1970 2:04	1/1/1970 2:04		1/1/1970 2:04	incorrect	1	0	0	Single-KC	40	JCommTable6.R1C0	8	AD JCommTable6.R1C0	5	0.17434337394464278
2558	41	BKT Controller(18)	AD 3_1_plus_7_10	1	JCommTable6.R0C0	1/1/1970 2:04	1/1/1970 2:04	1/1/1970 2:04	1/1/1970 2:04	hint	1	1	1	Single-KC	41	JCommTable6.R0C0	8	AD JCommTable6.R0C0	5	0.19308799210250982
2559	42	BKT Controller(18)	AD 3_1_plus_7_10	1	done	1/1/1970 2:04	1/1/1970 2:04	1/1/1970 2:04	1/1/1970 2:04	correct	0	1	0	Single-KC	42	done	6	AD done	4	0.8121984829395946
2560	43	BKT Controller(18)	AD 8_6_plus_6_7	1	JCommTable8.R0C0	1/1/1970 2:04	1/1/1970 2:04	1/1/1970 2:04	1/1/1970 2:04	correct	0	1	0	Single-KC	43	JCommTable8.R0C0	4	AD JCommTable8.R0C0	3	0.5604113711205078
2561	44	BKT Controller(18)	AD 8_6_plus_6_7	1	JCommTable6.R0C0	1/1/1970 2:04	1/1/1970 2:04		1/1/1970 2:04	incorrect	1	0	0	Single-KC	44	JCommTable6.R0C0	9	AD JCommTable6.R0C0	6	0.2485857942123628
2562	45	BKT Controller(18)	AD 8_6_plus_6_7	1	JCommTable5.R0C0	1/1/1970 2:04	1/1/1970 2:04		1/1/1970 2:04	incorrect	1	0	0	Single-KC	45	JCommTable5.R0C0	6	AD JCommTable5.R0C0	5	0.3302405858209094
2563	46	BKT Controller(18)	AD 8_6_plus_6_7	1	JCommTable4.R1C0	1/1/1970 2:04	1/1/1970 2:04	1/1/1970 2:04	1/1/1970 2:04	correct	0	1	0	Single-KC	46	JCommTable4.R1C0	4	AD JCommTable4.R1C0	3	0.39342776386650385
2564	47	BKT Controller(18)	AD 8_6_plus_6_7	1	JCommTable5.R1C0	1/1/1970 2:04	1/1/1970 2:04	1/1/1970 2:04	1/1/1970 2:04	correct	0	1	0	Single-KC	47	JCommTable5.R1C0	5	AD JCommTable5.R1C0	4	0.5136239115850393
2565	48	BKT Controller(18)	AD 8_6_plus_6_7	1	JCommTable6.R1C0	1/1/1970 2:04	1/1/1970 2:04		1/1/1970 2:04	incorrect	1	0	0	Single-KC	48	JCommTable6.R1C0	9	AD JCommTable6.R1C0	6	0.21437850770544567
2566	49	BKT Controller(18)	AD 8_6_plus_6_7	1	JCommTable4.R0C0	1/1/1970 2:04	1/1/1970 2:04	1/1/1970 2:04	1/1/1970 2:04	correct	0	1	0	Single-KC	49	JCommTable4.R0C0	6	AD JCommTable4.R0C0	5	0.4478374001588023
2567	50	BKT Controller(18)	AD 8_6_plus_6_7	1	JCommTable6.R0C0	1/1/1970 2:04	1/1/1970 2:04		1/1/1970 2:04	incorrect	1	0	0	Single-KC	50	JCommTable6.R0C0	10	AD JCommTable6.R0C0	7	0.3138309878078787
2568	51	BKT Controller(18)	AD 8_6_plus_6_7	1	JCommTable5.R0C0	1/1/1970 2:04	1/1/1970 2:04	1/1/1970 2:04	1/1/1970 2:04	hint	1	1	1	Single-KC	51	JCommTable5.R0C0	7	AD JCommTable5.R0C0	6	0.45619901986254746
2569	52	BKT Controller(18)	AD 8_6_plus_6_7	1	JCommTable6.R1C0	1/1/1970 2:04	1/1/1970 2:04	1/1/1970 2:04	1/1/1970 2:04	correct	0	1	0	Single-KC	52	JCommTable6.R1C0	10	AD JCommTable6.R1C0	7	0.2607042045980832
2570	53	BKT Controller(18)	AD 8_6_plus_6_7	1	JCommTable6.R0C0	1/1/1970 2:04	1/1/1970 2:04	1/1/1970 2:04	1/1/1970 2:04	incorrect	1	1	1	Single-KC	53	JCommTable6.R0C0	11	AD JCommTable6.R0C0	8	0.3873726318512798
2571	54	BKT Controller(18)	AD 8_6_plus_6_7	1	done	1/1/1970 2:04	1/1/1970 2:04	1/1/1970 2:04	1/1/1970 2:04	correct	0	1	0	Single-KC	54	done	7	AD done	5	0.9053522035948078
2572	55	BKT Controller(18)	AD 8_8_plus_3_9	1	JCommTable8.R0C0	1/1/1970 2:04	1/1/1970 2:04	1/1/1970 2:04	1/1/1970 2:04	correct	0	1	0	Single-KC	55	JCommTable8.R0C0	5	AD JCommTable8.R0C0	4	0.6415586937456546
2573	56	BKT Controller(18)	AD 8_8_plus_3_9	1	JCommTable5.R1C0	1/1/1970 2:04	1/1/1970 2:04		1/1/1970 2:04	incorrect	1	0	0	Single-KC	56	JCommTable5.R1C0	6	AD JCommTable5.R1C0	5	0.7166050451338289
2574	57	BKT Controller(18)	AD 8_8_plus_3_9	1	JCommTable4.R1C0	1/1/1970 2:04	1/1/1970 2:04	1/1/1970 2:04	1/1/1970 2:04	correct	0	1	0	Single-KC	57	JCommTable4.R1C0	5	AD JCommTable4.R1C0	4	0.579793523932165
2575	58	BKT Controller(18)	AD 8_8_plus_3_9	1	JCommTable5.R0C0	1/1/1970 2:04	1/1/1970 2:04		1/1/1970 2:04	incorrect	1	0	0	Single-KC	58	JCommTable5.R0C0	8	AD JCommTable5.R0C0	7	0.5880206358959397
2576	59	BKT Controller(18)	AD 8_8_plus_3_9	1	JCommTable4.R0C0	1/1/1970 2:04	1/1/1970 2:04	1/1/1970 2:04	1/1/1970 2:04	correct	1	1	0	Single-KC	59	JCommTable4.R0C0	7	AD JCommTable4.R0C0	6	0.5813439616481167
2577	60	BKT Controller(18)	AD 8_8_plus_3_9	1	JCommTable5.R1C0	1/1/1970 2:04	1/1/1970 2:04	1/1/1970 2:04	1/1/1970 2:04	correct	0	1	0	Single-KC	60	JCommTable5.R1C0	7	AD JCommTable5.R1C0	6	0.8582532861467734
2578	61	BKT Controller(18)	AD 8_8_plus_3_9	1	JCommTable6.R1C0	1/1/1970 2:05	1/1/1970 2:05		1/1/1970 2:05	incorrect	1	0	0	Single-KC	61	JCommTable6.R1C0	11	AD JCommTable6.R1C0	8	0.3130515502253713
2579	62	BKT Controller(18)	AD 8_8_plus_3_9	1	JCommTable5.R0C0	1/1/1970 2:05	1/1/1970 2:05	1/1/1970 2:05	1/1/1970 2:05	incorrect	1	1	1	Single-KC	62	JCommTable5.R0C0	9	AD JCommTable5.R0C0	8	0.7083185698755076
2580	63	BKT Controller(18)	AD 8_8_plus_3_9	1	JCommTable6.R1C0	1/1/1970 2:05	1/1/1970 2:05	1/1/1970 2:05	1/1/1970 2:05	correct	0	1	0	Single-KC	63	JCommTable6.R1C0	12	AD JCommTable6.R1C0	9	0.370640253854899
2581	64	BKT Controller(18)	AD 8_8_plus_3_9	1	JCommTable6.R0C0	1/1/1970 2:05	1/1/1970 2:05	1/1/1970 2:05	1/1/1970 2:05	correct	0	1	0	Single-KC	64	JCommTable6.R0C0	12	AD JCommTable6.R0C0	9	0.46643302850240537
2582	65	BKT Controller(18)	AD 8_8_plus_3_9	1	done	1/1/1970 2:05	1/1/1970 2:05	1/1/1970 2:05	1/1/1970 2:05	correct	0	1	0	Single-KC	65	done	8	AD done	6	0.9548672333472827
2583	66	BKT Controller(18)	AS 2_2_plus_6_2	1	JCommTable8.R0C0	1/1/1970 2:05	1/1/1970 2:05		1/1/1970 2:05	incorrect	1	0	0	Single-KC	66	JCommTable8.R0C0	6	AS JCommTable8.R0C0	1	3.048087690692506e-10
2584	67	BKT Controller(18)	AS 2_2_plus_6_2	1	JCommTable4.R1C0	1/1/1970 2:05	1/1/1970 2:05		1/1/1970 2:05	incorrect	1	0	0	Single-KC	67	JCommTable4.R1C0	6	AS JCommTable4.R1C0	1	1.2163766396735023e-65
2585	68	BKT Controller(18)	AS 2_2_plus_6_2	1	JCommTable6.R1C0	1/1/1970 2:05	1/1/1970 2:05	1/1/1970 2:05	1/1/1970 2:05	hint	0	1	1	Single-KC	68	JCommTable6.R1C0	13	AS JCommTable6.R1C0	2	0.3582274285701304
2586	69	BKT Controller(18)	AS 2_2_plus_6_2	1	JCommTable6.R0C0	1/1/1970 2:05	1/1/1970 2:05	1/1/1970 2:05	1/1/1970 2:05	incorrect	1	1	1	Single-KC	69	JCommTable6.R0C0	13	AS JCommTable6.R0C0	2	0.2901740531887392
2587	70	BKT Controller(18)	AS 2_2_plus_6_2	1	done	1/1/1970 2:05	1/1/1970 2:05	1/1/1970 2:05	1/1/1970 2:05	correct	0	1	0	Single-KC	70	done	9	AS done	2	0.5107176926755949
2588	71	BKT Controller(18)	M 6_6_times_5_10	1	JCommTable8.R0C0	1/1/1970 2:05	1/1/1970 2:05		1/1/1970 2:05	incorrect	1	0	0	Single-KC	71	JCommTable8.R0C0	7	M  JCommTable8.R0C0	2	4.321613210332012e-10
2589	72	BKT Controller(18)	M 6_6_times_5_10	1	JCommTable6.R0C0	1/1/1970 2:05	1/1/1970 2:05	1/1/1970 2:05	1/1/1970 2:05	hint	1	1	1	Single-KC	72	JCommTable6.R0C0	14	M  JCommTable6.R0C0	3	0.3575346747114495
2590	73	BKT Controller(18)	M 6_6_times_5_10	1	done	1/1/1970 2:05	1/1/1970 2:05		1/1/1970 2:05	incorrect	1	0	0	Single-KC	73	done	10	M  done	2	0.4026604668818688
2591	74	BKT Controller(18)	M 6_6_times_5_10	1	JCommTable6.R1C0	1/1/1970 2:05	1/1/1970 2:05	1/1/1970 2:05	1/1/1970 2:05	hint	0	1	1	Single-KC	74	JCommTable6.R1C0	14	M  JCommTable6.R1C0	3	0.39853720315877367
2592	75	BKT Controller(18)	M 6_6_times_5_10	1	done	1/1/1970 2:05	1/1/1970 2:05	1/1/1970 2:05	1/1/1970 2:05	correct	0	1	0	Single-KC	75	done	11	M  done	3	0.6748201450616411
2593	76	BKT Controller(18)	AD 2_3_plus_9_2	1	JCommTable6.R1C0	1/1/1970 2:05	1/1/1970 2:05		1/1/1970 2:05	incorrect	1	0	0	Single-KC	76	JCommTable6.R1C0	15	AD JCommTable6.R1C0	10	0.4321582763418043
2594	77	BKT Controller(18)	AD 2_3_plus_9_2	1	JCommTable6.R0C0	1/1/1970 2:05	1/1/1970 2:05		1/1/1970 2:05	incorrect	1	0	0	Single-KC	77	JCommTable6.R0C0	15	AD JCommTable6.R0C0	10	0.5472162619658281
2595	78	BKT Controller(18)	AD 2_3_plus_9_2	1	JCommTable8.R0C0	1/1/1970 2:05	1/1/1970 2:05	1/1/1970 2:05	1/1/1970 2:05	hint	0	1	1	Single-KC	78	JCommTable8.R0C0	8	AD JCommTable8.R0C0	5	0.7153353730512677
2596	79	BKT Controller(18)	AD 2_3_plus_9_2	1	JCommTable4.R1C0	1/1/1970 2:05	1/1/1970 2:05	1/1/1970 2:05	1/1/1970 2:05	correct	0	1	0	Single-KC	79	JCommTable4.R1C0	7	AD JCommTable4.R1C0	5	0.7458837733196843
2597	80	BKT Controller(18)	AD 2_3_plus_9_2	1	JCommTable5.R1C0	1/1/1970 2:05	1/1/1970 2:05	1/1/1970 2:05	1/1/1970 2:05	correct	1	1	0	Single-KC	80	JCommTable5.R1C0	8	AD JCommTable5.R1C0	7	0.9354768112318033
2598	81	BKT Controller(18)	AD 2_3_plus_9_2	1	JCommTable4.R0C0	1/1/1970 2:06	1/1/1970 2:06	1/1/1970 2:06	1/1/1970 2:06	correct	0	1	0	Single-KC	81	JCommTable4.R0C0	8	AD JCommTable4.R0C0	7	0.7039123249604342
2599	82	BKT Controller(18)	AD 2_3_plus_9_2	1	JCommTable5.R0C0	1/1/1970 2:06	1/1/1970 2:06	1/1/1970 2:06	1/1/1970 2:06	correct	0	1	0	Single-KC	82	JCommTable5.R0C0	10	AD JCommTable5.R0C0	9	0.8051305656193397
2600	83	BKT Controller(18)	AD 2_3_plus_9_2	1	JCommTable6.R1C0	1/1/1970 2:06	1/1/1970 2:06	1/1/1970 2:06	1/1/1970 2:06	correct	0	1	0	Single-KC	83	JCommTable6.R1C0	16	AD JCommTable6.R1C0	11	0.49584245958743384
2601	84	BKT Controller(18)	AD 2_3_plus_9_2	1	JCommTable6.R0C0	1/1/1970 2:06	1/1/1970 2:06	1/1/1970 2:06	1/1/1970 2:06	incorrect	1	1	0	Single-KC	84	JCommTable6.R0C0	16	AD JCommTable6.R0C0	11	0.6255865664018372
