	Row	Anon Student Id	Problem Name	Problem View	Step Name	Step Start Time	First Transaction Time	Correct Transaction Time	Step End Time	First Attempt	Incorrects	Corrects	Hints	KC (Selected)	Opportunity (Selected)	KC (Single-KC)	Opportunity (Single-KC)	KC (ptype_selection)	Opportunity (ptype_selection)	Prediction
1839	117	BKT Controller(17)	M 10_3_times_2_6	1	3	1/1/1970 1:50	1/1/1970 1:50	1/1/1970 1:50	1/1/1970 1:50	correct	0	1	0	JCommTable6.R1C0	23	Single-KC	117	M  JCommTable6.R1C0	10	0.8575582965898813
1840	118	BKT Controller(17)	M 10_3_times_2_6	1	5	1/1/1970 1:50	1/1/1970 1:50	1/1/1970 1:50	1/1/1970 1:50	correct	0	1	0	done	26	Single-KC	118	M  done	11	0.9998589178495964
1841	119	BKT Controller(17)	M 1_1_times_1_8	1	1	1/1/1970 1:50	1/1/1970 1:50	1/1/1970 1:50	1/1/1970 1:50	correct	0	1	0	JCommTable6.R0C0	26	Single-KC	119	M  JCommTable6.R0C0	11	0.9794404222560479
1842	120	BKT Controller(17)	M 1_1_times_1_8	1	3	1/1/1970 1:50	1/1/1970 1:50	1/1/1970 1:50	1/1/1970 1:50	correct	0	1	0	JCommTable6.R1C0	24	Single-KC	120	M  JCommTable6.R1C0	11	0.8838545616109207
1843	121	BKT Controller(17)	M 1_1_times_1_8	1	5	1/1/1970 1:50	1/1/1970 1:50	1/1/1970 1:50	1/1/1970 1:50	correct	0	1	0	done	27	Single-KC	121	M  done	12	0.9999438863740203
1844	122	BKT Controller(17)	AD 5_2_plus_5_3	1	1	1/1/1970 1:50	1/1/1970 1:50	1/1/1970 1:50	1/1/1970 1:50	correct	0	1	0	JCommTable8.R0C0	11	Single-KC	122	AD JCommTable8.R0C0	6	0.9888376195209334
1845	123	BKT Controller(17)	AD 5_2_plus_5_3	1	3	1/1/1970 1:50	1/1/1970 1:50	1/1/1970 1:50	1/1/1970 1:50	incorrect	2	1	0	JCommTable6.R0C0	27	Single-KC	123	AD JCommTable6.R0C0	10	0.40314616819572074
1846	124	BKT Controller(17)	AD 5_2_plus_5_3	1	7	1/1/1970 1:50	1/1/1970 1:50	1/1/1970 1:50	1/1/1970 1:50	correct	0	1	0	JCommTable4.R0C0	7	Single-KC	124	AD JCommTable4.R0C0	7	0.9337255803355123
1847	125	BKT Controller(17)	AD 5_2_plus_5_3	1	9	1/1/1970 1:50	1/1/1970 1:50	1/1/1970 1:50	1/1/1970 1:50	hint	0	1	1	JCommTable5.R1C0	9	Single-KC	125	AD JCommTable5.R1C0	8	0.8307283614600031
1848	126	BKT Controller(17)	AD 5_2_plus_5_3	1	15	1/1/1970 1:50	1/1/1970 1:50	1/1/1970 1:50	1/1/1970 1:50	incorrect	1	1	0	JCommTable6.R0C0	28	Single-KC	126	AD JCommTable6.R0C0	11	0.43973349733051276
1849	127	BKT Controller(17)	AD 5_2_plus_5_3	1	21	1/1/1970 1:50	1/1/1970 1:50	1/1/1970 1:50	1/1/1970 1:50	correct	0	1	0	JCommTable6.R0C0	29	Single-KC	127	AD JCommTable6.R0C0	12	0.4769876754148375
1850	128	BKT Controller(17)	AD 5_2_plus_5_3	1	23	1/1/1970 1:50	1/1/1970 1:50	1/1/1970 1:50	1/1/1970 1:50	correct	0	1	0	JCommTable6.R1C0	25	Single-KC	128	AD JCommTable6.R1C0	13	0.5679354396937419
1851	129	BKT Controller(17)	AD 5_2_plus_5_3	1	25	1/1/1970 1:50	1/1/1970 1:50	1/1/1970 1:50	1/1/1970 1:50	correct	0	1	0	done	28	Single-KC	129	AD done	11	0.9999779476430448
1852	130	BKT Controller(17)	AS 4_10_plus_7_10	1	1	1/1/1970 1:50	1/1/1970 1:50	1/1/1970 1:50	1/1/1970 1:50	correct	0	1	0	JCommTable6.R1C0	26	Single-KC	130	AS JCommTable6.R1C0	2	0.5014351802216654
1853	131	BKT Controller(17)	AS 4_10_plus_7_10	1	3	1/1/1970 1:51	1/1/1970 1:51	1/1/1970 1:51	1/1/1970 1:51	correct	0	1	0	JCommTable6.R0C0	30	Single-KC	131	AS JCommTable6.R0C0	7	0.7968695720775378
1854	132	BKT Controller(17)	AS 4_10_plus_7_10	1	11	1/1/1970 1:51	1/1/1970 1:51	1/1/1970 1:51	1/1/1970 1:51	correct	0	1	0	done	29	Single-KC	132	AS done	6	0.9969012824373702
1855	1	BKT Controller(18)	M 4_6_times_1_6	1	1	1/1/1970 1:51	1/1/1970 1:51	1/1/1970 1:51	1/1/1970 1:51	hint	0	1	1	JCommTable6.R0C0	1	Single-KC	1	M  JCommTable6.R0C0	1	0.39785230810279915
1856	2	BKT Controller(18)	M 4_6_times_1_6	1	3	1/1/1970 1:51	1/1/1970 1:51	1/1/1970 1:51	1/1/1970 1:51	hint	0	1	1	JCommTable6.R1C0	1	Single-KC	2	M  JCommTable6.R1C0	1	0.4167526288841451
1857	3	BKT Controller(18)	M 4_6_times_1_6	1	5	1/1/1970 1:51	1/1/1970 1:51	1/1/1970 1:51	1/1/1970 1:51	hint	0	1	1	done	1	Single-KC	3	M  done	1	0.4068271668725282
1858	4	BKT Controller(18)	AS 7_5_plus_1_5	1	1	1/1/1970 1:51	1/1/1970 1:51	1/1/1970 1:51	1/1/1970 1:51	incorrect	2	1	1	JCommTable6.R1C0	2	Single-KC	4	AS JCommTable6.R1C0	1	0.44305832133003425
1859	5	BKT Controller(18)	AS 7_5_plus_1_5	1	3	1/1/1970 1:51	1/1/1970 1:51	1/1/1970 1:51	1/1/1970 1:51	hint	0	1	1	JCommTable6.R0C0	2	Single-KC	5	AS JCommTable6.R0C0	1	0.22120604567704813
1860	6	BKT Controller(18)	AS 7_5_plus_1_5	1	11	1/1/1970 1:51	1/1/1970 1:51	1/1/1970 1:51	1/1/1970 1:51	hint	0	1	1	done	2	Single-KC	6	AS done	1	0.4379049454763698
1861	7	BKT Controller(18)	AS 10_4_plus_6_4	1	1	1/1/1970 1:51	1/1/1970 1:51		1/1/1970 1:51	incorrect	1	0	0	JCommTable6.R1C0	3	Single-KC	7	AS JCommTable6.R1C0	2	0.4957757986242053
1862	8	BKT Controller(18)	AS 10_4_plus_6_4	1	7	1/1/1970 1:51	1/1/1970 1:51	1/1/1970 1:51	1/1/1970 1:51	correct	0	1	0	JCommTable6.R0C0	3	Single-KC	8	AS JCommTable6.R0C0	2	0.3047367082360225
1863	9	BKT Controller(18)	AS 10_4_plus_6_4	1	9	1/1/1970 1:51	1/1/1970 1:51	1/1/1970 1:51	1/1/1970 1:51	incorrect	2	1	1	JCommTable6.R1C0	4	Single-KC	9	AS JCommTable6.R1C0	3	0.5485873671787531
1864	10	BKT Controller(18)	AS 10_4_plus_6_4	1	11	1/1/1970 1:51	1/1/1970 1:51	1/1/1970 1:51	1/1/1970 1:51	correct	0	1	0	done	3	Single-KC	10	AS done	2	0.7212096508852076
1865	11	BKT Controller(18)	AD 1_1_plus_7_4	1	1	1/1/1970 1:51	1/1/1970 1:51	1/1/1970 1:51	1/1/1970 1:51	incorrect	2	1	1	JCommTable6.R0C0	4	Single-KC	11	AD JCommTable6.R0C0	1	0.14601864749382087
1866	12	BKT Controller(18)	AD 1_1_plus_7_4	1	3	1/1/1970 1:51	1/1/1970 1:51	1/1/1970 1:51	1/1/1970 1:51	hint	0	1	1	JCommTable4.R1C0	1	Single-KC	12	AD JCommTable4.R1C0	1	0.19509018940505765
1867	13	BKT Controller(18)	AD 1_1_plus_7_4	1	7	1/1/1970 1:51	1/1/1970 1:51	1/1/1970 1:51	1/1/1970 1:51	hint	0	1	1	JCommTable4.R0C0	1	Single-KC	13	AD JCommTable4.R0C0	1	0.3911523026131349
1868	14	BKT Controller(18)	AD 1_1_plus_7_4	1	9	1/1/1970 1:52	1/1/1970 1:52	1/1/1970 1:52	1/1/1970 1:52	incorrect	1	1	1	JCommTable6.R0C0	5	Single-KC	14	AD JCommTable6.R0C0	2	0.16575094071633328
1869	15	BKT Controller(18)	AD 1_1_plus_7_4	1	15	1/1/1970 1:52	1/1/1970 1:52	1/1/1970 1:52	1/1/1970 1:52	incorrect	1	1	1	JCommTable6.R1C0	5	Single-KC	15	AD JCommTable6.R1C0	1	0.11040007063599439
1870	16	BKT Controller(18)	AD 1_1_plus_7_4	1	17	1/1/1970 1:52	1/1/1970 1:52	1/1/1970 1:52	1/1/1970 1:52	incorrect	1	1	1	JCommTable6.R1C0	6	Single-KC	16	AD JCommTable6.R1C0	2	0.1310310492333926
1871	17	BKT Controller(18)	AD 1_1_plus_7_4	1	19	1/1/1970 1:52	1/1/1970 1:52	1/1/1970 1:52	1/1/1970 1:52	incorrect	1	1	1	done	4	Single-KC	17	AD done	1	0.34501109797267965
1872	18	BKT Controller(18)	AD 1_1_plus_7_4	1	25	1/1/1970 1:52	1/1/1970 1:52	1/1/1970 1:52	1/1/1970 1:52	hint	0	1	1	done	5	Single-KC	18	AD done	2	0.6208142119445255
1873	19	BKT Controller(18)	AD 6_3_plus_5_7	1	1	1/1/1970 1:52	1/1/1970 1:52	1/1/1970 1:52	1/1/1970 1:52	correct	0	1	0	JCommTable8.R0C0	1	Single-KC	19	AD JCommTable8.R0C0	1	0.5688564208976001
1874	20	BKT Controller(18)	AD 6_3_plus_5_7	1	3	1/1/1970 1:52	1/1/1970 1:52	1/1/1970 1:52	1/1/1970 1:52	incorrect	1	1	1	JCommTable4.R1C0	2	Single-KC	20	AD JCommTable4.R1C0	2	0.31883667656546155
1875	21	BKT Controller(18)	AD 6_3_plus_5_7	1	7	1/1/1970 1:52	1/1/1970 1:52	1/1/1970 1:52	1/1/1970 1:52	incorrect	1	1	1	JCommTable4.R0C0	2	Single-KC	21	AD JCommTable4.R0C0	2	0.5170927084987229
1876	22	BKT Controller(18)	AD 6_3_plus_5_7	1	9	1/1/1970 1:52	1/1/1970 1:52	1/1/1970 1:52	1/1/1970 1:52	incorrect	2	1	1	JCommTable6.R1C0	7	Single-KC	22	AD JCommTable6.R1C0	3	0.15484635201528954
1877	23	BKT Controller(18)	AD 6_3_plus_5_7	1	15	1/1/1970 1:52	1/1/1970 1:52	1/1/1970 1:52	1/1/1970 1:52	hint	0	1	1	JCommTable5.R0C0	1	Single-KC	23	AD JCommTable5.R0C0	1	0.18642561724402365
1878	24	BKT Controller(18)	AD 6_3_plus_5_7	1	17	1/1/1970 1:52	1/1/1970 1:52	1/1/1970 1:52	1/1/1970 1:52	hint	0	1	1	JCommTable6.R1C0	8	Single-KC	24	AD JCommTable6.R1C0	4	0.18208316834853283
1879	25	BKT Controller(18)	AD 6_3_plus_5_7	1	19	1/1/1970 1:52	1/1/1970 1:52	1/1/1970 1:52	1/1/1970 1:52	incorrect	2	1	1	JCommTable6.R0C0	6	Single-KC	25	AD JCommTable6.R0C0	3	0.1875641024682389
1880	26	BKT Controller(18)	AD 6_3_plus_5_7	1	25	1/1/1970 1:52	1/1/1970 1:52	1/1/1970 1:52	1/1/1970 1:52	correct	0	1	0	done	6	Single-KC	26	AD done	3	0.8357655085063455
1881	27	BKT Controller(18)	AD 8_4_plus_8_5	1	1	1/1/1970 1:53	1/1/1970 1:53	1/1/1970 1:53	1/1/1970 1:53	correct	0	1	0	JCommTable8.R0C0	2	Single-KC	27	AD JCommTable8.R0C0	2	0.7528774524028417
1882	28	BKT Controller(18)	AD 8_4_plus_8_5	1	3	1/1/1970 1:53	1/1/1970 1:53	1/1/1970 1:53	1/1/1970 1:53	incorrect	3	1	1	JCommTable6.R0C0	7	Single-KC	28	AD JCommTable6.R0C0	4	0.21152007878407741
1883	29	BKT Controller(18)	AD 8_4_plus_8_5	1	7	1/1/1970 1:53	1/1/1970 1:53	1/1/1970 1:53	1/1/1970 1:53	incorrect	1	1	1	JCommTable6.R0C0	8	Single-KC	29	AD JCommTable6.R0C0	5	0.2376407764253451
1884	30	BKT Controller(18)	AD 8_4_plus_8_5	1	9	1/1/1970 1:53	1/1/1970 1:53	1/1/1970 1:53	1/1/1970 1:53	correct	0	1	0	JCommTable5.R1C0	1	Single-KC	30	AD JCommTable5.R1C0	1	0.37556011694873365
1885	31	BKT Controller(18)	AD 8_4_plus_8_5	1	15	1/1/1970 1:53	1/1/1970 1:53	1/1/1970 1:53	1/1/1970 1:53	correct	0	1	0	JCommTable5.R0C0	2	Single-KC	31	AD JCommTable5.R0C0	2	0.2865371082085007
1886	32	BKT Controller(18)	AD 8_4_plus_8_5	1	17	1/1/1970 1:53	1/1/1970 1:53	1/1/1970 1:53	1/1/1970 1:53	hint	0	1	1	JCommTable6.R1C0	9	Single-KC	32	AD JCommTable6.R1C0	5	0.21290395712191162
1887	33	BKT Controller(18)	AD 8_4_plus_8_5	1	19	1/1/1970 1:53	1/1/1970 1:53	1/1/1970 1:53	1/1/1970 1:53	hint	0	1	1	JCommTable6.R0C0	9	Single-KC	33	AD JCommTable6.R0C0	6	0.26589934052352326
1888	34	BKT Controller(18)	AD 8_4_plus_8_5	1	25	1/1/1970 1:53	1/1/1970 1:53	1/1/1970 1:53	1/1/1970 1:53	correct	0	1	0	done	7	Single-KC	34	AD done	4	0.9405371906270725
1889	35	BKT Controller(18)	M 2_10_times_2_7	1	1	1/1/1970 1:53	1/1/1970 1:53	1/1/1970 1:53	1/1/1970 1:53	incorrect	3	1	1	JCommTable8.R0C0	3	Single-KC	35	M  JCommTable8.R0C0	1	6.725416793809536e-09
1890	36	BKT Controller(18)	M 2_10_times_2_7	1	3	1/1/1970 1:53	1/1/1970 1:53	1/1/1970 1:53	1/1/1970 1:53	incorrect	1	1	0	JCommTable6.R1C0	10	Single-KC	36	M  JCommTable6.R1C0	2	0.47456557828345564
1891	37	BKT Controller(18)	M 2_10_times_2_7	1	5	1/1/1970 1:53	1/1/1970 1:53	1/1/1970 1:53	1/1/1970 1:53	correct	0	1	0	done	8	Single-KC	37	M  done	2	0.6329634594812436
1892	38	BKT Controller(18)	M 2_10_times_2_7	1	1	1/1/1970 1:53	1/1/1970 1:53	1/1/1970 1:53	1/1/1970 1:53	correct	0	1	0	JCommTable6.R0C0	10	Single-KC	38	M  JCommTable6.R0C0	2	0.5027804580868537
1893	39	BKT Controller(18)	M 2_10_times_2_7	1	3	1/1/1970 1:53	1/1/1970 1:53	1/1/1970 1:53	1/1/1970 1:53	correct	0	1	0	JCommTable6.R1C0	11	Single-KC	39	M  JCommTable6.R1C0	3	0.5330685130612001
1894	40	BKT Controller(18)	M 2_10_times_2_7	1	5	1/1/1970 1:53	1/1/1970 1:53	1/1/1970 1:53	1/1/1970 1:53	correct	0	1	0	done	9	Single-KC	40	M  done	3	0.8126009634004336
1895	41	BKT Controller(18)	AS 4_6_plus_8_6	1	1	1/1/1970 1:53	1/1/1970 1:53		1/1/1970 1:53	incorrect	1	0	0	JCommTable8.R0C0	4	Single-KC	41	AS JCommTable8.R0C0	1	3.4277060824605305e-09
1896	42	BKT Controller(18)	AS 4_6_plus_8_6	1	7	1/1/1970 1:53	1/1/1970 1:53	1/1/1970 1:54	1/1/1970 1:54	incorrect	1	1	0	JCommTable6.R0C0	11	Single-KC	42	AS JCommTable6.R0C0	3	0.40346864993915
1897	43	BKT Controller(18)	AS 4_6_plus_8_6	1	9	1/1/1970 1:54	1/1/1970 1:54	1/1/1970 1:54	1/1/1970 1:54	incorrect	1	1	1	JCommTable4.R0C0	3	Single-KC	43	AS JCommTable4.R0C0	1	1.346590646531302e-40
1898	44	BKT Controller(18)	AS 4_6_plus_8_6	1	11	1/1/1970 1:54	1/1/1970 1:54	1/1/1970 1:54	1/1/1970 1:54	correct	0	1	0	done	10	Single-KC	44	AS done	3	0.8957256462602706
1899	45	BKT Controller(18)	AS 8_5_plus_4_5	1	1	1/1/1970 1:54	1/1/1970 1:54	1/1/1970 1:54	1/1/1970 1:54	correct	0	1	0	JCommTable6.R1C0	12	Single-KC	45	AS JCommTable6.R1C0	4	0.6003267158058401
1900	46	BKT Controller(18)	AS 8_5_plus_4_5	1	3	1/1/1970 1:54	1/1/1970 1:54	1/1/1970 1:54	1/1/1970 1:54	hint	0	1	1	JCommTable6.R0C0	12	Single-KC	46	AS JCommTable6.R0C0	4	0.5106924805675447
1901	47	BKT Controller(18)	AS 8_5_plus_4_5	1	11	1/1/1970 1:54	1/1/1970 1:54	1/1/1970 1:54	1/1/1970 1:54	correct	0	1	0	done	11	Single-KC	47	AS done	4	0.9661293097463652
1902	48	BKT Controller(18)	M 10_7_times_3_3	1	7	1/1/1970 1:54	1/1/1970 1:54		1/1/1970 1:54	incorrect	1	0	0	JCommTable6.R1C0	13	Single-KC	48	M  JCommTable6.R1C0	4	0.5906759497260535
1903	49	BKT Controller(18)	M 10_7_times_3_3	1	1	1/1/1970 1:54	1/1/1970 1:54	1/1/1970 1:54	1/1/1970 1:54	incorrect	1	1	1	JCommTable5.R1C0	2	Single-KC	49	M  JCommTable5.R1C0	1	4.644227098009112e-09
1904	50	BKT Controller(18)	M 10_7_times_3_3	1	3	1/1/1970 1:54	1/1/1970 1:54	1/1/1970 1:54	1/1/1970 1:54	incorrect	1	1	1	JCommTable4.R1C0	3	Single-KC	50	M  JCommTable4.R1C0	1	1.1574924761675665e-09
1905	51	BKT Controller(18)	M 10_7_times_3_3	1	5	1/1/1970 1:54	1/1/1970 1:54	1/1/1970 1:54	1/1/1970 1:54	correct	0	1	0	done	12	Single-KC	51	M  done	4	0.9159883829276051
1906	52	BKT Controller(18)	AD 3_7_plus_4_9	1	1	1/1/1970 1:54	1/1/1970 1:54	1/1/1970 1:54	1/1/1970 1:54	incorrect	1	1	0	JCommTable6.R0C0	13	Single-KC	52	AD JCommTable6.R0C0	7	0.2962125748357509
1907	53	BKT Controller(18)	AD 3_7_plus_4_9	1	3	1/1/1970 1:54	1/1/1970 1:54	1/1/1970 1:54	1/1/1970 1:54	hint	0	1	1	JCommTable4.R1C0	4	Single-KC	53	AD JCommTable4.R1C0	3	0.474776936891768
1908	54	BKT Controller(18)	AD 3_7_plus_4_9	1	7	1/1/1970 1:54	1/1/1970 1:54	1/1/1970 1:54	1/1/1970 1:54	correct	0	1	0	JCommTable4.R0C0	4	Single-KC	54	AD JCommTable4.R0C0	3	0.6408985225981583
1909	55	BKT Controller(18)	AD 3_7_plus_4_9	1	9	1/1/1970 1:54	1/1/1970 1:54	1/1/1970 1:54	1/1/1970 1:54	correct	0	1	0	JCommTable5.R1C0	3	Single-KC	55	AD JCommTable5.R1C0	2	0.44725204201294333
1910	56	BKT Controller(18)	AD 3_7_plus_4_9	1	15	1/1/1970 1:54	1/1/1970 1:54	1/1/1970 1:54	1/1/1970 1:54	incorrect	1	1	0	JCommTable6.R1C0	14	Single-KC	56	AD JCommTable6.R1C0	6	0.24736393368399812
1911	57	BKT Controller(18)	AD 3_7_plus_4_9	1	21	1/1/1970 1:54	1/1/1970 1:54	1/1/1970 1:54	1/1/1970 1:54	correct	0	1	0	JCommTable6.R0C0	14	Single-KC	57	AD JCommTable6.R0C0	8	0.3284354838975934
1912	58	BKT Controller(18)	AD 3_7_plus_4_9	1	23	1/1/1970 1:54	1/1/1970 1:54	1/1/1970 1:54	1/1/1970 1:54	hint	0	1	1	JCommTable6.R1C0	15	Single-KC	58	AD JCommTable6.R1C0	7	0.2853792176596305
1913	59	BKT Controller(18)	AD 3_7_plus_4_9	1	25	1/1/1970 1:54	1/1/1970 1:54	1/1/1970 1:54	1/1/1970 1:54	correct	0	1	0	done	13	Single-KC	59	AD done	5	0.980065107257196
1914	60	BKT Controller(18)	AD 5_1_plus_7_7	1	1	1/1/1970 1:55	1/1/1970 1:55	1/1/1970 1:55	1/1/1970 1:55	correct	0	1	0	JCommTable8.R0C0	5	Single-KC	60	AD JCommTable8.R0C0	3	0.8755392220325993
1915	61	BKT Controller(18)	AD 5_1_plus_7_7	1	3	1/1/1970 1:55	1/1/1970 1:55	1/1/1970 1:55	1/1/1970 1:55	incorrect	1	1	0	JCommTable6.R1C0	16	Single-KC	61	AD JCommTable6.R1C0	8	0.3267007745512663
1916	62	BKT Controller(18)	AD 5_1_plus_7_7	1	11	1/1/1970 1:55	1/1/1970 1:55	1/1/1970 1:55	1/1/1970 1:55	correct	0	1	0	JCommTable5.R1C0	4	Single-KC	62	AD JCommTable5.R1C0	3	0.5212064777593919
1917	63	BKT Controller(18)	AD 5_1_plus_7_7	1	13	1/1/1970 1:55	1/1/1970 1:55	1/1/1970 1:55	1/1/1970 1:55	correct	0	1	0	JCommTable4.R0C0	5	Single-KC	63	AD JCommTable4.R0C0	4	0.7484070949546732
1918	64	BKT Controller(18)	AD 5_1_plus_7_7	1	15	1/1/1970 1:55	1/1/1970 1:55	1/1/1970 1:55	1/1/1970 1:55	correct	0	1	0	JCommTable5.R0C0	3	Single-KC	64	AD JCommTable5.R0C0	3	0.41311091837416136
1919	65	BKT Controller(18)	AD 5_1_plus_7_7	1	21	1/1/1970 1:55	1/1/1970 1:55	1/1/1970 1:55	1/1/1970 1:55	incorrect	1	1	0	JCommTable6.R0C0	15	Single-KC	65	AD JCommTable6.R0C0	9	0.3623589228506881
1920	66	BKT Controller(18)	AD 5_1_plus_7_7	1	23	1/1/1970 1:55	1/1/1970 1:55	1/1/1970 1:55	1/1/1970 1:55	correct	0	1	0	JCommTable6.R1C0	17	Single-KC	66	AD JCommTable6.R1C0	9	0.37090013397115834
1921	67	BKT Controller(18)	AD 5_1_plus_7_7	1	25	1/1/1970 1:55	1/1/1970 1:55	1/1/1970 1:55	1/1/1970 1:55	correct	0	1	0	done	14	Single-KC	67	AD done	6	0.9934984680293286
1922	68	BKT Controller(18)	AD 7_6_plus_2_1	1	1	1/1/1970 1:55	1/1/1970 1:55	1/1/1970 1:55	1/1/1970 1:55	correct	0	1	0	JCommTable8.R0C0	6	Single-KC	68	AD JCommTable8.R0C0	4	0.9420064612331768
1923	69	BKT Controller(18)	AD 7_6_plus_2_1	1	3	1/1/1970 1:55	1/1/1970 1:55	1/1/1970 1:55	1/1/1970 1:55	correct	0	1	0	JCommTable4.R1C0	5	Single-KC	69	AD JCommTable4.R1C0	4	0.6357968286884154
1924	70	BKT Controller(18)	AD 7_6_plus_2_1	1	11	1/1/1970 1:55	1/1/1970 1:55	1/1/1970 1:55	1/1/1970 1:55	correct	0	1	0	JCommTable5.R1C0	5	Single-KC	70	AD JCommTable5.R1C0	4	0.5942429101991685
1925	71	BKT Controller(18)	AD 7_6_plus_2_1	1	13	1/1/1970 1:55	1/1/1970 1:55	1/1/1970 1:55	1/1/1970 1:55	correct	0	1	0	JCommTable4.R0C0	6	Single-KC	71	AD JCommTable4.R0C0	5	0.8321585747470531
1926	72	BKT Controller(18)	AD 7_6_plus_2_1	1	15	1/1/1970 1:55	1/1/1970 1:55	1/1/1970 1:55	1/1/1970 1:55	incorrect	1	1	0	JCommTable6.R1C0	18	Single-KC	72	AD JCommTable6.R1C0	10	0.4173724409275525
1927	73	BKT Controller(18)	AD 7_6_plus_2_1	1	21	1/1/1970 1:55	1/1/1970 1:55	1/1/1970 1:55	1/1/1970 1:55	correct	0	1	0	JCommTable6.R0C0	16	Single-KC	73	AD JCommTable6.R0C0	10	0.39771118980132836
1928	74	BKT Controller(18)	AD 7_6_plus_2_1	1	23	1/1/1970 1:55	1/1/1970 1:55	1/1/1970 1:55	1/1/1970 1:55	correct	0	1	0	JCommTable6.R1C0	19	Single-KC	74	AD JCommTable6.R1C0	11	0.46536028147026065
1929	75	BKT Controller(18)	AD 7_6_plus_2_1	1	25	1/1/1970 1:55	1/1/1970 1:55	1/1/1970 1:55	1/1/1970 1:55	correct	0	1	0	done	15	Single-KC	75	AD done	7	0.9978990069486099
1930	76	BKT Controller(18)	M 6_2_times_4_4	1	1	1/1/1970 1:55	1/1/1970 1:55	1/1/1970 1:55	1/1/1970 1:55	incorrect	2	1	0	JCommTable8.R0C0	7	Single-KC	76	M  JCommTable8.R0C0	2	6.725416793809536e-09
1931	77	BKT Controller(18)	M 6_2_times_4_4	1	3	1/1/1970 1:55	1/1/1970 1:55	1/1/1970 1:55	1/1/1970 1:55	correct	0	1	0	JCommTable6.R1C0	20	Single-KC	77	M  JCommTable6.R1C0	5	0.6458972738422659
1932	78	BKT Controller(18)	M 6_2_times_4_4	1	5	1/1/1970 1:55	1/1/1970 1:55	1/1/1970 1:55	1/1/1970 1:55	correct	0	1	0	done	16	Single-KC	78	M  done	5	0.9648075557118408
1933	79	BKT Controller(18)	M 10_3_times_2_6	1	1	1/1/1970 1:55	1/1/1970 1:55	1/1/1970 1:55	1/1/1970 1:55	correct	0	1	0	JCommTable6.R0C0	17	Single-KC	79	M  JCommTable6.R0C0	3	0.6074642699025711
1934	80	BKT Controller(18)	M 10_3_times_2_6	1	3	1/1/1970 1:55	1/1/1970 1:55	1/1/1970 1:55	1/1/1970 1:55	correct	0	1	0	JCommTable6.R1C0	21	Single-KC	80	M  JCommTable6.R1C0	6	0.6974842122114716
1935	81	BKT Controller(18)	M 10_3_times_2_6	1	5	1/1/1970 1:55	1/1/1970 1:55	1/1/1970 1:55	1/1/1970 1:55	correct	0	1	0	done	17	Single-KC	81	M  done	6	0.9857007525605651
1936	82	BKT Controller(18)	AS 5_6_plus_2_6	1	1	1/1/1970 1:56	1/1/1970 1:56		1/1/1970 1:56	incorrect	1	0	0	JCommTable5.R1C0	6	Single-KC	82	AS JCommTable5.R1C0	1	7.884444815368813e-32
1937	83	BKT Controller(18)	AS 5_6_plus_2_6	1	7	1/1/1970 1:56	1/1/1970 1:56	1/1/1970 1:56	1/1/1970 1:56	correct	0	1	0	JCommTable6.R0C0	18	Single-KC	83	AS JCommTable6.R0C0	5	0.6169413601940965
1938	84	BKT Controller(18)	AS 5_6_plus_2_6	1	9	1/1/1970 1:56	1/1/1970 1:56	1/1/1970 1:56	1/1/1970 1:56	incorrect	1	1	0	JCommTable8.R0C0	8	Single-KC	84	AS JCommTable8.R0C0	2	3.4277060824605305e-09
1939	85	BKT Controller(18)	AS 5_6_plus_2_6	1	11	1/1/1970 1:56	1/1/1970 1:56	1/1/1970 1:56	1/1/1970 1:56	correct	0	1	0	done	18	Single-KC	85	AS done	5	0.9895524632947356
1940	1	BKT Controller(19)	M 8_1_times_10_5	1	1	1/1/1970 1:56	1/1/1970 1:56	1/1/1970 1:56	1/1/1970 1:56	hint	0	1	1	JCommTable6.R0C0	1	Single-KC	1	M  JCommTable6.R0C0	1	0.340162556626559
1941	2	BKT Controller(19)	M 8_1_times_10_5	1	3	1/1/1970 1:56	1/1/1970 1:56	1/1/1970 1:56	1/1/1970 1:56	hint	0	1	1	JCommTable6.R1C0	1	Single-KC	2	M  JCommTable6.R1C0	1	0.35795144792013345
1942	3	BKT Controller(19)	M 8_1_times_10_5	1	5	1/1/1970 1:56	1/1/1970 1:56	1/1/1970 1:56	1/1/1970 1:56	hint	0	1	1	done	1	Single-KC	3	M  done	1	0.3485894171465389
1943	4	BKT Controller(19)	AS 2_5_plus_10_5	1	1	1/1/1970 1:56	1/1/1970 1:56	1/1/1970 1:56	1/1/1970 1:56	incorrect	2	1	1	JCommTable6.R1C0	2	Single-KC	4	AS JCommTable6.R1C0	1	0.38298273109239517
1944	5	BKT Controller(19)	AS 2_5_plus_10_5	1	3	1/1/1970 1:56	1/1/1970 1:56	1/1/1970 1:56	1/1/1970 1:56	hint	0	1	1	JCommTable6.R0C0	2	Single-KC	5	AS JCommTable6.R0C0	1	0.18141353115912517
1945	6	BKT Controller(19)	AS 2_5_plus_10_5	1	11	1/1/1970 1:56	1/1/1970 1:56	1/1/1970 1:56	1/1/1970 1:56	correct	0	1	0	done	2	Single-KC	6	AS done	1	0.3780537951938337
