	Row	Anon Student Id	Problem Name	Problem View	Step Name	Step Start Time	First Transaction Time	Correct Transaction Time	Step End Time	First Attempt	Incorrects	Corrects	Hints	KC (ptype_selection)	Opportunity (ptype_selection)	KC (Single-KC)	Opportunity (Single-KC)	KC (Selected)	Opportunity (Selected)	Prediction
2918	33	BKT Controller(26)	M 10_5_times_7_1	1	done	1/1/1970 2:26	1/1/1970 2:26	1/1/1970 2:26	1/1/1970 2:26	hint	0	1	1	M  done	2	Single-KC	33	done	7	0.5150987542844057
2919	34	BKT Controller(26)	AS 10_7_plus_6_7	1	JCommTable6.R1C0	1/1/1970 2:26	1/1/1970 2:26	1/1/1970 2:26	1/1/1970 2:26	correct	0	1	0	AS JCommTable6.R1C0	4	Single-KC	34	JCommTable6.R1C0	8	0.5900575371825993
2920	35	BKT Controller(26)	AS 10_7_plus_6_7	1	JCommTable6.R0C0	1/1/1970 2:26	1/1/1970 2:26	1/1/1970 2:26	1/1/1970 2:26	correct	0	1	0	AS JCommTable6.R0C0	4	Single-KC	35	JCommTable6.R0C0	7	0.6195389748555222
2921	36	BKT Controller(26)	AS 10_7_plus_6_7	1	done	1/1/1970 2:26	1/1/1970 2:26	1/1/1970 2:26	1/1/1970 2:26	correct	0	1	0	AS done	5	Single-KC	36	done	8	0.957190172374565
2922	37	BKT Controller(26)	M 7_7_times_1_8	1	JCommTable6.R1C0	1/1/1970 2:26	1/1/1970 2:26		1/1/1970 2:26	incorrect	1	0	0	M  JCommTable6.R1C0	4	Single-KC	37	JCommTable6.R1C0	9	0.48036977750123794
2923	38	BKT Controller(26)	M 7_7_times_1_8	1	JCommTable6.R0C0	1/1/1970 2:26	1/1/1970 2:26	1/1/1970 2:26	1/1/1970 2:26	correct	0	1	0	M  JCommTable6.R0C0	3	Single-KC	38	JCommTable6.R0C0	8	0.3771168280370682
2924	39	BKT Controller(26)	M 7_7_times_1_8	1	JCommTable6.R1C0	1/1/1970 2:26	1/1/1970 2:26	1/1/1970 2:26	1/1/1970 2:26	hint	1	1	1	M  JCommTable6.R1C0	5	Single-KC	39	JCommTable6.R1C0	10	0.5212595675068951
2925	40	BKT Controller(26)	M 7_7_times_1_8	1	done	1/1/1970 2:26	1/1/1970 2:26	1/1/1970 2:26	1/1/1970 2:26	correct	0	1	0	M  done	3	Single-KC	40	done	9	0.6795663244588341
2926	41	BKT Controller(26)	AD 9_6_plus_7_1	1	JCommTable6.R0C0	1/1/1970 2:26	1/1/1970 2:26		1/1/1970 2:26	incorrect	2	0	0	AD JCommTable6.R0C0	2	Single-KC	41	JCommTable6.R0C0	9	0.42748597396785254
2927	42	BKT Controller(26)	AD 9_6_plus_7_1	1	JCommTable6.R1C0	1/1/1970 2:27	1/1/1970 2:27		1/1/1970 2:27	incorrect	2	0	0	AD JCommTable6.R1C0	2	Single-KC	42	JCommTable6.R1C0	11	0.38311563838832957
2928	43	BKT Controller(26)	AD 9_6_plus_7_1	1	JCommTable8.R0C0	1/1/1970 2:27	1/1/1970 2:27	1/1/1970 2:27	1/1/1970 2:27	hint	0	1	1	AD JCommTable8.R0C0	2	Single-KC	43	JCommTable8.R0C0	4	0.7204275805377479
2929	44	BKT Controller(26)	AD 9_6_plus_7_1	1	JCommTable6.R1C0	1/1/1970 2:27	1/1/1970 2:27		1/1/1970 2:27	incorrect	1	0	0	AD JCommTable6.R1C0	3	Single-KC	44	JCommTable6.R1C0	12	0.39172176541040005
2930	45	BKT Controller(26)	AD 9_6_plus_7_1	1	JCommTable4.R1C0	1/1/1970 2:27	1/1/1970 2:27	1/1/1970 2:27	1/1/1970 2:27	hint	1	1	1	AD JCommTable4.R1C0	2	Single-KC	45	JCommTable4.R1C0	3	0.38827994593561616
2931	46	BKT Controller(26)	AD 9_6_plus_7_1	1	JCommTable4.R0C0	1/1/1970 2:27	1/1/1970 2:27	1/1/1970 2:27	1/1/1970 2:27	hint	1	1	1	AD JCommTable4.R0C0	2	Single-KC	46	JCommTable4.R0C0	3	0.2572994876736465
2932	47	BKT Controller(26)	AD 9_6_plus_7_1	1	JCommTable5.R1C0	1/1/1970 2:27	1/1/1970 2:27	1/1/1970 2:27	1/1/1970 2:27	hint	0	1	1	AD JCommTable5.R1C0	2	Single-KC	47	JCommTable5.R1C0	4	0.24224638225210465
2933	48	BKT Controller(26)	AD 9_6_plus_7_1	1	JCommTable5.R0C0	1/1/1970 2:27	1/1/1970 2:27	1/1/1970 2:27	1/1/1970 2:27	correct	1	1	0	AD JCommTable5.R0C0	2	Single-KC	48	JCommTable5.R0C0	4	0.16572009156446485
2934	49	BKT Controller(26)	AD 9_6_plus_7_1	1	JCommTable6.R1C0	1/1/1970 2:27	1/1/1970 2:27	1/1/1970 2:27	1/1/1970 2:27	hint	0	1	1	AD JCommTable6.R1C0	4	Single-KC	49	JCommTable6.R1C0	13	0.4003957372913851
2935	50	BKT Controller(26)	AD 9_6_plus_7_1	1	JCommTable6.R0C0	1/1/1970 2:27	1/1/1970 2:27	1/1/1970 2:27	1/1/1970 2:27	incorrect	1	1	1	AD JCommTable6.R0C0	3	Single-KC	50	JCommTable6.R0C0	10	0.43869102965053114
2936	51	BKT Controller(26)	AD 9_6_plus_7_1	1	done	1/1/1970 2:27	1/1/1970 2:27	1/1/1970 2:27	1/1/1970 2:27	correct	0	1	0	AD done	2	Single-KC	51	done	10	0.3814111876368985
2937	52	BKT Controller(26)	AS 4_2_plus_3_2	1	JCommTable6.R1C0	1/1/1970 2:27	1/1/1970 2:27	1/1/1970 2:27	1/1/1970 2:27	correct	1	1	0	AS JCommTable6.R1C0	5	Single-KC	52	JCommTable6.R1C0	14	0.5973827612221856
2938	53	BKT Controller(26)	AS 4_2_plus_3_2	1	JCommTable6.R0C0	1/1/1970 2:27	1/1/1970 2:27		1/1/1970 2:27	incorrect	1	0	0	AS JCommTable6.R0C0	5	Single-KC	53	JCommTable6.R0C0	11	0.6345320197502463
2939	54	BKT Controller(26)	AS 4_2_plus_3_2	1	JCommTable4.R1C0	1/1/1970 2:27	1/1/1970 2:27		1/1/1970 2:27	incorrect	1	0	0	AS JCommTable4.R1C0	2	Single-KC	54	JCommTable4.R1C0	4	6.709002644243158e-08
2940	55	BKT Controller(26)	AS 4_2_plus_3_2	1	JCommTable6.R0C0	1/1/1970 2:27	1/1/1970 2:27	1/1/1970 2:27	1/1/1970 2:27	correct	0	1	0	AS JCommTable6.R0C0	6	Single-KC	55	JCommTable6.R0C0	12	0.6492687091945671
2941	56	BKT Controller(26)	AS 4_2_plus_3_2	1	done	1/1/1970 2:27	1/1/1970 2:27	1/1/1970 2:27	1/1/1970 2:27	correct	0	1	0	AS done	6	Single-KC	56	done	11	0.9811057570248688
2942	57	BKT Controller(26)	AD 10_2_plus_1_3	1	JCommTable6.R1C0	1/1/1970 2:27	1/1/1970 2:27		1/1/1970 2:27	incorrect	1	0	0	AD JCommTable6.R1C0	5	Single-KC	57	JCommTable6.R1C0	15	0.4091325912452855
2943	58	BKT Controller(26)	AD 10_2_plus_1_3	1	JCommTable6.R0C0	1/1/1970 2:27	1/1/1970 2:27		1/1/1970 2:27	incorrect	1	0	0	AD JCommTable6.R0C0	4	Single-KC	58	JCommTable6.R0C0	13	0.4499589564707409
2944	59	BKT Controller(26)	AD 10_2_plus_1_3	1	JCommTable8.R0C0	1/1/1970 2:27	1/1/1970 2:27	1/1/1970 2:27	1/1/1970 2:27	hint	0	1	1	AD JCommTable8.R0C0	3	Single-KC	59	JCommTable8.R0C0	5	0.7260599603209593
2945	60	BKT Controller(26)	AD 10_2_plus_1_3	1	JCommTable5.R1C0	1/1/1970 2:27	1/1/1970 2:27		1/1/1970 2:27	incorrect	1	0	0	AD JCommTable5.R1C0	3	Single-KC	60	JCommTable5.R1C0	5	0.3487479780689029
2946	61	BKT Controller(26)	AD 10_2_plus_1_3	1	JCommTable5.R0C0	1/1/1970 2:28	1/1/1970 2:28		1/1/1970 2:28	incorrect	1	0	0	AD JCommTable5.R0C0	3	Single-KC	61	JCommTable5.R0C0	5	0.19875820474773362
2947	62	BKT Controller(26)	AD 10_2_plus_1_3	1	JCommTable4.R1C0	1/1/1970 2:28	1/1/1970 2:28	1/1/1970 2:28	1/1/1970 2:28	hint	1	1	1	AD JCommTable4.R1C0	3	Single-KC	62	JCommTable4.R1C0	5	0.4643497633700601
2948	63	BKT Controller(26)	AD 10_2_plus_1_3	1	JCommTable6.R0C0	1/1/1970 2:28	1/1/1970 2:28		1/1/1970 2:28	incorrect	1	0	0	AD JCommTable6.R0C0	5	Single-KC	63	JCommTable6.R0C0	14	0.4612784607306659
2949	64	BKT Controller(26)	AD 10_2_plus_1_3	1	JCommTable4.R0C0	1/1/1970 2:28	1/1/1970 2:28	1/1/1970 2:28	1/1/1970 2:28	correct	0	1	0	AD JCommTable4.R0C0	3	Single-KC	64	JCommTable4.R0C0	4	0.3060093991282375
2950	65	BKT Controller(26)	AD 10_2_plus_1_3	1	JCommTable6.R0C0	1/1/1970 2:28	1/1/1970 2:28		1/1/1970 2:28	incorrect	1	0	0	AD JCommTable6.R0C0	6	Single-KC	65	JCommTable6.R0C0	15	0.4726380373251477
2951	66	BKT Controller(26)	AD 10_2_plus_1_3	1	JCommTable5.R1C0	1/1/1970 2:28	1/1/1970 2:28	1/1/1970 2:28	1/1/1970 2:28	correct	0	1	0	AD JCommTable5.R1C0	4	Single-KC	66	JCommTable5.R1C0	6	0.4728538819031636
2952	67	BKT Controller(26)	AD 10_2_plus_1_3	1	JCommTable6.R0C0	1/1/1970 2:28	1/1/1970 2:28		1/1/1970 2:28	incorrect	1	0	0	AD JCommTable6.R0C0	7	Single-KC	67	JCommTable6.R0C0	16	0.4840260158955615
2953	68	BKT Controller(26)	AD 10_2_plus_1_3	1	JCommTable5.R0C0	1/1/1970 2:28	1/1/1970 2:28	1/1/1970 2:28	1/1/1970 2:28	correct	0	1	0	AD JCommTable5.R0C0	4	Single-KC	68	JCommTable5.R0C0	6	0.23651557378731103
2954	69	BKT Controller(26)	AD 10_2_plus_1_3	1	JCommTable6.R1C0	1/1/1970 2:28	1/1/1970 2:28	1/1/1970 2:28	1/1/1970 2:28	correct	0	1	0	AD JCommTable6.R1C0	6	Single-KC	69	JCommTable6.R1C0	16	0.41792720904144587
2955	70	BKT Controller(26)	AD 10_2_plus_1_3	1	JCommTable6.R0C0	1/1/1970 2:28	1/1/1970 2:28	1/1/1970 2:28	1/1/1970 2:28	correct	0	1	0	AD JCommTable6.R0C0	8	Single-KC	70	JCommTable6.R0C0	17	0.4954306084255041
2956	71	BKT Controller(26)	AD 10_2_plus_1_3	1	done	1/1/1970 2:28	1/1/1970 2:28	1/1/1970 2:28	1/1/1970 2:28	correct	0	1	0	AD done	3	Single-KC	71	done	12	0.48418688166652435
2957	72	BKT Controller(26)	AS 5_8_plus_2_8	1	JCommTable6.R1C0	1/1/1970 2:28	1/1/1970 2:28	1/1/1970 2:28	1/1/1970 2:28	correct	0	1	0	AS JCommTable6.R1C0	6	Single-KC	72	JCommTable6.R1C0	17	0.6046647895826692
2958	73	BKT Controller(26)	AS 5_8_plus_2_8	1	JCommTable8.R0C0	1/1/1970 2:28	1/1/1970 2:28		1/1/1970 2:28	incorrect	1	0	0	AS JCommTable8.R0C0	2	Single-KC	73	JCommTable8.R0C0	6	1.1932419172359204e-12
2959	74	BKT Controller(26)	AS 5_8_plus_2_8	1	JCommTable4.R1C0	1/1/1970 2:28	1/1/1970 2:28		1/1/1970 2:28	incorrect	1	0	0	AS JCommTable4.R1C0	3	Single-KC	74	JCommTable4.R1C0	6	6.709002644243158e-08
2960	75	BKT Controller(26)	AS 5_8_plus_2_8	1	JCommTable6.R0C0	1/1/1970 2:28	1/1/1970 2:28	1/1/1970 2:28	1/1/1970 2:28	correct	0	1	0	AS JCommTable6.R0C0	7	Single-KC	75	JCommTable6.R0C0	18	0.6637260868643482
2961	76	BKT Controller(26)	AS 5_8_plus_2_8	1	done	1/1/1970 2:28	1/1/1970 2:28	1/1/1970 2:28	1/1/1970 2:28	correct	0	1	0	AS done	7	Single-KC	76	done	13	0.9917757635754928
2962	77	BKT Controller(26)	AS 8_9_plus_10_9	1	JCommTable6.R1C0	1/1/1970 2:28	1/1/1970 2:28	1/1/1970 2:28	1/1/1970 2:28	correct	0	1	0	AS JCommTable6.R1C0	7	Single-KC	77	JCommTable6.R1C0	18	0.6119006761423732
2963	78	BKT Controller(26)	AS 8_9_plus_10_9	1	JCommTable6.R0C0	1/1/1970 2:28	1/1/1970 2:28	1/1/1970 2:28	1/1/1970 2:28	correct	0	1	0	AS JCommTable6.R0C0	8	Single-KC	78	JCommTable6.R0C0	19	0.6778831823945902
2964	79	BKT Controller(26)	AS 8_9_plus_10_9	1	done	1/1/1970 2:28	1/1/1970 2:28	1/1/1970 2:28	1/1/1970 2:28	correct	0	1	0	AS done	8	Single-KC	79	done	14	0.9964420277533838
2965	80	BKT Controller(26)	M 5_9_times_3_3	1	JCommTable6.R1C0	1/1/1970 2:28	1/1/1970 2:28		1/1/1970 2:28	incorrect	1	0	0	M  JCommTable6.R1C0	6	Single-KC	80	JCommTable6.R1C0	19	0.561866449791402
2966	81	BKT Controller(26)	M 5_9_times_3_3	1	JCommTable6.R0C0	1/1/1970 2:28	1/1/1970 2:28	1/1/1970 2:28	1/1/1970 2:28	correct	0	1	0	M  JCommTable6.R0C0	4	Single-KC	81	JCommTable6.R0C0	20	0.4358805033125601
2967	82	BKT Controller(26)	M 5_9_times_3_3	1	JCommTable6.R1C0	1/1/1970 2:28	1/1/1970 2:28	1/1/1970 2:28	1/1/1970 2:28	hint	1	1	1	M  JCommTable6.R1C0	7	Single-KC	82	JCommTable6.R1C0	20	0.6016611187287415
2968	83	BKT Controller(26)	M 5_9_times_3_3	1	done	1/1/1970 2:28	1/1/1970 2:28	1/1/1970 2:28	1/1/1970 2:28	correct	0	1	0	M  done	4	Single-KC	83	done	15	0.808941302215382
2969	84	BKT Controller(26)	AD 5_5_plus_6_9	1	JCommTable6.R1C0	1/1/1970 2:29	1/1/1970 2:29		1/1/1970 2:29	incorrect	1	0	0	AD JCommTable6.R1C0	7	Single-KC	84	JCommTable6.R1C0	21	0.4267743281423768
2970	85	BKT Controller(26)	AD 5_5_plus_6_9	1	JCommTable8.R0C0	1/1/1970 2:29	1/1/1970 2:29	1/1/1970 2:29	1/1/1970 2:29	correct	0	1	0	AD JCommTable8.R0C0	4	Single-KC	85	JCommTable8.R0C0	7	0.731621139373576
2971	86	BKT Controller(26)	AD 5_5_plus_6_9	1	JCommTable4.R0C0	1/1/1970 2:29	1/1/1970 2:29		1/1/1970 2:29	incorrect	1	0	0	AD JCommTable4.R0C0	4	Single-KC	86	JCommTable4.R0C0	5	0.3594774122238756
2972	87	BKT Controller(26)	AD 5_5_plus_6_9	1	JCommTable4.R1C0	1/1/1970 2:29	1/1/1970 2:29	1/1/1970 2:29	1/1/1970 2:29	hint	0	1	1	AD JCommTable4.R1C0	4	Single-KC	87	JCommTable4.R1C0	7	0.5421153458783842
2973	88	BKT Controller(26)	AD 5_5_plus_6_9	1	JCommTable4.R0C0	1/1/1970 2:29	1/1/1970 2:29	1/1/1970 2:29	1/1/1970 2:29	correct	0	1	0	AD JCommTable4.R0C0	5	Single-KC	88	JCommTable4.R0C0	6	0.41667851594263305
2974	89	BKT Controller(26)	AD 5_5_plus_6_9	1	JCommTable5.R1C0	1/1/1970 2:29	1/1/1970 2:29	1/1/1970 2:29	1/1/1970 2:29	correct	1	1	0	AD JCommTable5.R1C0	5	Single-KC	89	JCommTable5.R1C0	7	0.6004077751120662
2975	90	BKT Controller(26)	AD 5_5_plus_6_9	1	JCommTable5.R0C0	1/1/1970 2:29	1/1/1970 2:29	1/1/1970 2:29	1/1/1970 2:29	correct	0	1	0	AD JCommTable5.R0C0	5	Single-KC	90	JCommTable5.R0C0	7	0.278948455905344
2976	91	BKT Controller(26)	AD 5_5_plus_6_9	1	JCommTable6.R1C0	1/1/1970 2:29	1/1/1970 2:29	1/1/1970 2:29	1/1/1970 2:29	correct	1	1	0	AD JCommTable6.R1C0	8	Single-KC	91	JCommTable6.R1C0	22	0.4356685535927046
2977	92	BKT Controller(26)	AD 5_5_plus_6_9	1	JCommTable6.R0C0	1/1/1970 2:29	1/1/1970 2:29	1/1/1970 2:29	1/1/1970 2:29	correct	0	1	0	AD JCommTable6.R0C0	9	Single-KC	92	JCommTable6.R0C0	21	0.5068399578693513
2978	93	BKT Controller(26)	AD 5_5_plus_6_9	1	done	1/1/1970 2:29	1/1/1970 2:29	1/1/1970 2:29	1/1/1970 2:29	correct	0	1	0	AD done	4	Single-KC	93	done	16	0.5883178033197007
2979	94	BKT Controller(26)	M 10_8_times_8_2	1	JCommTable6.R0C0	1/1/1970 2:29	1/1/1970 2:29	1/1/1970 2:29	1/1/1970 2:29	correct	0	1	0	M  JCommTable6.R0C0	5	Single-KC	94	JCommTable6.R0C0	22	0.49650205819821397
2980	95	BKT Controller(26)	M 10_8_times_8_2	1	JCommTable6.R1C0	1/1/1970 2:29	1/1/1970 2:29	1/1/1970 2:29	1/1/1970 2:29	incorrect	2	1	1	M  JCommTable6.R1C0	8	Single-KC	95	JCommTable6.R1C0	23	0.6401561861344929
2981	96	BKT Controller(26)	M 10_8_times_8_2	1	done	1/1/1970 2:29	1/1/1970 2:29	1/1/1970 2:29	1/1/1970 2:29	correct	0	1	0	M  done	5	Single-KC	96	done	17	0.8942125680008383
2982	97	BKT Controller(26)	M 3_10_times_7_5	1	JCommTable6.R0C0	1/1/1970 2:29	1/1/1970 2:29	1/1/1970 2:29	1/1/1970 2:29	correct	0	1	0	M  JCommTable6.R0C0	6	Single-KC	97	JCommTable6.R0C0	23	0.5572266316181229
2983	98	BKT Controller(26)	M 3_10_times_7_5	1	JCommTable6.R1C0	1/1/1970 2:29	1/1/1970 2:29	1/1/1970 2:29	1/1/1970 2:29	incorrect	2	1	1	M  JCommTable6.R1C0	9	Single-KC	98	JCommTable6.R1C0	24	0.6769287077502273
2984	99	BKT Controller(26)	M 3_10_times_7_5	1	done	1/1/1970 2:29	1/1/1970 2:29	1/1/1970 2:29	1/1/1970 2:29	correct	0	1	0	M  done	6	Single-KC	99	done	18	0.9440583046473026
2985	100	BKT Controller(26)	AS 4_2_plus_2_2	1	JCommTable6.R1C0	1/1/1970 2:29	1/1/1970 2:29	1/1/1970 2:29	1/1/1970 2:29	correct	0	1	0	AS JCommTable6.R1C0	8	Single-KC	100	JCommTable6.R1C0	25	0.6190875542578176
2986	101	BKT Controller(26)	AS 4_2_plus_2_2	1	JCommTable6.R0C0	1/1/1970 2:29	1/1/1970 2:29	1/1/1970 2:29	1/1/1970 2:29	correct	0	1	0	AS JCommTable6.R0C0	9	Single-KC	101	JCommTable6.R0C0	24	0.6917210937623725
2987	102	BKT Controller(26)	AS 4_2_plus_2_2	1	done	1/1/1970 2:29	1/1/1970 2:29	1/1/1970 2:29	1/1/1970 2:29	correct	0	1	0	AS done	9	Single-KC	102	done	19	0.9984648468002777
2988	103	BKT Controller(26)	AS 10_6_plus_7_6	1	JCommTable6.R1C0	1/1/1970 2:30	1/1/1970 2:30	1/1/1970 2:30	1/1/1970 2:30	correct	0	1	0	AS JCommTable6.R1C0	9	Single-KC	103	JCommTable6.R1C0	26	0.6262226408524966
2989	104	BKT Controller(26)	AS 10_6_plus_7_6	1	JCommTable6.R0C0	1/1/1970 2:30	1/1/1970 2:30	1/1/1970 2:30	1/1/1970 2:30	correct	0	1	0	AS JCommTable6.R0C0	10	Single-KC	104	JCommTable6.R0C0	25	0.7052230416761516
2990	105	BKT Controller(26)	AS 10_6_plus_7_6	1	done	1/1/1970 2:30	1/1/1970 2:30	1/1/1970 2:30	1/1/1970 2:30	correct	0	1	0	AS done	10	Single-KC	105	done	20	0.9993383932317234
2991	106	BKT Controller(26)	AS 8_10_plus_9_10	1	JCommTable6.R1C0	1/1/1970 2:30	1/1/1970 2:30	1/1/1970 2:30	1/1/1970 2:30	correct	0	1	0	AS JCommTable6.R1C0	10	Single-KC	106	JCommTable6.R1C0	27	0.6333032402120129
2992	107	BKT Controller(26)	AS 8_10_plus_9_10	1	JCommTable6.R0C0	1/1/1970 2:30	1/1/1970 2:30	1/1/1970 2:30	1/1/1970 2:30	correct	0	1	0	AS JCommTable6.R0C0	11	Single-KC	107	JCommTable6.R0C0	26	0.7183743967669667
2993	108	BKT Controller(26)	AS 8_10_plus_9_10	1	done	1/1/1970 2:30	1/1/1970 2:30	1/1/1970 2:30	1/1/1970 2:30	correct	0	1	0	AS done	11	Single-KC	108	done	21	0.9997150084374508
2994	109	BKT Controller(26)	AS 5_6_plus_2_6	1	JCommTable6.R1C0	1/1/1970 2:30	1/1/1970 2:30	1/1/1970 2:30	1/1/1970 2:30	correct	0	1	0	AS JCommTable6.R1C0	11	Single-KC	109	JCommTable6.R1C0	28	0.64032674747695
2995	110	BKT Controller(26)	AS 5_6_plus_2_6	1	JCommTable6.R0C0	1/1/1970 2:30	1/1/1970 2:30	1/1/1970 2:30	1/1/1970 2:30	correct	0	1	0	AS JCommTable6.R0C0	12	Single-KC	110	JCommTable6.R0C0	27	0.7311626808970472
2996	111	BKT Controller(26)	AS 5_6_plus_2_6	1	done	1/1/1970 2:30	1/1/1970 2:30	1/1/1970 2:30	1/1/1970 2:30	correct	0	1	0	AS done	12	Single-KC	111	done	22	0.9998772642990039
2997	112	BKT Controller(26)	AD 6_9_plus_7_1	1	JCommTable8.R0C0	1/1/1970 2:30	1/1/1970 2:30	1/1/1970 2:30	1/1/1970 2:30	correct	0	1	0	AD JCommTable8.R0C0	5	Single-KC	112	JCommTable8.R0C0	8	0.7371102995367476
2998	113	BKT Controller(26)	AD 6_9_plus_7_1	1	JCommTable4.R1C0	1/1/1970 2:30	1/1/1970 2:30	1/1/1970 2:30	1/1/1970 2:30	correct	0	1	0	AD JCommTable4.R1C0	5	Single-KC	113	JCommTable4.R1C0	8	0.6178815924142879
2999	114	BKT Controller(26)	AD 6_9_plus_7_1	1	JCommTable4.R0C0	1/1/1970 2:30	1/1/1970 2:30	1/1/1970 2:30	1/1/1970 2:30	correct	0	1	0	AD JCommTable4.R0C0	6	Single-KC	114	JCommTable4.R0C0	7	0.4762144844922817
3000	115	BKT Controller(26)	AD 6_9_plus_7_1	1	JCommTable6.R1C0	1/1/1970 2:30	1/1/1970 2:30		1/1/1970 2:30	incorrect	1	0	0	AD JCommTable6.R1C0	9	Single-KC	115	JCommTable6.R1C0	29	0.44460437060658575
3001	116	BKT Controller(26)	AD 6_9_plus_7_1	1	JCommTable5.R0C0	1/1/1970 2:30	1/1/1970 2:30		1/1/1970 2:30	incorrect	1	0	0	AD JCommTable5.R0C0	6	Single-KC	116	JCommTable5.R0C0	8	0.32574609147985967
3002	117	BKT Controller(26)	AD 6_9_plus_7_1	1	JCommTable5.R1C0	1/1/1970 2:30	1/1/1970 2:30	1/1/1970 2:30	1/1/1970 2:30	correct	0	1	0	AD JCommTable5.R1C0	6	Single-KC	117	JCommTable5.R1C0	8	0.7156571069283715
3003	118	BKT Controller(26)	AD 6_9_plus_7_1	1	JCommTable5.R0C0	1/1/1970 2:30	1/1/1970 2:30	1/1/1970 2:30	1/1/1970 2:30	correct	0	1	0	AD JCommTable5.R0C0	7	Single-KC	118	JCommTable5.R0C0	9	0.3762974907546023
3004	119	BKT Controller(26)	AD 6_9_plus_7_1	1	JCommTable6.R0C0	1/1/1970 2:30	1/1/1970 2:30	1/1/1970 2:30	1/1/1970 2:30	correct	0	1	0	AD JCommTable6.R0C0	10	Single-KC	119	JCommTable6.R0C0	28	0.5182421873892314
3005	120	BKT Controller(26)	AD 6_9_plus_7_1	1	JCommTable6.R1C0	1/1/1970 2:30	1/1/1970 2:30	1/1/1970 2:30	1/1/1970 2:30	correct	0	1	0	AD JCommTable6.R1C0	10	Single-KC	120	JCommTable6.R1C0	30	0.4535761577947123
3006	121	BKT Controller(26)	AD 6_9_plus_7_1	1	done	1/1/1970 2:30	1/1/1970 2:30	1/1/1970 2:30	1/1/1970 2:30	correct	0	1	0	AD done	5	Single-KC	121	done	23	0.6850989404018146
3007	122	BKT Controller(26)	M 9_7_times_1_4	1	JCommTable6.R0C0	1/1/1970 2:30	1/1/1970 2:30	1/1/1970 2:30	1/1/1970 2:30	correct	0	1	0	M  JCommTable6.R0C0	7	Single-KC	122	JCommTable6.R0C0	29	0.6162874895945444
3008	123	BKT Controller(26)	M 9_7_times_1_4	1	JCommTable4.R1C0	1/1/1970 2:30	1/1/1970 2:30		1/1/1970 2:30	incorrect	1	0	0	M  JCommTable4.R1C0	1	Single-KC	123	JCommTable4.R1C0	9	1.3813870513270521e-07
3009	124	BKT Controller(26)	M 9_7_times_1_4	1	JCommTable6.R1C0	1/1/1970 2:30	1/1/1970 2:30	1/1/1970 2:30	1/1/1970 2:30	correct	0	1	0	M  JCommTable6.R1C0	10	Single-KC	124	JCommTable6.R1C0	31	0.7116361667208044
3010	125	BKT Controller(26)	M 9_7_times_1_4	1	done	1/1/1970 2:30	1/1/1970 2:30	1/1/1970 2:30	1/1/1970 2:30	correct	0	1	0	M  done	7	Single-KC	125	done	24	0.9711744529447404
3011	126	BKT Controller(26)	AS 6_4_plus_9_4	1	JCommTable6.R1C0	1/1/1970 2:30	1/1/1970 2:30	1/1/1970 2:30	1/1/1970 2:30	correct	0	1	0	AS JCommTable6.R1C0	12	Single-KC	126	JCommTable6.R1C0	32	0.6472906518265791
3012	127	BKT Controller(26)	AS 6_4_plus_9_4	1	JCommTable6.R0C0	1/1/1970 2:31	1/1/1970 2:31	1/1/1970 2:31	1/1/1970 2:31	correct	0	1	0	AS JCommTable6.R0C0	13	Single-KC	127	JCommTable6.R0C0	30	0.7435775443435443
3013	128	BKT Controller(26)	AS 6_4_plus_9_4	1	done	1/1/1970 2:31	1/1/1970 2:31	1/1/1970 2:31	1/1/1970 2:31	correct	0	1	0	AS done	13	Single-KC	128	done	25	0.9999471469951307
3014	129	BKT Controller(26)	M 2_3_times_3_1	1	JCommTable6.R0C0	1/1/1970 2:31	1/1/1970 2:31	1/1/1970 2:31	1/1/1970 2:31	correct	1	1	0	M  JCommTable6.R0C0	8	Single-KC	129	JCommTable6.R0C0	31	0.6721060556991052
3015	130	BKT Controller(26)	M 2_3_times_3_1	1	JCommTable6.R1C0	1/1/1970 2:31	1/1/1970 2:31	1/1/1970 2:31	1/1/1970 2:31	correct	0	1	0	M  JCommTable6.R1C0	11	Single-KC	130	JCommTable6.R1C0	33	0.7440249573527843
3016	131	BKT Controller(26)	M 2_3_times_3_1	1	done	1/1/1970 2:31	1/1/1970 2:31	1/1/1970 2:31	1/1/1970 2:31	correct	0	1	0	M  done	8	Single-KC	131	done	26	0.9853507742281524
3017	1	BKT Controller(27)	AS 5_4_plus_7_4	1	JCommTable6.R1C0	1/1/1970 2:31	1/1/1970 2:31	1/1/1970 2:31	1/1/1970 2:31	hint	1	1	1	AS JCommTable6.R1C0	1	Single-KC	1	JCommTable6.R1C0	1	0.6084590129984798
3018	2	BKT Controller(27)	AS 5_4_plus_7_4	1	JCommTable6.R0C0	1/1/1970 2:31	1/1/1970 2:31	1/1/1970 2:31	1/1/1970 2:31	hint	1	1	1	AS JCommTable6.R0C0	1	Single-KC	2	JCommTable6.R0C0	1	0.6137213026533666
3019	3	BKT Controller(27)	AS 5_4_plus_7_4	1	done	1/1/1970 2:31	1/1/1970 2:31	1/1/1970 2:31	1/1/1970 2:31	hint	0	1	1	AS done	1	Single-KC	3	done	1	0.4761734547358614
3020	4	BKT Controller(27)	AD 4_7_plus_10_9	1	done	1/1/1970 2:31	1/1/1970 2:31		1/1/1970 2:31	incorrect	1	0	0	AD done	1	Single-KC	4	done	2	0.3238552840384075
