	Row	Anon Student Id	Problem Name	Problem View	Step Name	Step Start Time	First Transaction Time	Correct Transaction Time	Step End Time	First Attempt	Incorrects	Corrects	Hints	KC (ptype_selection)	Opportunity (ptype_selection)	KC (Selected)	Opportunity (Selected)	KC (Single-KC)	Opportunity (Single-KC)	Prediction
3431	121	BKT Controller_random(28)	AD 8_10_plus_5_10	1	JCommTable4.R1C0	1/1/1970 3:28	1/1/1970 3:28	1/1/1970 3:28	1/1/1970 3:28	correct	0	1	0	AD JCommTable4.R1C0	11	JCommTable4.R1C0	11	Single-KC	122	0.9999559042130864
3432	122	BKT Controller_random(28)	AD 8_10_plus_5_10	1	JCommTable5.R1C0	1/1/1970 3:28	1/1/1970 3:28	1/1/1970 3:28	1/1/1970 3:28	correct	0	1	0	AD JCommTable5.R1C0	11	JCommTable5.R1C0	11	Single-KC	123	0.9997258943685671
3433	123	BKT Controller_random(28)	AD 8_10_plus_5_10	1	JCommTable4.R0C0	1/1/1970 3:28	1/1/1970 3:28	1/1/1970 3:28	1/1/1970 3:28	correct	0	1	0	AD JCommTable4.R0C0	11	JCommTable4.R0C0	12	Single-KC	124	0.9970683069433459
3434	124	BKT Controller_random(28)	AD 8_10_plus_5_10	1	JCommTable5.R0C0	1/1/1970 3:28	1/1/1970 3:28	1/1/1970 3:28	1/1/1970 3:28	correct	0	1	0	AD JCommTable5.R0C0	11	JCommTable5.R0C0	14	Single-KC	125	0.9465937644281139
3435	125	BKT Controller_random(28)	AD 8_10_plus_5_10	1	JCommTable6.R1C0	1/1/1970 3:28	1/1/1970 3:28	1/1/1970 3:28	1/1/1970 3:28	correct	0	1	0	AD JCommTable6.R1C0	11	JCommTable6.R1C0	21	Single-KC	126	0.6514812923063268
3436	126	BKT Controller_random(28)	AD 8_10_plus_5_10	1	done	1/1/1970 3:28	1/1/1970 3:28	1/1/1970 3:28	1/1/1970 3:28	correct	0	1	0	AD done	11	done	21	Single-KC	127	0.9998263314540804
3437	127	BKT Controller_random(28)	AD 7_8_plus_4_3	1	JCommTable6.R1C0	1/1/1970 3:28	1/1/1970 3:28	1/1/1970 3:28	1/1/1970 3:28	incorrect	1	1	0	AD JCommTable6.R1C0	12	JCommTable6.R1C0	22	Single-KC	128	0.7049298129659117
3438	128	BKT Controller_random(28)	AD 7_8_plus_4_3	1	JCommTable8.R0C0	1/1/1970 3:28	1/1/1970 3:28	1/1/1970 3:28	1/1/1970 3:28	hint	0	1	1	AD JCommTable8.R0C0	12	JCommTable8.R0C0	17	Single-KC	129	0.9836409833699475
3439	129	BKT Controller_random(28)	AD 7_8_plus_4_3	1	JCommTable4.R1C0	1/1/1970 3:28	1/1/1970 3:28	1/1/1970 3:28	1/1/1970 3:28	correct	0	1	0	AD JCommTable4.R1C0	12	JCommTable4.R1C0	12	Single-KC	130	0.9999878005077072
3440	130	BKT Controller_random(28)	AD 7_8_plus_4_3	1	JCommTable5.R1C0	1/1/1970 3:28	1/1/1970 3:28	1/1/1970 3:28	1/1/1970 3:28	correct	0	1	0	AD JCommTable5.R1C0	12	JCommTable5.R1C0	12	Single-KC	131	0.9999096111168925
3441	131	BKT Controller_random(28)	AD 7_8_plus_4_3	1	JCommTable4.R0C0	1/1/1970 3:28	1/1/1970 3:28	1/1/1970 3:28	1/1/1970 3:28	correct	0	1	0	AD JCommTable4.R0C0	12	JCommTable4.R0C0	13	Single-KC	132	0.998780725276653
3442	132	BKT Controller_random(28)	AD 7_8_plus_4_3	1	JCommTable5.R0C0	1/1/1970 3:28	1/1/1970 3:28	1/1/1970 3:28	1/1/1970 3:28	correct	0	1	0	AD JCommTable5.R0C0	12	JCommTable5.R0C0	15	Single-KC	133	0.9686255297552534
3443	133	BKT Controller_random(28)	AD 7_8_plus_4_3	1	JCommTable6.R0C0	1/1/1970 3:28	1/1/1970 3:28	1/1/1970 3:28	1/1/1970 3:28	correct	0	1	0	AD JCommTable6.R0C0	12	JCommTable6.R0C0	22	Single-KC	134	0.8451380876051877
3444	134	BKT Controller_random(28)	AD 7_8_plus_4_3	1	done	1/1/1970 3:28	1/1/1970 3:28	1/1/1970 3:28	1/1/1970 3:28	correct	0	1	0	AD done	12	done	22	Single-KC	135	0.9999504188717714
3445	135	BKT Controller_random(28)	M 8_2_times_8_5	1	JCommTable6.R0C0	1/1/1970 3:28	1/1/1970 3:28	1/1/1970 3:28	1/1/1970 3:28	correct	0	1	0	M  JCommTable6.R0C0	8	JCommTable6.R0C0	23	Single-KC	136	0.9825027527517199
3446	136	BKT Controller_random(28)	M 8_2_times_8_5	1	JCommTable6.R1C0	1/1/1970 3:28	1/1/1970 3:28	1/1/1970 3:28	1/1/1970 3:28	correct	0	1	0	M  JCommTable6.R1C0	8	JCommTable6.R1C0	23	Single-KC	137	0.9776090940253094
3447	137	BKT Controller_random(28)	M 8_2_times_8_5	1	done	1/1/1970 3:28	1/1/1970 3:28	1/1/1970 3:28	1/1/1970 3:28	correct	0	1	0	M  done	8	done	23	Single-KC	138	0.9999989229348113
3448	138	BKT Controller_random(28)	AD 2_5_plus_3_4	1	JCommTable8.R0C0	1/1/1970 3:28	1/1/1970 3:28	1/1/1970 3:28	1/1/1970 3:28	correct	0	1	0	AD JCommTable8.R0C0	13	JCommTable8.R0C0	18	Single-KC	139	0.9885903259111427
3449	139	BKT Controller_random(28)	AD 2_5_plus_3_4	1	JCommTable4.R1C0	1/1/1970 3:28	1/1/1970 3:28	1/1/1970 3:28	1/1/1970 3:28	correct	0	1	0	AD JCommTable4.R1C0	13	JCommTable4.R1C0	13	Single-KC	140	0.9999966249796451
3450	140	BKT Controller_random(28)	AD 2_5_plus_3_4	1	JCommTable5.R1C0	1/1/1970 3:29	1/1/1970 3:29	1/1/1970 3:29	1/1/1970 3:29	correct	0	1	0	AD JCommTable5.R1C0	13	JCommTable5.R1C0	13	Single-KC	141	0.9999701970953024
3451	141	BKT Controller_random(28)	AD 2_5_plus_3_4	1	JCommTable4.R0C0	1/1/1970 3:29	1/1/1970 3:29	1/1/1970 3:29	1/1/1970 3:29	correct	0	1	0	AD JCommTable4.R0C0	13	JCommTable4.R0C0	14	Single-KC	142	0.9994934186603934
3452	142	BKT Controller_random(28)	AD 2_5_plus_3_4	1	JCommTable5.R0C0	1/1/1970 3:29	1/1/1970 3:29	1/1/1970 3:29	1/1/1970 3:29	correct	0	1	0	AD JCommTable5.R0C0	13	JCommTable5.R0C0	16	Single-KC	143	0.9817437820566156
3453	143	BKT Controller_random(28)	AD 2_5_plus_3_4	1	JCommTable6.R0C0	1/1/1970 3:29	1/1/1970 3:29	1/1/1970 3:29	1/1/1970 3:29	correct	0	1	0	AD JCommTable6.R0C0	13	JCommTable6.R0C0	24	Single-KC	144	0.8855148527697838
3454	144	BKT Controller_random(28)	AD 2_5_plus_3_4	1	JCommTable6.R1C0	1/1/1970 3:29	1/1/1970 3:29	1/1/1970 3:29	1/1/1970 3:29	correct	0	1	0	AD JCommTable6.R1C0	13	JCommTable6.R1C0	24	Single-KC	145	0.7532856306208854
3455	145	BKT Controller_random(28)	AD 2_5_plus_3_4	1	done	1/1/1970 3:29	1/1/1970 3:29	1/1/1970 3:29	1/1/1970 3:29	correct	0	1	0	AD done	13	done	24	Single-KC	146	0.9999858461974808
3456	0	BKT Controller_random(29)	AD 8_3_plus_4_4	1	JCommTable8.R0C0	1/1/1970 3:29	1/1/1970 3:29	1/1/1970 3:29	1/1/1970 3:29	hint	1	1	1	AD JCommTable8.R0C0	1	JCommTable8.R0C0	1	Single-KC	1	0.6635022890052655
3457	1	BKT Controller_random(29)	AD 8_3_plus_4_4	1	JCommTable4.R1C0	1/1/1970 3:29	1/1/1970 3:29	1/1/1970 3:29	1/1/1970 3:29	hint	1	1	1	AD JCommTable4.R1C0	1	JCommTable4.R1C0	1	Single-KC	2	0.09799060198242483
3458	2	BKT Controller_random(29)	AD 8_3_plus_4_4	1	JCommTable4.R0C0	1/1/1970 3:29	1/1/1970 3:29	1/1/1970 3:29	1/1/1970 3:29	hint	1	1	1	AD JCommTable4.R0C0	1	JCommTable4.R0C0	1	Single-KC	3	0.08627442071381415
3459	3	BKT Controller_random(29)	AD 8_3_plus_4_4	1	JCommTable5.R1C0	1/1/1970 3:29	1/1/1970 3:29	1/1/1970 3:29	1/1/1970 3:29	hint	1	1	1	AD JCommTable5.R1C0	1	JCommTable5.R1C0	1	Single-KC	4	0.09171478875623514
3460	4	BKT Controller_random(29)	AD 8_3_plus_4_4	1	JCommTable5.R0C0	1/1/1970 3:29	1/1/1970 3:29	1/1/1970 3:29	1/1/1970 3:29	hint	1	1	1	AD JCommTable5.R0C0	1	JCommTable5.R0C0	1	Single-KC	5	0.11171858186688352
3461	5	BKT Controller_random(29)	AD 8_3_plus_4_4	1	JCommTable6.R1C0	1/1/1970 3:29	1/1/1970 3:29	1/1/1970 3:29	1/1/1970 3:29	hint	1	1	1	AD JCommTable6.R1C0	1	JCommTable6.R1C0	1	Single-KC	6	0.22678355451590096
3462	6	BKT Controller_random(29)	AD 8_3_plus_4_4	1	JCommTable6.R0C0	1/1/1970 3:29	1/1/1970 3:29	1/1/1970 3:29	1/1/1970 3:29	hint	1	1	1	AD JCommTable6.R0C0	1	JCommTable6.R0C0	1	Single-KC	7	0.17679583947800745
3463	7	BKT Controller_random(29)	AD 8_3_plus_4_4	1	done	1/1/1970 3:29	1/1/1970 3:29	1/1/1970 3:29	1/1/1970 3:29	hint	0	1	1	AD done	1	done	1	Single-KC	8	0.036359136153660494
3464	8	BKT Controller_random(29)	AD 5_10_plus_2_5	1	done	1/1/1970 3:29	1/1/1970 3:29	1/1/1970 3:30	1/1/1970 3:30	incorrect	1	1	1	AD done	2	done	2	Single-KC	9	0.11674614509091932
3465	9	BKT Controller_random(29)	AD 5_10_plus_2_5	1	JCommTable8.R0C0	1/1/1970 3:29	1/1/1970 3:29	1/1/1970 3:29	1/1/1970 3:29	correct	0	1	0	AD JCommTable8.R0C0	2	JCommTable8.R0C0	2	Single-KC	10	0.7396745315552624
3466	10	BKT Controller_random(29)	AD 5_10_plus_2_5	1	JCommTable4.R1C0	1/1/1970 3:29	1/1/1970 3:29	1/1/1970 3:29	1/1/1970 3:29	correct	0	1	0	AD JCommTable4.R1C0	2	JCommTable4.R1C0	2	Single-KC	11	0.2819617213986572
3467	11	BKT Controller_random(29)	AD 5_10_plus_2_5	1	JCommTable6.R0C0	1/1/1970 3:30	1/1/1970 3:30	1/1/1970 3:30	1/1/1970 3:30	incorrect	1	1	1	AD JCommTable6.R0C0	2	JCommTable6.R0C0	2	Single-KC	12	0.23335719455232398
3468	12	BKT Controller_random(29)	AD 5_10_plus_2_5	1	JCommTable6.R1C0	1/1/1970 3:30	1/1/1970 3:30	1/1/1970 3:30	1/1/1970 3:30	incorrect	2	1	0	AD JCommTable6.R1C0	2	JCommTable6.R1C0	2	Single-KC	13	0.2726468532452081
3469	13	BKT Controller_random(29)	AD 5_10_plus_2_5	1	JCommTable5.R1C0	1/1/1970 3:30	1/1/1970 3:30	1/1/1970 3:30	1/1/1970 3:30	correct	0	1	0	AD JCommTable5.R1C0	2	JCommTable5.R1C0	2	Single-KC	14	0.2344595842310848
3470	14	BKT Controller_random(29)	AD 5_10_plus_2_5	1	JCommTable5.R0C0	1/1/1970 3:30	1/1/1970 3:30	1/1/1970 3:30	1/1/1970 3:30	incorrect	2	1	1	AD JCommTable5.R0C0	2	JCommTable5.R0C0	2	Single-KC	15	0.17970248086529728
3471	15	BKT Controller_random(29)	AD 5_10_plus_2_5	1	JCommTable4.R0C0	1/1/1970 3:30	1/1/1970 3:30	1/1/1970 3:30	1/1/1970 3:30	incorrect	2	1	1	AD JCommTable4.R0C0	2	JCommTable4.R0C0	2	Single-KC	16	0.18528287559726717
3472	16	BKT Controller_random(29)	AD 9_8_plus_10_8	1	JCommTable4.R1C0	1/1/1970 3:30	1/1/1970 3:30	1/1/1970 3:30	1/1/1970 3:30	incorrect	2	1	1	AD JCommTable4.R1C0	3	JCommTable4.R1C0	3	Single-KC	17	0.5866782616739948
3473	17	BKT Controller_random(29)	AD 9_8_plus_10_8	1	JCommTable5.R1C0	1/1/1970 3:30	1/1/1970 3:30	1/1/1970 3:30	1/1/1970 3:31	incorrect	2	1	1	AD JCommTable5.R1C0	3	JCommTable5.R1C0	3	Single-KC	18	0.4815776499110969
3474	18	BKT Controller_random(29)	AD 9_8_plus_10_8	1	JCommTable8.R0C0	1/1/1970 3:30	1/1/1970 3:30	1/1/1970 3:30	1/1/1970 3:30	correct	0	1	0	AD JCommTable8.R0C0	3	JCommTable8.R0C0	3	Single-KC	19	0.8037050979743662
3475	19	BKT Controller_random(29)	AD 9_8_plus_10_8	1	JCommTable5.R0C0	1/1/1970 3:30	1/1/1970 3:30	1/1/1970 3:31	1/1/1970 3:31	incorrect	3	1	1	AD JCommTable5.R0C0	3	JCommTable5.R0C0	3	Single-KC	20	0.27619328718098857
3476	20	BKT Controller_random(29)	AD 9_8_plus_10_8	1	JCommTable4.R0C0	1/1/1970 3:30	1/1/1970 3:30	1/1/1970 3:30	1/1/1970 3:30	incorrect	3	1	1	AD JCommTable4.R0C0	3	JCommTable4.R0C0	3	Single-KC	21	0.35390515158747327
3477	21	BKT Controller_random(29)	AD 9_8_plus_10_8	1	JCommTable6.R1C0	1/1/1970 3:30	1/1/1970 3:30	1/1/1970 3:31	1/1/1970 3:31	incorrect	1	1	0	AD JCommTable6.R1C0	3	JCommTable6.R1C0	3	Single-KC	22	0.32389992311903965
3478	22	BKT Controller_random(29)	AD 9_8_plus_10_8	1	JCommTable6.R0C0	1/1/1970 3:31	1/1/1970 3:31	1/1/1970 3:31	1/1/1970 3:31	correct	0	1	0	AD JCommTable6.R0C0	3	JCommTable6.R0C0	3	Single-KC	23	0.30138890273163865
3479	23	BKT Controller_random(29)	AD 9_8_plus_10_8	1	done	1/1/1970 3:31	1/1/1970 3:31	1/1/1970 3:31	1/1/1970 3:31	correct	0	1	0	AD done	3	done	3	Single-KC	24	0.31649027283059566
3480	24	BKT Controller_random(29)	AD 8_8_plus_3_9	1	JCommTable8.R0C0	1/1/1970 3:31	1/1/1970 3:31	1/1/1970 3:31	1/1/1970 3:31	correct	0	1	0	AD JCommTable8.R0C0	4	JCommTable8.R0C0	4	Single-KC	25	0.855072288682987
3481	25	BKT Controller_random(29)	AD 8_8_plus_3_9	1	JCommTable4.R1C0	1/1/1970 3:31	1/1/1970 3:31	1/1/1970 3:31	1/1/1970 3:31	correct	0	1	0	AD JCommTable4.R1C0	4	JCommTable4.R1C0	4	Single-KC	26	0.8368878474019374
3482	26	BKT Controller_random(29)	AD 8_8_plus_3_9	1	JCommTable5.R1C0	1/1/1970 3:31	1/1/1970 3:31	1/1/1970 3:31	1/1/1970 3:31	correct	0	1	0	AD JCommTable5.R1C0	4	JCommTable5.R1C0	4	Single-KC	27	0.7380490938973268
3483	27	BKT Controller_random(29)	AD 8_8_plus_3_9	1	done	1/1/1970 3:31	1/1/1970 3:31	1/1/1970 3:31	1/1/1970 3:31	incorrect	3	1	0	AD done	4	done	4	Single-KC	28	0.618624500567151
3484	28	BKT Controller_random(29)	AD 8_8_plus_3_9	1	JCommTable5.R0C0	1/1/1970 3:31	1/1/1970 3:31	1/1/1970 3:31	1/1/1970 3:31	incorrect	2	1	1	AD JCommTable5.R0C0	4	JCommTable5.R0C0	4	Single-KC	29	0.3992760702089515
3485	29	BKT Controller_random(29)	AD 8_8_plus_3_9	1	JCommTable4.R0C0	1/1/1970 3:31	1/1/1970 3:31	1/1/1970 3:31	1/1/1970 3:31	correct	0	1	0	AD JCommTable4.R0C0	4	JCommTable4.R0C0	4	Single-KC	30	0.5688406270389237
3486	30	BKT Controller_random(29)	AD 8_8_plus_3_9	1	JCommTable6.R0C0	1/1/1970 3:31	1/1/1970 3:31	1/1/1970 3:31	1/1/1970 3:31	incorrect	1	1	0	AD JCommTable6.R0C0	4	JCommTable6.R0C0	4	Single-KC	31	0.3794378805570075
3487	31	BKT Controller_random(29)	AD 8_8_plus_3_9	1	JCommTable6.R1C0	1/1/1970 3:31	1/1/1970 3:31	1/1/1970 3:31	1/1/1970 3:31	correct	0	1	0	AD JCommTable6.R1C0	4	JCommTable6.R1C0	4	Single-KC	32	0.3797573445669502
3488	32	BKT Controller_random(29)	AD 5_4_plus_6_6	1	JCommTable8.R0C0	1/1/1970 3:31	1/1/1970 3:31	1/1/1970 3:31	1/1/1970 3:31	correct	0	1	0	AD JCommTable8.R0C0	5	JCommTable8.R0C0	5	Single-KC	33	0.8947576956493367
3489	33	BKT Controller_random(29)	AD 5_4_plus_6_6	1	JCommTable5.R1C0	1/1/1970 3:31	1/1/1970 3:31	1/1/1970 3:31	1/1/1970 3:31	incorrect	1	1	0	AD JCommTable5.R1C0	5	JCommTable5.R1C0	5	Single-KC	34	0.8952408848055944
3490	34	BKT Controller_random(29)	AD 5_4_plus_6_6	1	JCommTable4.R1C0	1/1/1970 3:31	1/1/1970 3:31	1/1/1970 3:31	1/1/1970 3:31	correct	0	1	0	AD JCommTable4.R1C0	5	JCommTable4.R1C0	5	Single-KC	35	0.9488386236319079
3491	35	BKT Controller_random(29)	AD 5_4_plus_6_6	1	JCommTable6.R1C0	1/1/1970 3:31	1/1/1970 3:31	1/1/1970 3:32	1/1/1970 3:32	incorrect	1	1	0	AD JCommTable6.R1C0	5	JCommTable6.R1C0	5	Single-KC	36	0.43899295955549855
3492	36	BKT Controller_random(29)	AD 5_4_plus_6_6	1	JCommTable4.R0C0	1/1/1970 3:31	1/1/1970 3:31	1/1/1970 3:31	1/1/1970 3:31	correct	0	1	0	AD JCommTable4.R0C0	5	JCommTable4.R0C0	5	Single-KC	37	0.7606347007861751
3493	37	BKT Controller_random(29)	AD 5_4_plus_6_6	1	JCommTable5.R0C0	1/1/1970 3:31	1/1/1970 3:31	1/1/1970 3:31	1/1/1970 3:31	correct	0	1	0	AD JCommTable5.R0C0	5	JCommTable5.R0C0	5	Single-KC	38	0.5365493558749573
3494	38	BKT Controller_random(29)	AD 5_4_plus_6_6	1	JCommTable6.R0C0	1/1/1970 3:32	1/1/1970 3:32	1/1/1970 3:32	1/1/1970 3:32	correct	1	1	0	AD JCommTable6.R0C0	5	JCommTable6.R0C0	5	Single-KC	39	0.46426680208296445
3495	39	BKT Controller_random(29)	AD 5_4_plus_6_6	1	done	1/1/1970 3:32	1/1/1970 3:32	1/1/1970 3:32	1/1/1970 3:32	correct	0	1	0	AD done	5	done	5	Single-KC	40	0.8503535136608411
3496	40	BKT Controller_random(29)	AD 8_6_plus_6_7	1	JCommTable8.R0C0	1/1/1970 3:32	1/1/1970 3:32	1/1/1970 3:32	1/1/1970 3:32	correct	0	1	0	AD JCommTable8.R0C0	6	JCommTable8.R0C0	6	Single-KC	41	0.9245351620740923
3497	41	BKT Controller_random(29)	AD 8_6_plus_6_7	1	JCommTable5.R0C0	1/1/1970 3:32	1/1/1970 3:32	1/1/1970 3:32	1/1/1970 3:32	incorrect	1	1	1	AD JCommTable5.R0C0	6	JCommTable5.R0C0	6	Single-KC	42	0.6684980337059703
3498	42	BKT Controller_random(29)	AD 8_6_plus_6_7	1	JCommTable4.R1C0	1/1/1970 3:32	1/1/1970 3:32	1/1/1970 3:32	1/1/1970 3:32	correct	0	1	0	AD JCommTable4.R1C0	6	JCommTable4.R1C0	6	Single-KC	43	0.9853022736690435
3499	43	BKT Controller_random(29)	AD 8_6_plus_6_7	1	JCommTable4.R0C0	1/1/1970 3:32	1/1/1970 3:32	1/1/1970 3:32	1/1/1970 3:32	correct	0	1	0	AD JCommTable4.R0C0	6	JCommTable4.R0C0	6	Single-KC	44	0.8844438287287106
3500	44	BKT Controller_random(29)	AD 8_6_plus_6_7	1	JCommTable5.R1C0	1/1/1970 3:32	1/1/1970 3:32	1/1/1970 3:32	1/1/1970 3:32	correct	0	1	0	AD JCommTable5.R1C0	6	JCommTable5.R1C0	6	Single-KC	45	0.9628525539350703
3501	45	BKT Controller_random(29)	AD 8_6_plus_6_7	1	JCommTable6.R0C0	1/1/1970 3:32	1/1/1970 3:32	1/1/1970 3:32	1/1/1970 3:32	correct	0	1	0	AD JCommTable6.R0C0	6	JCommTable6.R0C0	6	Single-KC	46	0.5512150131145306
3502	46	BKT Controller_random(29)	AD 8_6_plus_6_7	1	JCommTable6.R1C0	1/1/1970 3:32	1/1/1970 3:32	1/1/1970 3:32	1/1/1970 3:32	correct	0	1	0	AD JCommTable6.R1C0	6	JCommTable6.R1C0	6	Single-KC	47	0.5000195349608627
3503	47	BKT Controller_random(29)	AD 8_6_plus_6_7	1	done	1/1/1970 3:32	1/1/1970 3:32	1/1/1970 3:32	1/1/1970 3:32	correct	0	1	0	AD done	6	done	6	Single-KC	48	0.9521676439188891
3504	48	BKT Controller_random(29)	AD 4_7_plus_10_9	1	JCommTable8.R0C0	1/1/1970 3:32	1/1/1970 3:32	1/1/1970 3:32	1/1/1970 3:32	correct	0	1	0	AD JCommTable8.R0C0	7	JCommTable8.R0C0	7	Single-KC	49	0.9463921202532789
3505	49	BKT Controller_random(29)	AD 4_7_plus_10_9	1	JCommTable4.R1C0	1/1/1970 3:32	1/1/1970 3:32	1/1/1970 3:32	1/1/1970 3:32	correct	0	1	0	AD JCommTable4.R1C0	7	JCommTable4.R1C0	7	Single-KC	50	0.9958901787993378
3506	50	BKT Controller_random(29)	AD 4_7_plus_10_9	1	JCommTable4.R0C0	1/1/1970 3:32	1/1/1970 3:32	1/1/1970 3:32	1/1/1970 3:32	correct	0	1	0	AD JCommTable4.R0C0	7	JCommTable4.R0C0	7	Single-KC	51	0.9485460029078957
3507	51	BKT Controller_random(29)	AD 4_7_plus_10_9	1	JCommTable5.R1C0	1/1/1970 3:32	1/1/1970 3:32	1/1/1970 3:32	1/1/1970 3:32	correct	0	1	0	AD JCommTable5.R1C0	7	JCommTable5.R1C0	7	Single-KC	52	0.9874397855065408
3508	52	BKT Controller_random(29)	AD 4_7_plus_10_9	1	JCommTable5.R0C0	1/1/1970 3:32	1/1/1970 3:32	1/1/1970 3:32	1/1/1970 3:32	correct	0	1	0	AD JCommTable5.R0C0	7	JCommTable5.R0C0	7	Single-KC	53	0.7783955483323586
3509	53	BKT Controller_random(29)	AD 4_7_plus_10_9	1	JCommTable6.R0C0	1/1/1970 3:32	1/1/1970 3:32	1/1/1970 3:32	1/1/1970 3:32	correct	0	1	0	AD JCommTable6.R0C0	7	JCommTable6.R0C0	7	Single-KC	54	0.6351416826281185
3510	54	BKT Controller_random(29)	AD 4_7_plus_10_9	1	JCommTable6.R1C0	1/1/1970 3:32	1/1/1970 3:32	1/1/1970 3:32	1/1/1970 3:32	correct	0	1	0	AD JCommTable6.R1C0	7	JCommTable6.R1C0	7	Single-KC	55	0.5610455283482614
3511	55	BKT Controller_random(29)	AD 4_7_plus_10_9	1	done	1/1/1970 3:32	1/1/1970 3:32	1/1/1970 3:32	1/1/1970 3:32	correct	0	1	0	AD done	7	done	7	Single-KC	56	0.9858627110426132
3512	56	BKT Controller_random(29)	AS 10_6_plus_7_6	1	JCommTable8.R0C0	1/1/1970 3:32	1/1/1970 3:32		1/1/1970 3:32	incorrect	1	0	0	AS JCommTable8.R0C0	1	JCommTable8.R0C0	8	Single-KC	57	4.467408501033863e-22
3513	57	BKT Controller_random(29)	AS 10_6_plus_7_6	1	JCommTable6.R1C0	1/1/1970 3:32	1/1/1970 3:32	1/1/1970 3:32	1/1/1970 3:32	hint	1	1	1	AS JCommTable6.R1C0	1	JCommTable6.R1C0	8	Single-KC	58	0.30883640581826044
3514	58	BKT Controller_random(29)	AS 10_6_plus_7_6	1	JCommTable6.R0C0	1/1/1970 3:32	1/1/1970 3:32	1/1/1970 3:32	1/1/1970 3:33	hint	1	1	1	AS JCommTable6.R0C0	1	JCommTable6.R0C0	8	Single-KC	59	0.22939971324823397
3515	59	BKT Controller_random(29)	AS 10_6_plus_7_6	1	done	1/1/1970 3:33	1/1/1970 3:33	1/1/1970 3:33	1/1/1970 3:33	hint	0	1	1	AS done	1	done	8	Single-KC	60	0.8544703954430175
3516	60	BKT Controller_random(29)	AS 3_5_plus_5_5	1	JCommTable8.R0C0	1/1/1970 3:33	1/1/1970 3:33		1/1/1970 3:33	incorrect	1	0	0	AS JCommTable8.R0C0	2	JCommTable8.R0C0	9	Single-KC	61	4.467408501033863e-22
3517	61	BKT Controller_random(29)	AS 3_5_plus_5_5	1	JCommTable6.R1C0	1/1/1970 3:33	1/1/1970 3:33	1/1/1970 3:33	1/1/1970 3:33	correct	0	1	0	AS JCommTable6.R1C0	2	JCommTable6.R1C0	9	Single-KC	62	0.4100324937880153
3518	62	BKT Controller_random(29)	AS 3_5_plus_5_5	1	done	1/1/1970 3:33	1/1/1970 3:33	1/1/1970 3:33	1/1/1970 3:33	incorrect	1	1	1	AS done	2	done	9	Single-KC	63	0.9489784379655962
3519	63	BKT Controller_random(29)	AS 3_5_plus_5_5	1	JCommTable6.R0C0	1/1/1970 3:33	1/1/1970 3:33	1/1/1970 3:33	1/1/1970 3:33	correct	1	1	0	AS JCommTable6.R0C0	2	JCommTable6.R0C0	9	Single-KC	64	0.4000949364634801
3520	64	BKT Controller_random(29)	AS 3_5_plus_5_5	1	JCommTable4.R0C0	1/1/1970 3:33	1/1/1970 3:33		1/1/1970 3:33	incorrect	1	0	0	AS JCommTable4.R0C0	1	JCommTable4.R0C0	8	Single-KC	65	1.3242910257479277e-09
3521	65	BKT Controller_random(29)	AS 3_5_plus_5_5	1	JCommTable5.R0C0	1/1/1970 3:33	1/1/1970 3:33		1/1/1970 3:33	incorrect	1	0	0	AS JCommTable5.R0C0	1	JCommTable5.R0C0	8	Single-KC	66	4.338243759864612e-09
3522	66	BKT Controller_random(29)	AS 1_8_plus_9_8	1	JCommTable6.R1C0	1/1/1970 3:33	1/1/1970 3:33	1/1/1970 3:33	1/1/1970 3:33	correct	1	1	0	AS JCommTable6.R1C0	3	JCommTable6.R1C0	10	Single-KC	67	0.5194658406680003
3523	67	BKT Controller_random(29)	AS 1_8_plus_9_8	1	JCommTable6.R0C0	1/1/1970 3:33	1/1/1970 3:33	1/1/1970 3:33	1/1/1970 3:33	correct	0	1	0	AS JCommTable6.R0C0	3	JCommTable6.R0C0	10	Single-KC	68	0.599063547426047
3524	68	BKT Controller_random(29)	AS 1_8_plus_9_8	1	done	1/1/1970 3:33	1/1/1970 3:33	1/1/1970 3:33	1/1/1970 3:33	correct	0	1	0	AS done	3	done	10	Single-KC	69	0.9833109597414629
3525	69	BKT Controller_random(29)	M 6_10_times_6_4	1	JCommTable8.R0C0	1/1/1970 3:33	1/1/1970 3:33		1/1/1970 3:33	incorrect	1	0	0	M  JCommTable8.R0C0	1	JCommTable8.R0C0	10	Single-KC	70	4.912904478179966e-10
3526	70	BKT Controller_random(29)	M 6_10_times_6_4	1	JCommTable6.R1C0	1/1/1970 3:33	1/1/1970 3:33	1/1/1970 3:33	1/1/1970 3:33	incorrect	2	1	1	M  JCommTable6.R1C0	1	JCommTable6.R1C0	11	Single-KC	71	0.16380241274331075
3527	71	BKT Controller_random(29)	M 6_10_times_6_4	1	JCommTable6.R0C0	1/1/1970 3:33	1/1/1970 3:33	1/1/1970 3:33	1/1/1970 3:33	incorrect	2	1	1	M  JCommTable6.R0C0	1	JCommTable6.R0C0	11	Single-KC	72	0.16791865014369944
3528	72	BKT Controller_random(29)	M 6_10_times_6_4	1	JCommTable5.R0C0	1/1/1970 3:33	1/1/1970 3:33		1/1/1970 3:33	incorrect	1	0	0	M  JCommTable5.R0C0	1	JCommTable5.R0C0	9	Single-KC	73	4.307120127016936e-09
