	Row	Anon Student Id	Problem Name	Problem View	Step Name	Step Start Time	First Transaction Time	Correct Transaction Time	Step End Time	First Attempt	Incorrects	Corrects	Hints	KC (Selected)	Opportunity (Selected)	KC (ptype_selection)	Opportunity (ptype_selection)	KC (Single-KC)	Opportunity (Single-KC)	Prediction
3203	104	BKT Controller(25)	AD 4_5_plus_2_7	1	JCommTable6.R0C0	1/1/1970 2:22	1/1/1970 2:22	1/1/1970 2:22	1/1/1970 2:22	correct	0	1	0	JCommTable6.R0C0	23	AD JCommTable6.R0C0	11	Single-KC	104	0.490189751203699
3204	105	BKT Controller(25)	AD 4_5_plus_2_7	1	done	1/1/1970 2:22	1/1/1970 2:22	1/1/1970 2:22	1/1/1970 2:22	correct	0	1	0	done	18	AD done	7	Single-KC	105	0.9518289272416447
3205	106	BKT Controller(25)	M 1_6_times_6_7	1	JCommTable6.R1C0	1/1/1970 2:22	1/1/1970 2:22	1/1/1970 2:22	1/1/1970 2:22	correct	0	1	0	JCommTable6.R1C0	23	M  JCommTable6.R1C0	11	Single-KC	106	0.9005437789333207
3206	107	BKT Controller(25)	M 1_6_times_6_7	1	JCommTable6.R0C0	1/1/1970 2:22	1/1/1970 2:22	1/1/1970 2:22	1/1/1970 2:22	correct	0	1	0	JCommTable6.R0C0	24	M  JCommTable6.R0C0	12	Single-KC	107	0.873906706809296
3207	108	BKT Controller(25)	M 1_6_times_6_7	1	done	1/1/1970 2:22	1/1/1970 2:22	1/1/1970 2:22	1/1/1970 2:22	correct	0	1	0	done	19	M  done	11	Single-KC	108	0.9964938514553205
3208	109	BKT Controller(25)	M 1_6_times_1_3	1	JCommTable6.R1C0	1/1/1970 2:22	1/1/1970 2:22	1/1/1970 2:22	1/1/1970 2:22	correct	0	1	0	JCommTable6.R1C0	24	M  JCommTable6.R1C0	12	Single-KC	109	0.9182265269115596
3209	110	BKT Controller(25)	M 1_6_times_1_3	1	JCommTable6.R0C0	1/1/1970 2:22	1/1/1970 2:22	1/1/1970 2:22	1/1/1970 2:22	correct	0	1	0	JCommTable6.R0C0	25	M  JCommTable6.R0C0	13	Single-KC	110	0.894375199298925
3210	111	BKT Controller(25)	M 1_6_times_1_3	1	done	1/1/1970 2:22	1/1/1970 2:22	1/1/1970 2:22	1/1/1970 2:22	correct	0	1	0	done	20	M  done	12	Single-KC	111	0.9981779804102717
3211	112	BKT Controller(25)	M 11_9_times_2_3	1	JCommTable6.R1C0	1/1/1970 2:22	1/1/1970 2:22	1/1/1970 2:22	1/1/1970 2:22	correct	0	1	0	JCommTable6.R1C0	25	M  JCommTable6.R1C0	13	Single-KC	112	0.9329992897263545
3212	113	BKT Controller(25)	M 11_9_times_2_3	1	JCommTable6.R0C0	1/1/1970 2:22	1/1/1970 2:22	1/1/1970 2:22	1/1/1970 2:22	correct	0	1	0	JCommTable6.R0C0	26	M  JCommTable6.R0C0	14	Single-KC	113	0.9118562037056762
3213	114	BKT Controller(25)	M 11_9_times_2_3	1	done	1/1/1970 2:22	1/1/1970 2:22	1/1/1970 2:22	1/1/1970 2:22	correct	0	1	0	done	21	M  done	13	Single-KC	114	0.9990539298115596
3214	115	BKT Controller(25)	AD 4_9_plus_3_4	1	JCommTable8.R0C0	1/1/1970 2:22	1/1/1970 2:22	1/1/1970 2:22	1/1/1970 2:22	correct	0	1	0	JCommTable8.R0C0	10	AD JCommTable8.R0C0	7	Single-KC	115	0.9666200500075472
3215	116	BKT Controller(25)	AD 4_9_plus_3_4	1	JCommTable4.R1C0	1/1/1970 2:22	1/1/1970 2:22	1/1/1970 2:22	1/1/1970 2:22	correct	0	1	0	JCommTable4.R1C0	9	AD JCommTable4.R1C0	8	Single-KC	116	0.8410145257771396
3216	117	BKT Controller(25)	AD 4_9_plus_3_4	1	JCommTable5.R1C0	1/1/1970 2:22	1/1/1970 2:22	1/1/1970 2:22	1/1/1970 2:22	correct	0	1	0	JCommTable5.R1C0	11	AD JCommTable5.R1C0	10	Single-KC	117	0.7809106193688582
3217	118	BKT Controller(25)	AD 4_9_plus_3_4	1	JCommTable4.R0C0	1/1/1970 2:22	1/1/1970 2:22	1/1/1970 2:22	1/1/1970 2:22	hint	0	1	1	JCommTable4.R0C0	8	AD JCommTable4.R0C0	7	Single-KC	118	0.6813143897366981
3218	119	BKT Controller(25)	AD 4_9_plus_3_4	1	JCommTable5.R0C0	1/1/1970 2:22	1/1/1970 2:22	1/1/1970 2:22	1/1/1970 2:22	correct	0	1	0	JCommTable5.R0C0	9	AD JCommTable5.R0C0	9	Single-KC	119	0.6608673831473784
3219	120	BKT Controller(25)	AD 4_9_plus_3_4	1	JCommTable6.R1C0	1/1/1970 2:23	1/1/1970 2:23	1/1/1970 2:23	1/1/1970 2:23	correct	0	1	0	JCommTable6.R1C0	26	AD JCommTable6.R1C0	12	Single-KC	120	0.4988978945610811
3220	121	BKT Controller(25)	AD 4_9_plus_3_4	1	JCommTable6.R0C0	1/1/1970 2:23	1/1/1970 2:23	1/1/1970 2:23	1/1/1970 2:23	correct	0	1	0	JCommTable6.R0C0	27	AD JCommTable6.R0C0	12	Single-KC	121	0.5224462944199881
3221	122	BKT Controller(25)	AD 4_9_plus_3_4	1	done	1/1/1970 2:23	1/1/1970 2:23	1/1/1970 2:23	1/1/1970 2:23	correct	0	1	0	done	22	AD done	8	Single-KC	122	0.9741860900658366
3222	123	BKT Controller(25)	M 9_8_times_5_3	1	JCommTable6.R1C0	1/1/1970 2:23	1/1/1970 2:23	1/1/1970 2:23	1/1/1970 2:23	correct	0	1	0	JCommTable6.R1C0	27	M  JCommTable6.R1C0	14	Single-KC	123	0.9452623749575862
3223	124	BKT Controller(25)	M 9_8_times_5_3	1	JCommTable6.R0C0	1/1/1970 2:23	1/1/1970 2:23	1/1/1970 2:23	1/1/1970 2:23	correct	0	1	0	JCommTable6.R0C0	28	M  JCommTable6.R0C0	15	Single-KC	124	0.9266812566472102
3224	125	BKT Controller(25)	M 9_8_times_5_3	1	done	1/1/1970 2:23	1/1/1970 2:23	1/1/1970 2:23	1/1/1970 2:23	correct	0	1	0	done	23	M  done	14	Single-KC	125	0.9995089672166361
3225	126	BKT Controller(25)	AS 11_2_plus_3_2	1	JCommTable8.R0C0	1/1/1970 2:23	1/1/1970 2:23		1/1/1970 2:23	incorrect	1	0	0	JCommTable8.R0C0	11	AS JCommTable8.R0C0	2	Single-KC	126	1.589939485750367e-15
3226	127	BKT Controller(25)	AS 11_2_plus_3_2	1	JCommTable6.R1C0	1/1/1970 2:23	1/1/1970 2:23	1/1/1970 2:23	1/1/1970 2:23	hint	0	1	1	JCommTable6.R1C0	28	AS JCommTable6.R1C0	2	Single-KC	127	0.3127966507206639
3227	128	BKT Controller(25)	AS 11_2_plus_3_2	1	JCommTable6.R0C0	1/1/1970 2:23	1/1/1970 2:23	1/1/1970 2:23	1/1/1970 2:23	correct	0	1	0	JCommTable6.R0C0	29	AS JCommTable6.R0C0	2	Single-KC	128	0.2803114751319334
3228	129	BKT Controller(25)	AS 11_2_plus_3_2	1	done	1/1/1970 2:23	1/1/1970 2:23	1/1/1970 2:23	1/1/1970 2:23	correct	0	1	0	done	24	AS done	2	Single-KC	129	0.785172848130736
3229	1	BKT Controller(26)	M 6_7_times_1_6	1	JCommTable6.R0C0	1/1/1970 2:23	1/1/1970 2:23	1/1/1970 2:23	1/1/1970 2:23	hint	0	1	1	JCommTable6.R0C0	1	M  JCommTable6.R0C0	1	Single-KC	1	0.37603838303686893
3230	2	BKT Controller(26)	M 6_7_times_1_6	1	JCommTable6.R1C0	1/1/1970 2:23	1/1/1970 2:23	1/1/1970 2:23	1/1/1970 2:23	hint	0	1	1	JCommTable6.R1C0	1	M  JCommTable6.R1C0	1	Single-KC	2	0.4531177849902082
3231	3	BKT Controller(26)	M 6_7_times_1_6	1	done	1/1/1970 2:23	1/1/1970 2:23	1/1/1970 2:23	1/1/1970 2:23	hint	0	1	1	done	1	M  done	1	Single-KC	3	0.24009658059519437
3232	4	BKT Controller(26)	M 5_6_times_1_7	1	JCommTable6.R0C0	1/1/1970 2:23	1/1/1970 2:23		1/1/1970 2:23	incorrect	1	0	0	JCommTable6.R0C0	2	M  JCommTable6.R0C0	2	Single-KC	4	0.4240628091091868
3233	5	BKT Controller(26)	M 5_6_times_1_7	1	done	1/1/1970 2:23	1/1/1970 2:23		1/1/1970 2:23	incorrect	1	0	0	done	2	M  done	2	Single-KC	5	0.3785072890797184
3234	6	BKT Controller(26)	M 5_6_times_1_7	1	JCommTable6.R0C0	1/1/1970 2:23	1/1/1970 2:23	1/1/1970 2:23	1/1/1970 2:23	hint	0	1	1	JCommTable6.R0C0	3	M  JCommTable6.R0C0	3	Single-KC	6	0.47356556302579017
3235	7	BKT Controller(26)	M 5_6_times_1_7	1	JCommTable6.R1C0	1/1/1970 2:23	1/1/1970 2:23	1/1/1970 2:23	1/1/1970 2:23	incorrect	1	1	1	JCommTable6.R1C0	2	M  JCommTable6.R1C0	2	Single-KC	7	0.5067817468963557
3236	8	BKT Controller(26)	M 5_6_times_1_7	1	done	1/1/1970 2:23	1/1/1970 2:23	1/1/1970 2:23	1/1/1970 2:23	correct	0	1	0	done	3	M  done	3	Single-KC	8	0.540007384799899
3237	9	BKT Controller(26)	M 5_3_times_9_8	1	JCommTable6.R1C0	1/1/1970 2:23	1/1/1970 2:23		1/1/1970 2:23	incorrect	1	0	0	JCommTable6.R1C0	3	M  JCommTable6.R1C0	3	Single-KC	9	0.5602898920683813
3238	10	BKT Controller(26)	M 5_3_times_9_8	1	JCommTable6.R0C0	1/1/1970 2:23	1/1/1970 2:23	1/1/1970 2:23	1/1/1970 2:23	incorrect	1	1	1	JCommTable6.R0C0	4	M  JCommTable6.R0C0	4	Single-KC	10	0.523593508435747
3239	11	BKT Controller(26)	M 5_3_times_9_8	1	done	1/1/1970 2:24	1/1/1970 2:24		1/1/1970 2:24	incorrect	1	0	0	done	4	M  done	4	Single-KC	11	0.6935212823483105
3240	12	BKT Controller(26)	M 5_3_times_9_8	1	JCommTable6.R1C0	1/1/1970 2:24	1/1/1970 2:24	1/1/1970 2:24	1/1/1970 2:24	hint	0	1	1	JCommTable6.R1C0	4	M  JCommTable6.R1C0	4	Single-KC	12	0.6124324866342199
3241	13	BKT Controller(26)	M 5_3_times_9_8	1	done	1/1/1970 2:24	1/1/1970 2:24	1/1/1970 2:24	1/1/1970 2:24	hint	0	1	1	done	5	M  done	5	Single-KC	13	0.8134969892209604
3242	14	BKT Controller(26)	AS 3_8_plus_7_8	1	JCommTable6.R0C0	1/1/1970 2:24	1/1/1970 2:24		1/1/1970 2:24	incorrect	1	0	0	JCommTable6.R0C0	5	AS JCommTable6.R0C0	1	Single-KC	14	0.1451618790666081
3243	15	BKT Controller(26)	AS 3_8_plus_7_8	1	JCommTable6.R1C0	1/1/1970 2:24	1/1/1970 2:24		1/1/1970 2:24	incorrect	1	0	0	JCommTable6.R1C0	5	AS JCommTable6.R1C0	1	Single-KC	15	0.151861279789484
3244	16	BKT Controller(26)	AS 3_8_plus_7_8	1	JCommTable6.R0C0	1/1/1970 2:24	1/1/1970 2:24		1/1/1970 2:24	incorrect	1	0	0	JCommTable6.R0C0	6	AS JCommTable6.R0C0	2	Single-KC	16	0.23466050681816028
3245	17	BKT Controller(26)	AS 3_8_plus_7_8	1	JCommTable6.R1C0	1/1/1970 2:24	1/1/1970 2:24	1/1/1970 2:24	1/1/1970 2:24	incorrect	1	1	1	JCommTable6.R1C0	6	AS JCommTable6.R1C0	2	Single-KC	17	0.26379437880631207
3246	18	BKT Controller(26)	AS 3_8_plus_7_8	1	done	1/1/1970 2:24	1/1/1970 2:24		1/1/1970 2:24	incorrect	1	0	0	done	6	AS done	1	Single-KC	18	0.5206841033243857
3247	19	BKT Controller(26)	AS 3_8_plus_7_8	1	JCommTable6.R0C0	1/1/1970 2:24	1/1/1970 2:24	1/1/1970 2:24	1/1/1970 2:24	hint	0	1	1	JCommTable6.R0C0	7	AS JCommTable6.R0C0	3	Single-KC	19	0.3563373618331338
3248	20	BKT Controller(26)	AS 3_8_plus_7_8	1	done	1/1/1970 2:24	1/1/1970 2:24	1/1/1970 2:24	1/1/1970 2:24	correct	0	1	0	done	7	AS done	2	Single-KC	20	0.7420799896542172
3249	21	BKT Controller(26)	AD 4_5_plus_2_7	1	JCommTable6.R1C0	1/1/1970 2:24	1/1/1970 2:24		1/1/1970 2:24	incorrect	1	0	0	JCommTable6.R1C0	7	AD JCommTable6.R1C0	1	Single-KC	21	0.16575845521795024
3250	22	BKT Controller(26)	AD 4_5_plus_2_7	1	JCommTable6.R0C0	1/1/1970 2:24	1/1/1970 2:24		1/1/1970 2:24	incorrect	1	0	0	JCommTable6.R0C0	8	AD JCommTable6.R0C0	1	Single-KC	22	0.17229843519255572
3251	23	BKT Controller(26)	AD 4_5_plus_2_7	1	JCommTable6.R1C0	1/1/1970 2:24	1/1/1970 2:24		1/1/1970 2:24	incorrect	1	0	0	JCommTable6.R1C0	8	AD JCommTable6.R1C0	2	Single-KC	23	0.18373644068718964
3252	24	BKT Controller(26)	AD 4_5_plus_2_7	1	JCommTable8.R0C0	1/1/1970 2:24	1/1/1970 2:24	1/1/1970 2:24	1/1/1970 2:24	hint	0	1	1	JCommTable8.R0C0	1	AD JCommTable8.R0C0	1	Single-KC	24	0.29455022095278743
3253	25	BKT Controller(26)	AD 4_5_plus_2_7	1	JCommTable4.R1C0	1/1/1970 2:24	1/1/1970 2:24	1/1/1970 2:24	1/1/1970 2:24	hint	0	1	1	JCommTable4.R1C0	1	AD JCommTable4.R1C0	1	Single-KC	25	0.22801986670349453
3254	26	BKT Controller(26)	AD 4_5_plus_2_7	1	JCommTable6.R0C0	1/1/1970 2:24	1/1/1970 2:24		1/1/1970 2:24	incorrect	1	0	0	JCommTable6.R0C0	9	AD JCommTable6.R0C0	2	Single-KC	26	0.19149378685784646
3255	27	BKT Controller(26)	AD 4_5_plus_2_7	1	JCommTable4.R0C0	1/1/1970 2:24	1/1/1970 2:24	1/1/1970 2:24	1/1/1970 2:24	hint	0	1	1	JCommTable4.R0C0	1	AD JCommTable4.R0C0	1	Single-KC	27	0.24951889806093588
3256	28	BKT Controller(26)	AD 4_5_plus_2_7	1	JCommTable5.R1C0	1/1/1970 2:24	1/1/1970 2:24	1/1/1970 2:24	1/1/1970 2:24	hint	0	1	1	JCommTable5.R1C0	1	AD JCommTable5.R1C0	1	Single-KC	28	0.2946255866400896
3257	29	BKT Controller(26)	AD 4_5_plus_2_7	1	JCommTable6.R0C0	1/1/1970 2:24	1/1/1970 2:24		1/1/1970 2:24	incorrect	1	0	0	JCommTable6.R0C0	10	AD JCommTable6.R0C0	3	Single-KC	29	0.21227918683625607
3258	30	BKT Controller(26)	AD 4_5_plus_2_7	1	JCommTable5.R0C0	1/1/1970 2:24	1/1/1970 2:24	1/1/1970 2:24	1/1/1970 2:24	hint	0	1	1	JCommTable5.R0C0	1	AD JCommTable5.R0C0	1	Single-KC	30	0.22245511112457464
3259	31	BKT Controller(26)	AD 4_5_plus_2_7	1	JCommTable6.R1C0	1/1/1970 2:24	1/1/1970 2:24	1/1/1970 2:24	1/1/1970 2:24	hint	0	1	1	JCommTable6.R1C0	9	AD JCommTable6.R1C0	3	Single-KC	31	0.20318938466474856
3260	32	BKT Controller(26)	AD 4_5_plus_2_7	1	JCommTable6.R0C0	1/1/1970 2:24	1/1/1970 2:24	1/1/1970 2:25	1/1/1970 2:25	hint	0	1	1	JCommTable6.R0C0	11	AD JCommTable6.R0C0	4	Single-KC	32	0.23466587609372913
3261	33	BKT Controller(26)	AD 4_5_plus_2_7	1	done	1/1/1970 2:25	1/1/1970 2:25	1/1/1970 2:25	1/1/1970 2:25	correct	0	1	0	done	8	AD done	1	Single-KC	33	0.24268604649312292
3262	34	BKT Controller(26)	M 5_3_times_9_8	2	JCommTable8.R0C0	1/1/1970 2:25	1/1/1970 2:25		1/1/1970 2:25	incorrect	1	0	0	JCommTable8.R0C0	2	M  JCommTable8.R0C0	1	Single-KC	34	1.886427057464888e-15
3263	35	BKT Controller(26)	M 5_3_times_9_8	2	JCommTable5.R0C0	1/1/1970 2:25	1/1/1970 2:25		1/1/1970 2:25	incorrect	1	0	0	JCommTable5.R0C0	2	M  JCommTable5.R0C0	1	Single-KC	35	2.0581561955239825e-09
3264	36	BKT Controller(26)	M 5_3_times_9_8	2	JCommTable6.R1C0	1/1/1970 2:25	1/1/1970 2:25	1/1/1970 2:25	1/1/1970 2:25	correct	0	1	0	JCommTable6.R1C0	10	M  JCommTable6.R1C0	5	Single-KC	36	0.662120591061378
3265	37	BKT Controller(26)	M 5_3_times_9_8	2	JCommTable4.R1C0	1/1/1970 2:25	1/1/1970 2:25		1/1/1970 2:25	incorrect	1	0	0	JCommTable4.R1C0	2	M  JCommTable4.R1C0	1	Single-KC	37	7.516236107176193e-16
3266	38	BKT Controller(26)	M 5_3_times_9_8	2	JCommTable6.R0C0	1/1/1970 2:25	1/1/1970 2:25	1/1/1970 2:25	1/1/1970 2:25	hint	0	1	1	JCommTable6.R0C0	12	M  JCommTable6.R0C0	5	Single-KC	38	0.5731524404954711
3267	39	BKT Controller(26)	M 5_3_times_9_8	2	done	1/1/1970 2:25	1/1/1970 2:25	1/1/1970 2:25	1/1/1970 2:25	correct	0	1	0	done	9	M  done	6	Single-KC	39	0.8937048650396917
3268	40	BKT Controller(26)	M 2_3_times_11_9	1	JCommTable6.R1C0	1/1/1970 2:25	1/1/1970 2:25		1/1/1970 2:25	incorrect	1	0	0	JCommTable6.R1C0	11	M  JCommTable6.R1C0	6	Single-KC	40	0.708470794659595
3269	41	BKT Controller(26)	M 2_3_times_11_9	1	JCommTable4.R1C0	1/1/1970 2:25	1/1/1970 2:25		1/1/1970 2:25	incorrect	1	0	0	JCommTable4.R1C0	3	M  JCommTable4.R1C0	2	Single-KC	41	7.516236107176193e-16
3270	42	BKT Controller(26)	M 2_3_times_11_9	1	JCommTable6.R1C0	1/1/1970 2:25	1/1/1970 2:25	1/1/1970 2:25	1/1/1970 2:25	correct	0	1	0	JCommTable6.R1C0	12	M  JCommTable6.R1C0	7	Single-KC	42	0.7508552140321303
3271	43	BKT Controller(26)	M 2_3_times_11_9	1	JCommTable6.R0C0	1/1/1970 2:25	1/1/1970 2:25	1/1/1970 2:25	1/1/1970 2:25	hint	0	1	1	JCommTable6.R0C0	13	M  JCommTable6.R0C0	6	Single-KC	43	0.6212848603171348
3272	44	BKT Controller(26)	M 2_3_times_11_9	1	done	1/1/1970 2:25	1/1/1970 2:25	1/1/1970 2:25	1/1/1970 2:25	correct	0	1	0	done	10	M  done	7	Single-KC	44	0.9418826969394944
3273	45	BKT Controller(26)	AD 2_3_plus_3_5	1	JCommTable6.R0C0	1/1/1970 2:25	1/1/1970 2:25		1/1/1970 2:25	incorrect	1	0	0	JCommTable6.R0C0	14	AD JCommTable6.R0C0	5	Single-KC	45	0.25863827414675994
3274	46	BKT Controller(26)	AD 2_3_plus_3_5	1	JCommTable6.R1C0	1/1/1970 2:25	1/1/1970 2:25		1/1/1970 2:25	incorrect	2	0	0	JCommTable6.R1C0	13	AD JCommTable6.R1C0	4	Single-KC	46	0.22413636090075367
3275	47	BKT Controller(26)	AD 2_3_plus_3_5	1	JCommTable8.R0C0	1/1/1970 2:25	1/1/1970 2:25	1/1/1970 2:25	1/1/1970 2:25	correct	0	1	0	JCommTable8.R0C0	3	AD JCommTable8.R0C0	2	Single-KC	47	0.44850231331231266
3276	48	BKT Controller(26)	AD 2_3_plus_3_5	1	JCommTable4.R1C0	1/1/1970 2:25	1/1/1970 2:25	1/1/1970 2:25	1/1/1970 2:25	hint	0	1	1	JCommTable4.R1C0	4	AD JCommTable4.R1C0	2	Single-KC	48	0.30121526745951704
3277	49	BKT Controller(26)	AD 2_3_plus_3_5	1	JCommTable4.R0C0	1/1/1970 2:25	1/1/1970 2:25	1/1/1970 2:25	1/1/1970 2:25	correct	0	1	0	JCommTable4.R0C0	2	AD JCommTable4.R0C0	2	Single-KC	49	0.3034568164107431
3278	50	BKT Controller(26)	AD 2_3_plus_3_5	1	JCommTable6.R0C0	1/1/1970 2:25	1/1/1970 2:25		1/1/1970 2:25	incorrect	1	0	0	JCommTable6.R0C0	15	AD JCommTable6.R0C0	6	Single-KC	50	0.2841503608416462
3279	51	BKT Controller(26)	AD 2_3_plus_3_5	1	JCommTable5.R1C0	1/1/1970 2:25	1/1/1970 2:25	1/1/1970 2:25	1/1/1970 2:25	correct	0	1	0	JCommTable5.R1C0	2	AD JCommTable5.R1C0	2	Single-KC	51	0.34042846443711927
3280	52	BKT Controller(26)	AD 2_3_plus_3_5	1	JCommTable6.R0C0	1/1/1970 2:25	1/1/1970 2:25		1/1/1970 2:25	incorrect	1	0	0	JCommTable6.R0C0	16	AD JCommTable6.R0C0	7	Single-KC	52	0.31112287045232095
3281	53	BKT Controller(26)	AD 2_3_plus_3_5	1	JCommTable5.R0C0	1/1/1970 2:25	1/1/1970 2:25	1/1/1970 2:25	1/1/1970 2:25	correct	0	1	0	JCommTable5.R0C0	3	AD JCommTable5.R0C0	2	Single-KC	53	0.2608603599834372
3282	54	BKT Controller(26)	AD 2_3_plus_3_5	1	JCommTable6.R0C0	1/1/1970 2:25	1/1/1970 2:25	1/1/1970 2:25	1/1/1970 2:25	correct	0	1	0	JCommTable6.R0C0	17	AD JCommTable6.R0C0	8	Single-KC	54	0.33944164807115534
3283	55	BKT Controller(26)	AD 2_3_plus_3_5	1	JCommTable6.R1C0	1/1/1970 2:25	1/1/1970 2:25	1/1/1970 2:26	1/1/1970 2:26	incorrect	2	1	1	JCommTable6.R1C0	14	AD JCommTable6.R1C0	5	Single-KC	55	0.24657453618377492
3284	56	BKT Controller(26)	AD 2_3_plus_3_5	1	done	1/1/1970 2:26	1/1/1970 2:26	1/1/1970 2:26	1/1/1970 2:26	correct	0	1	0	done	11	AD done	2	Single-KC	56	0.3796704896412781
3285	57	BKT Controller(26)	M 2_3_times_1_2	1	JCommTable6.R0C0	1/1/1970 2:26	1/1/1970 2:26	1/1/1970 2:26	1/1/1970 2:26	correct	0	1	0	JCommTable6.R0C0	18	M  JCommTable6.R0C0	7	Single-KC	57	0.6671417856965283
3286	58	BKT Controller(26)	M 2_3_times_1_2	1	JCommTable6.R1C0	1/1/1970 2:26	1/1/1970 2:26	1/1/1970 2:26	1/1/1970 2:26	correct	0	1	0	JCommTable6.R1C0	15	M  JCommTable6.R1C0	8	Single-KC	58	0.788913493919772
3287	59	BKT Controller(26)	M 2_3_times_1_2	1	done	1/1/1970 2:26	1/1/1970 2:26	1/1/1970 2:26	1/1/1970 2:26	correct	0	1	0	done	12	M  done	8	Single-KC	59	0.968982005519249
3288	60	BKT Controller(26)	M 2_5_times_7_10	1	JCommTable6.R0C0	1/1/1970 2:26	1/1/1970 2:26	1/1/1970 2:26	1/1/1970 2:26	correct	0	1	0	JCommTable6.R0C0	19	M  JCommTable6.R0C0	8	Single-KC	60	0.7100375823846128
3289	61	BKT Controller(26)	M 2_5_times_7_10	1	JCommTable6.R1C0	1/1/1970 2:26	1/1/1970 2:26	1/1/1970 2:26	1/1/1970 2:26	correct	0	1	0	JCommTable6.R1C0	16	M  JCommTable6.R1C0	9	Single-KC	61	0.8225322285752535
3290	62	BKT Controller(26)	M 2_5_times_7_10	1	done	1/1/1970 2:26	1/1/1970 2:26	1/1/1970 2:26	1/1/1970 2:26	correct	0	1	0	done	13	M  done	9	Single-KC	62	0.9836644283368112
3291	63	BKT Controller(26)	M 1_6_times_6_7	1	JCommTable6.R0C0	1/1/1970 2:26	1/1/1970 2:26	1/1/1970 2:26	1/1/1970 2:26	correct	0	1	0	JCommTable6.R0C0	20	M  JCommTable6.R0C0	9	Single-KC	63	0.7494811845020228
3292	64	BKT Controller(26)	M 1_6_times_6_7	1	JCommTable6.R1C0	1/1/1970 2:26	1/1/1970 2:26	1/1/1970 2:26	1/1/1970 2:26	correct	0	1	0	JCommTable6.R1C0	17	M  JCommTable6.R1C0	10	Single-KC	64	0.8518024738051443
3293	65	BKT Controller(26)	M 1_6_times_6_7	1	done	1/1/1970 2:26	1/1/1970 2:26	1/1/1970 2:26	1/1/1970 2:26	correct	0	1	0	done	14	M  done	10	Single-KC	65	0.9914581658838595
3294	66	BKT Controller(26)	M 1_2_times_2_3	1	JCommTable6.R0C0	1/1/1970 2:26	1/1/1970 2:26	1/1/1970 2:26	1/1/1970 2:26	correct	0	1	0	JCommTable6.R0C0	21	M  JCommTable6.R0C0	10	Single-KC	66	0.7851825744804033
3295	67	BKT Controller(26)	M 1_2_times_2_3	1	JCommTable6.R1C0	1/1/1970 2:26	1/1/1970 2:26	1/1/1970 2:26	1/1/1970 2:26	correct	0	1	0	JCommTable6.R1C0	18	M  JCommTable6.R1C0	11	Single-KC	67	0.87696720378864
3296	68	BKT Controller(26)	M 1_2_times_2_3	1	done	1/1/1970 2:26	1/1/1970 2:26	1/1/1970 2:26	1/1/1970 2:26	correct	0	1	0	done	15	M  done	11	Single-KC	68	0.9955503144512283
3297	69	BKT Controller(26)	AD 2_3_plus_3_5	2	JCommTable8.R0C0	1/1/1970 2:26	1/1/1970 2:26	1/1/1970 2:26	1/1/1970 2:26	correct	0	1	0	JCommTable8.R0C0	4	AD JCommTable8.R0C0	3	Single-KC	69	0.6129995761584994
3298	70	BKT Controller(26)	AD 2_3_plus_3_5	2	JCommTable4.R1C0	1/1/1970 2:26	1/1/1970 2:26	1/1/1970 2:26	1/1/1970 2:26	correct	0	1	0	JCommTable4.R1C0	5	AD JCommTable4.R1C0	3	Single-KC	70	0.3861537135472538
3299	71	BKT Controller(26)	AD 2_3_plus_3_5	2	JCommTable4.R0C0	1/1/1970 2:26	1/1/1970 2:26	1/1/1970 2:26	1/1/1970 2:26	correct	0	1	0	JCommTable4.R0C0	3	AD JCommTable4.R0C0	3	Single-KC	71	0.36340837891923905
3300	72	BKT Controller(26)	AD 2_3_plus_3_5	2	JCommTable6.R1C0	1/1/1970 2:26	1/1/1970 2:26		1/1/1970 2:26	incorrect	1	0	0	JCommTable6.R1C0	19	AD JCommTable6.R1C0	6	Single-KC	72	0.2704759059452209
3301	73	BKT Controller(26)	AD 2_3_plus_3_5	2	JCommTable5.R0C0	1/1/1970 2:26	1/1/1970 2:26		1/1/1970 2:26	incorrect	1	0	0	JCommTable5.R0C0	4	AD JCommTable5.R0C0	3	Single-KC	73	0.3033095720988483
3302	74	BKT Controller(26)	AD 2_3_plus_3_5	2	JCommTable5.R1C0	1/1/1970 2:26	1/1/1970 2:26	1/1/1970 2:26	1/1/1970 2:26	correct	0	1	0	JCommTable5.R1C0	3	AD JCommTable5.R1C0	3	Single-KC	74	0.3894208133753172
3303	75	BKT Controller(26)	AD 2_3_plus_3_5	2	JCommTable5.R0C0	1/1/1970 2:26	1/1/1970 2:26	1/1/1970 2:26	1/1/1970 2:26	correct	0	1	0	JCommTable5.R0C0	5	AD JCommTable5.R0C0	4	Single-KC	75	0.3494011036747445
3304	76	BKT Controller(26)	AD 2_3_plus_3_5	2	JCommTable6.R1C0	1/1/1970 2:26	1/1/1970 2:26	1/1/1970 2:26	1/1/1970 2:26	correct	0	1	0	JCommTable6.R1C0	20	AD JCommTable6.R1C0	7	Single-KC	76	0.2957845601818657
3305	77	BKT Controller(26)	AD 2_3_plus_3_5	2	JCommTable6.R0C0	1/1/1970 2:26	1/1/1970 2:26	1/1/1970 2:26	1/1/1970 2:26	correct	0	1	0	JCommTable6.R0C0	22	AD JCommTable6.R0C0	9	Single-KC	77	0.3689574864897238
